"id","cell"
"ENSG00000099797","OSL1"
"ENSG00000084754 and ENSG00000138029 and ENSG00000167315","OSL1"
"ENSG00000110090","OSL1"
"ENSG00000101986","OSL1"
"ENSG00000060971 and ENSG00000113790 and ENSG00000133835","OSL1"
"ENSG00000169710","OSL1"
"ENSG00000084754 and ENSG00000113790 and ENSG00000127884","OSL1"
"ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721","OSL1"
"ENSG00000149084","OSL1"
"ENSG00000134824","OSL1"
"ENSG00000197375","OSL1"
"ENSG00000089597","OSL1"
"ENSG00000115275","OSL1"
"ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038","OSL1"
"ENSG00000139133","OSL1"
"ENSG00000155380","OSL1"
"ENSG00000127125","OSL1"
"ENSG00000163344","OSL1"
"ENSG00000110921","OSL1"
"ENSG00000124370","OSL1"
"ENSG00000113161","OSL1"
"ENSG00000124767","OSL1"
"ENSG00000151093","OSL1"
"ENSG00000149313","OSL1"
"ENSG00000138814 and ENSG00000221823","OSL1"
"ENSG00000055609 and ENSG00000272333","OSL1"
"ENSG00000141736 and ENSG00000146648","OSL1"
"ENSG00000072062","OSL1"
"ENSG00000157326","OSL1"
"ENSG00000100714","OSL1"
"ENSG00000065911","OSL1"
"ENSG00000136877","OSL1"
"ENSG00000116745","OSL1"
"ENSG00000135437","OSL1"
"ENSG00000132196","OSL1"
"ENSG00000072506 and ENSG00000084754 and ENSG00000138796","OSL1"
"ENSG00000151151","OSL1"
"ENSG00000100605","OSL1"
"ENSG00000068383","OSL1"
"ENSG00000105655","OSL1"
"ENSG00000040933","OSL1"
"ENSG00000145725","OSL1"
"ENSG00000007168","OSL1"
"ENSG00000078142","OSL1"
"ENSG00000131979","OSL1"
"ENSG00000119723","OSL1"
"ENSG00000083807","OSL1"
"ENSG00000023330","OSL1"
"ENSG00000093010","OSL1"
"ENSG00000072506","OSL1"
"ENSG00000083123 and ENSG00000142046 and ENSG00000248098","OSL1"
"ENSG00000111716","OSL1"
"ENSG00000070614","OSL1"
"ENSG00000196502","OSL1"
"ENSG00000117528","OSL1"
"ENSG00000105953","OSL1"
"ENSG00000173085","OSL1"
"ENSG00000090054 and ENSG00000100596 and ENSG00000172296","OSL1"
"ENSG00000167186","OSL1"
"ENSG00000092621","OSL1"
"ENSG00000135069","OSL1"
"ENSG00000146701","OSL1"
"ENSG00000001630","OSL1"
"ENSG00000052802","OSL1"
"ENSG00000143149","OSL1"
"ENSG00000099377","OSL1"
"ENSG00000125166","OSL1"
"ENSG00000182199","OSL1"
"ENSG00000176974","OSL1"
"ENSG00000128039","OSL1"
"ENSG00000150540","OSL1"
"ENSG00000102172","OSL1"
"ENSG00000116649","OSL1"
"ENSG00000128059","OSL1"
"ENSG00000178921","OSL1"
"ENSG00000116096","OSL1"
"ENSG00000110871","OSL1"
"ENSG00000109929","OSL1"
"ENSG00000023697","OSL1"
"ENSG00000087085","OSL1"
"ENSG00000162066","OSL1"
"ENSG00000068903","OSL1"
"ENSG00000117305","OSL1"
"ENSG00000131473","OSL1"
"ENSG00000169359","OSL1"
"ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291","OSL1"
"ENSG00000198931","OSL1"
"ENSG00000101444","OSL1"
"ENSG00000067057","OSL1"
"ENSG00000125454","OSL1"
"ENSG00000156110","OSL1"
"ENSG00000033627","OSL1"
"ENSG00000121879 and ENSG00000145675","OSL1"
"ENSG00000167508","OSL1"
"ENSG00000159921","OSL1"
"ENSG00000128050","OSL1"
"ENSG00000167900","OSL1"
"ENSG00000001084 and ENSG00000023909","OSL1"
"ENSG00000159131","OSL1"
"ENSG00000160209","OSL1"
"ENSG00000135002","OSL1"
"ENSG00000068120","OSL1"
"ENSG00000127080","OSL1"
"ENSG00000084774","OSL1"
"ENSG00000114268","OSL1"
"ENSG00000067177 and ENSG00000102893 and ENSG00000164776","OSL1"
"ENSG00000106799 and ENSG00000163513","OSL1"
"ENSG00000059573","OSL1"
"ENSG00000005022","OSL1"
"ENSG00000168393","OSL1"
"ENSG00000173599","OSL1"
"ENSG00000100075","OSL1"
"ENSG00000183048","OSL1"
"ENSG00000103064","OSL1"
"ENSG00000196517","OSL1"
"ENSG00000092068 and ENSG00000168003","OSL1"
"ENSG00000103257","OSL1"
"ENSG00000119523","OSL1"
"ENSG00000117480","OSL1"
"ENSG00000070669","OSL1"
"ENSG00000131389","OSL1"
"ENSG00000159322","OSL1"
"ENSG00000033011","OSL1"
"ENSG00000172508","OSL1"
"ENSG00000101290","OSL1"
"ENSG00000185813","OSL1"
"ENSG00000101558","OSL1"
"ENSG00000117592","OSL1"
"ENSG00000113504","OSL1"
"ENSG00000156471","OSL1"
"ENSG00000113273","OSL1"
"ENSG00000064601 and ENSG00000141012 and ENSG00000170266 and ENSG00000204386","OSL1"
"ENSG00000100412","OSL1"
"ENSG00000062485","OSL1"
"ENSG00000111726","OSL1"
"ENSG00000164414","OSL1"
"ENSG00000126088","OSL1"
"ENSG00000130821","OSL1"
"ENSG00000151012 and ENSG00000168003","OSL1"
"ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848","OSL1"
"ENSG00000067225","OSL1"
"ENSG00000162368","OSL1"
"ENSG00000113456 and ENSG00000172613","OSL1"
"ENSG00000173614","OSL1"
"ENSG00000125458","OSL1"
"ENSG00000100299","OSL1"
"ENSG00000143774","OSL1"
"ENSG00000109107","OSL1"
"ENSG00000132570","OSL1"
"ENSG00000176890","OSL1"
"ENSG00000178700","OSL1"
"ENSG00000119689","OSL1"
"ENSG00000067064","OSL1"
"ENSG00000152904","OSL1"
"ENSG00000115350 and ENSG00000148229","OSL1"
"ENSG00000120697","OSL1"
"ENSG00000175283","OSL1"
"ENSG00000060642","OSL1"
"ENSG00000086848","OSL1"
"ENSG00000182858","OSL1"
"ENSG00000159063","OSL1"
"ENSG00000167130","OSL1"
"ENSG00000069943","OSL1"
"ENSG00000000419 and ENSG00000136908 and ENSG00000179085","OSL1"
"ENSG00000088035","OSL1"
"ENSG00000128951","OSL1"
"ENSG00000125877","OSL1"
"ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858","OSL1"
"ENSG00000138363","OSL1"
"ENSG00000147454","OSL1"
"ENSG00000090857","OSL1"
"ENSG00000173638","OSL1"
"ENSG00000197894","OSL1"
"ENSG00000105220","OSL1"
"ENSG00000091483","OSL1"
"ENSG00000071073","OSL1"
"ENSG00000253710","OSL1"
"ENSG00000176022","OSL1"
"ENSG00000027847","OSL1"
"ENSG00000111669","OSL1"
"ENSG00000008513","OSL1"
"ENSG00000181830","OSL1"
"ENSG00000160211","OSL1"
"ENSG00000117394","OSL1"
"ENSG00000277161","OSL1"
"ENSG00000162688","OSL1"
"ENSG00000148154","OSL1"
"ENSG00000115652","OSL1"
"ENSG00000172890","OSL1"
"ENSG00000163655","OSL1"
"ENSG00000115419","OSL1"
"ENSG00000177542","OSL1"
"ENSG00000091140 and ENSG00000105953 and ENSG00000119689","OSL1"
"ENSG00000111371","OSL1"
"ENSG00000144659","OSL1"
"ENSG00000123453","OSL1"
"ENSG00000033867","OSL1"
"ENSG00000066926","OSL1"
"ENSG00000108784","OSL1"
"ENSG00000012232","OSL1"
"ENSG00000153936","OSL1"
"ENSG00000136720","OSL1"
"ENSG00000151348 and ENSG00000182197","OSL1"
"ENSG00000064763","OSL1"
"ENSG00000134294","OSL1"
"ENSG00000112972","OSL1"
"ENSG00000256269","OSL1"
"ENSG00000151229","OSL1"
"ENSG00000198743","OSL1"
"ENSG00000160285","OSL1"
"ENSG00000178537","OSL1"
"ENSG00000103257 and ENSG00000168003","OSL1"
"ENSG00000121897","OSL1"
"ENSG00000116120 and ENSG00000179115","OSL1"
"ENSG00000100294","OSL1"
"ENSG00000100413","OSL1"
"ENSG00000178802","OSL1"
"ENSG00000116984","OSL1"
"ENSG00000131471","OSL1"
"ENSG00000184470","OSL1"
"ENSG00000101901","OSL1"
"ENSG00000168282","OSL1"
"ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562","OSL1"
"ENSG00000144136","OSL1"
"ENSG00000172269","OSL1"
"ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195","OSL1"
"ENSG00000111261","OSL1"
"ENSG00000013375","OSL1"
"ENSG00000100522","OSL1"
"ENSG00000095380","OSL1"
"ENSG00000105835","OSL1"
"ENSG00000147813","OSL1"
"ENSG00000170340","OSL1"
"ENSG00000131446","OSL1"
"ENSG00000134255","OSL1"
"ENSG00000157593","OSL1"
"ENSG00000241878","OSL1"
"ENSG00000074800","OSL1"
"ENSG00000171862","OSL1"
"ENSG00000138621","OSL1"
"ENSG00000103502","OSL1"
"ENSG00000079459","OSL1"
"ENSG00000163684","OSL1"
"ENSG00000110958","OSL1"
"ENSG00000143224","OSL1"
"ENSG00000080819","OSL1"
"ENSG00000114491","OSL1"
"ENSG00000100092","OSL1"
"ENSG00000082212","OSL1"
"ENSG00000101187","OSL1"
"ENSG00000006695","OSL1"
"ENSG00000131828 and ENSG00000168291","OSL1"
"ENSG00000123505","OSL1"
"ENSG00000116237","OSL1"
"ENSG00000144741","OSL1"
"ENSG00000111237","OSL1"
"ENSG00000011009","OSL1"
"ENSG00000119537","OSL1"
"ENSG00000104549","OSL1"
"ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370","OSL1"
"ENSG00000163541 and ENSG00000172340","OSL1"
"ENSG00000139531","OSL1"
"ENSG00000117479","OSL1"
"ENSG00000100626","OSL1"
"ENSG00000167969","OSL1"
"ENSG00000132423","OSL1"
"ENSG00000102967","OSL1"
"ENSG00000158470","OSL1"
"ENSG00000015532","OSL1"
"ENSG00000102100","OSL1"
"ENSG00000169764","OSL1"
"ENSG00000117308","OSL1"
"ENSG00000109814","OSL1"
"ENSG00000116704","OSL1"
"ENSG00000117143","OSL1"
"ENSG00000130958","OSL1"
"ENSG00000171302","OSL1"
"ENSG00000188690","OSL1"
"ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450","OSL1"
"ENSG00000106348","OSL1"
"ENSG00000170385","OSL1"
"ENSG00000161533","OSL1"
"ENSG00000067840","OSL1"
"ENSG00000177646","OSL1"
"ENSG00000146066","OSL1"
"ENSG00000104723 and ENSG00000118705 and ENSG00000129562 and ENSG00000163527 and ENSG00000163902 and ENSG00000244038","OSL1"
"ENSG00000175548","OSL1"
"ENSG00000105568 and ENSG00000113575","OSL1"
"ENSG00000060656","OSL1"
"ENSG00000055609 and ENSG00000167548","OSL1"
"ENSG00000126934 and ENSG00000169032","OSL1"
"ENSG00000005882","OSL1"
"ENSG00000162482","OSL1"
"ENSG00000111640","OSL1"
"ENSG00000149809","OSL1"
"ENSG00000132376","OSL1"
"ENSG00000143398","OSL1"
"ENSG00000143393","OSL1"
"ENSG00000111684","OSL1"
"ENSG00000141526","OSL1"
"ENSG00000151116","OSL1"
"ENSG00000066322","OSL1"
"ENSG00000102144","OSL1"
"ENSG00000163738","OSL1"
"ENSG00000130313","OSL1"
"ENSG00000164039","OSL1"
"ENSG00000141504","OSL1"
"ENSG00000157184","OSL1"
"ENSG00000164638","OSL1"
"ENSG00000162813","OSL1"
"ENSG00000141959","OSL1"
"ENSG00000143179","OSL1"
"ENSG00000047249","OSL1"
"ENSG00000278540","OSL1"
"ENSG00000051382","OSL1"
"ENSG00000110721","OSL1"
"ENSG00000103024","OSL1"
"ENSG00000156515","OSL1"
"ENSG00000171793","OSL1"
"ENSG00000206527","OSL1"
"ENSG00000104365 and ENSG00000213341","OSL1"
"ENSG00000130304","OSL1"
"ENSG00000105281","OSL1"
"ENSG00000116353","OSL1"
"ENSG00000161217","OSL1"
"ENSG00000008300","OSL1"
"ENSG00000100997","OSL1"
"ENSG00000141279","OSL1"
"ENSG00000048392 and ENSG00000136810 and ENSG00000167325 and ENSG00000171848","OSL1"
"ENSG00000239672","OSL1"
"ENSG00000179163","OSL1"
"ENSG00000174669","OSL1"
"ENSG00000166228","OSL1"
"ENSG00000228716","OSL1"
"ENSG00000160752","OSL1"
"ENSG00000062822 and ENSG00000077514 and ENSG00000106628 and ENSG00000175482","OSL1"
"ENSG00000165282","OSL1"
"ENSG00000155287","OSL1"
"ENSG00000164068","OSL1"
"ENSG00000173540","OSL1"
"ENSG00000198380","OSL1"
"ENSG00000117450","OSL1"
"ENSG00000162694","OSL1"
"ENSG00000197601","OSL1"
"ENSG00000139514","OSL1"
"ENSG00000136381","OSL1"
"ENSG00000117411","OSL1"
"ENSG00000143811","OSL1"
"ENSG00000197119","OSL1"
"ENSG00000176393","OSL1"
"ENSG00000134333","OSL1"
"ENSG00000172339","OSL1"
"ENSG00000174684","OSL1"
"ENSG00000138018","OSL1"
"ENSG00000244486","OSL1"
"ENSG00000148334","OSL1"
"ENSG00000147224","OSL1"
"ENSG00000121851 and ENSG00000090060","OSL1"
"ENSG00000054267","OSL1"
"ENSG00000136143 and ENSG00000163541","OSL1"
"ENSG00000197355","OSL1"
"ENSG00000285269","OSL1"
"ENSG00000093000","OSL1"
"ENSG00000178035","OSL1"
"ENSG00000123983","OSL1"
"ENSG00000104695 and ENSG00000105568 and ENSG00000221914","OSL1"
"ENSG00000005483","OSL1"
"ENSG00000084754","OSL1"
"ENSG00000084207","OSL1"
"ENSG00000155252","OSL1"
"ENSG00000178773","OSL1"
"ENSG00000131480","OSL1"
"ENSG00000149541","OSL1"
"ENSG00000197444","OSL1"
"ENSG00000118402","OSL1"
"ENSG00000164294","OSL1"
"ENSG00000143418","OSL1"
"ENSG00000168710","OSL1"
"ENSG00000071553","OSL1"
"ENSG00000159399","OSL1"
"ENSG00000198814","OSL1"
"ENSG00000124006","OSL1"
"ENSG00000077044","OSL1"
"ENSG00000143933","OSL1"
"ENSG00000143554","OSL1"
"ENSG00000166411","OSL1"
"ENSG00000168003","OSL1"
"ENSG00000131238","OSL1"
"ENSG00000136699","OSL1"
"ENSG00000115884","OSL1"
"ENSG00000243678","OSL1"
"ENSG00000149925","OSL1"
"ENSG00000014138 and ENSG00000101868","OSL1"
"ENSG00000165060","OSL1"
"ENSG00000163931","OSL1"
"ENSG00000198431","OSL1"
"ENSG00000176383","OSL1"
"ENSG00000105254","OSL1"
"ENSG00000117682","OSL1"
"ENSG00000168906","OSL1"
"ENSG00000139631","OSL1"
"ENSG00000143252","OSL1"
"ENSG00000122643","OSL1"
"ENSG00000095319","OSL1"
"ENSG00000177465","OSL1"
"ENSG00000131067","OSL1"
"ENSG00000198162","OSL1"
"ENSG00000011485","OSL1"
"ENSG00000099381","OSL1"
"ENSG00000241973","OSL1"
"ENSG00000226784","OSL1"
"ENSG00000167468","OSL1"
"ENSG00000096717","OSL1"
"ENSG00000072310","OSL1"
"ENSG00000070770 and ENSG00000101266","OSL1"
"ENSG00000110436","OSL1"
"ENSG00000014138 and ENSG00000062822 and ENSG00000077514 and ENSG00000100479 and ENSG00000101868 and ENSG00000106628 and ENSG00000115350 and ENSG00000148229 and ENSG00000175482 and ENSG00000177084","OSL1"
"ENSG00000126432","OSL1"
"ENSG00000158850","OSL1"
"ENSG00000167123","OSL1"
"ENSG00000121039","OSL1"
"ENSG00000120942","OSL1"
"ENSG00000102900","OSL1"
"ENSG00000184227","OSL1"
"ENSG00000172531","OSL1"
"ENSG00000124523","OSL1"
"ENSG00000132964 and ENSG00000155111","OSL1"
"ENSG00000009413","OSL1"
"ENSG00000167676","OSL1"
"ENSG00000183665","OSL1"
"ENSG00000108559","OSL1"
"ENSG00000168679","OSL1"
"ENSG00000060069","OSL1"
"ENSG00000104885","OSL1"
"ENSG00000123739","OSL1"
"ENSG00000186298","OSL1"
"ENSG00000111077","OSL1"
"ENSG00000124596","OSL1"
"ENSG00000099904","OSL1"
"ENSG00000117410","OSL1"
"ENSG00000132155 and ENSG00000157764","OSL1"
"ENSG00000172113","OSL1"
"ENSG00000123684","OSL1"
"ENSG00000141012","OSL1"
"ENSG00000051341","OSL1"
"ENSG00000165672","OSL1"
"ENSG00000168000","OSL1"
"ENSG00000162496","OSL1"
"ENSG00000141698","OSL1"
"ENSG00000113569","OSL1"
"ENSG00000076201","OSL1"
"ENSG00000109685","OSL1"
"ENSG00000106462","OSL1"
"ENSG00000213639","OSL1"
"ENSG00000127884","OSL1"
"ENSG00000159593","OSL1"
"ENSG00000164889","OSL1"
"ENSG00000181045","OSL1"
"ENSG00000120992","OSL1"
"ENSG00000124789","OSL1"
"ENSG00000110066","OSL1"
"ENSG00000112367","OSL1"
"ENSG00000133315","OSL1"
"ENSG00000102030","OSL1"
"ENSG00000108468","OSL1"
"ENSG00000159720","OSL1"
"ENSG00000171608","OSL1"
"ENSG00000221988","OSL1"
"ENSG00000138031","OSL1"
"ENSG00000167815","OSL1"
"ENSG00000126883","OSL1"
"ENSG00000185825","OSL1"
"ENSG00000116539","OSL1"
"ENSG00000159692","OSL1"
"ENSG00000102312","OSL1"
"ENSG00000185344","OSL1"
"ENSG00000111445","OSL1"
"ENSG00000135241","OSL1"
"ENSG00000081721","OSL1"
"ENSG00000118058","OSL1"
"ENSG00000133835","OSL1"
"ENSG00000134202","OSL1"
"ENSG00000185883","OSL1"
"ENSG00000166747","OSL1"
"ENSG00000146648","OSL1"
"ENSG00000126821","OSL1"
"ENSG00000143387","OSL1"
"ENSG00000138750","OSL1"
"ENSG00000196950","OSL1"
"ENSG00000084112","OSL1"
"ENSG00000136169","OSL1"
"ENSG00000137770","OSL1"
"ENSG00000167733","OSL1"
"ENSG00000157045","OSL1"
"ENSG00000159899","OSL1"
"ENSG00000139496","OSL1"
"ENSG00000139718","OSL1"
"ENSG00000034152","OSL1"
"ENSG00000106636","OSL1"
"ENSG00000143379","OSL1"
"ENSG00000139505","OSL1"
"ENSG00000187531","OSL1"
"ENSG00000132382","OSL1"
"ENSG00000153201","OSL1"
"ENSG00000168765","OSL1"
"ENSG00000110583","OSL1"
"ENSG00000171320","OSL1"
"ENSG00000140521","OSL1"
"ENSG00000155561","OSL1"
"ENSG00000174080","OSL1"
"ENSG00000163002","OSL1"
"ENSG00000121579","OSL1"
"ENSG00000134910","OSL1"
"ENSG00000108861","OSL1"
"ENSG00000101224","OSL1"
"ENSG00000165671","OSL1"
"ENSG00000167107","OSL1"
"ENSG00000256525","OSL1"
"ENSG00000213024","OSL1"
"ENSG00000110536","OSL1"
"ENSG00000065361","OSL1"
"ENSG00000181090","OSL1"
"ENSG00000213366","OSL1"
"ENSG00000181555","OSL1"
"ENSG00000165688","OSL1"
"ENSG00000147162","OSL1"
"ENSG00000112679","OSL1"
"ENSG00000183955","OSL1"
"ENSG00000066468","OSL1"
"ENSG00000135372","OSL1"
"ENSG00000115241","OSL1"
"ENSG00000119414","OSL1"
"ENSG00000204371","OSL1"
"ENSG00000038382","OSL1"
"ENSG00000211456","OSL1"
"ENSG00000120129","OSL1"
"ENSG00000112245","OSL1"
"ENSG00000076984","OSL1"
"ENSG00000144182","OSL1"
"ENSG00000077782","OSL1"
"ENSG00000122484","OSL1"
"ENSG00000058729","OSL1"
"ENSG00000163527","OSL1"
"ENSG00000092445","OSL1"
"ENSG00000156599","OSL1"
"ENSG00000096968","OSL1"
"ENSG00000060237","OSL1"
"ENSG00000097007","OSL1"
"ENSG00000101213","OSL1"
"ENSG00000065243","OSL1"
"ENSG00000103653","OSL1"
"ENSG00000065883","OSL1"
"ENSG00000067900","OSL1"
"ENSG00000141298","OSL1"
"ENSG00000173418","OSL1"
"ENSG00000105976","OSL1"
"ENSG00000174165","OSL1"
"ENSG00000069956","OSL1"
"ENSG00000144579","OSL1"
"ENSG00000149923","OSL1"
"ENSG00000177108","OSL1"
"ENSG00000112742","OSL1"
"ENSG00000180776","OSL1"
"ENSG00000113721","OSL1"
"ENSG00000072518","OSL1"
"ENSG00000160075","OSL1"
"ENSG00000188818","OSL1"
"ENSG00000204160","OSL1"
"ENSG00000134853","OSL1"
"ENSG00000170836","OSL1"
"ENSG00000140443","OSL1"
"ENSG00000175215","OSL1"
"ENSG00000086015","OSL1"
"ENSG00000184203","OSL1"
"ENSG00000184545","OSL1"
"ENSG00000164045","OSL1"
"ENSG00000087586","OSL1"
"ENSG00000089022","OSL1"
"ENSG00000096063","OSL1"
"ENSG00000179295","OSL1"
"ENSG00000097046","OSL1"
"ENSG00000184007","OSL1"
"ENSG00000157540","OSL1"
"ENSG00000162434","OSL1"
"ENSG00000100030","OSL1"
"ENSG00000100749","OSL1"
"ENSG00000196396","OSL1"
"ENSG00000101266","OSL1"
"ENSG00000167601","OSL1"
"ENSG00000169398","OSL1"
"ENSG00000104375","OSL1"
"ENSG00000176444","OSL1"
"ENSG00000105221","OSL1"
"ENSG00000105613","OSL1"
"ENSG00000105810","OSL1"
"ENSG00000197122","OSL1"
"ENSG00000107779","OSL1"
"ENSG00000108443","OSL1"
"ENSG00000108946","OSL1"
"ENSG00000110931","OSL1"
"ENSG00000112062","OSL1"
"ENSG00000112739","OSL1"
"ENSG00000113712","OSL1"
"ENSG00000114302","OSL1"
"ENSG00000117676","OSL1"
"ENSG00000118046","OSL1"
"ENSG00000118515","OSL1"
"ENSG00000120539","OSL1"
"ENSG00000121989","OSL1"
"ENSG00000122966","OSL1"
"ENSG00000123374","OSL1"
"ENSG00000124784","OSL1"
"ENSG00000125651","OSL1"
"ENSG00000125834","OSL1"
"ENSG00000126562","OSL1"
"ENSG00000126934","OSL1"
"ENSG00000127564","OSL1"
"ENSG00000128829","OSL1"
"ENSG00000130175","OSL1"
"ENSG00000130669","OSL1"
"ENSG00000132356","OSL1"
"ENSG00000134058","OSL1"
"ENSG00000134318","OSL1"
"ENSG00000135250","OSL1"
"ENSG00000135341","OSL1"
"ENSG00000135446","OSL1"
"ENSG00000135503","OSL1"
"ENSG00000136807","OSL1"
"ENSG00000137193","OSL1"
"ENSG00000137601","OSL1"
"ENSG00000139908","OSL1"
"ENSG00000140992","OSL1"
"ENSG00000141551","OSL1"
"ENSG00000142208","OSL1"
"ENSG00000142731","OSL1"
"ENSG00000146872","OSL1"
"ENSG00000147133","OSL1"
"ENSG00000148660","OSL1"
"ENSG00000149269","OSL1"
"ENSG00000149311","OSL1"
"ENSG00000149554","OSL1"
"ENSG00000156970","OSL1"
"ENSG00000157106","OSL1"
"ENSG00000160584","OSL1"
"ENSG00000162302","OSL1"
"ENSG00000163349","OSL1"
"ENSG00000163558","OSL1"
"ENSG00000165304","OSL1"
"ENSG00000166333","OSL1"
"ENSG00000166483","OSL1"
"ENSG00000166851","OSL1"
"ENSG00000167258","OSL1"
"ENSG00000168067","OSL1"
"ENSG00000169032","OSL1"
"ENSG00000169679","OSL1"
"ENSG00000170145","OSL1"
"ENSG00000170312","OSL1"
"ENSG00000171219","OSL1"
"ENSG00000172071","OSL1"
"ENSG00000172315","OSL1"
"ENSG00000172939","OSL1"
"ENSG00000173327","OSL1"
"ENSG00000175054","OSL1"
"ENSG00000178093","OSL1"
"ENSG00000178950","OSL1"
"ENSG00000178999","OSL1"
"ENSG00000180370","OSL1"
"ENSG00000181409","OSL1"
"ENSG00000185324","OSL1"
"ENSG00000186716","OSL1"
"ENSG00000188322","OSL1"
"ENSG00000196455","OSL1"
"ENSG00000197168","OSL1"
"ENSG00000198586","OSL1"
"ENSG00000198648","OSL1"
"ENSG00000204217","OSL1"
"ENSG00000204435","OSL1"
"ENSG00000162882","OSL1"
"ENSG00000142657","OSL1"
"ENSG00000187630","OSL1"
"ENSG00000004455","OSL1"
"ENSG00000085231","OSL1"
"ENSG00000106992","OSL1"
"ENSG00000162433","OSL1"
"ENSG00000273841","OSL1"
"ENSG00000241258","OSL1"
"ENSG00000130707","OSL1"
"ENSG00000065989","OSL1"
"ENSG00000113231","OSL1"
"ENSG00000113448","OSL1"
"ENSG00000137496","OSL1"
"ENSG00000154678","OSL1"
"ENSG00000205268","OSL1"
"ENSG00000088766","OSL1"
"ENSG00000087157","OSL1"
"ENSG00000084090","OSL1"
"ENSG00000073060","OSL1"
"ENSG00000129353","OSL1"
"ENSG00000143036","OSL1"
"ENSG00000130164","OSL1"
"ENSG00000162408","OSL1"
"ENSG00000088305 and ENSG00000130816","OSL1"
"ENSG00000148459","OSL1"
"ENSG00000164494","OSL1"
"ENSG00000239900","OSL1"
"ENSG00000139433","OSL1"
"ENSG00000004961","OSL1"
"ENSG00000153976","OSL1"
"ENSG00000153574","OSL1"
"ENSG00000099194","P000901"
"ENSG00000068366","P000901"
"ENSG00000099797","P000901"
"ENSG00000084754 and ENSG00000138029 and ENSG00000167315","P000901"
"ENSG00000110090","P000901"
"ENSG00000101986","P000901"
"ENSG00000060971 and ENSG00000113790 and ENSG00000133835","P000901"
"ENSG00000169710","P000901"
"ENSG00000084754 and ENSG00000113790 and ENSG00000127884","P000901"
"ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721","P000901"
"ENSG00000149084","P000901"
"ENSG00000134824","P000901"
"ENSG00000197375","P000901"
"ENSG00000089597","P000901"
"ENSG00000115275","P000901"
"ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038","P000901"
"ENSG00000155380","P000901"
"ENSG00000127125","P000901"
"ENSG00000163344","P000901"
"ENSG00000110921","P000901"
"ENSG00000124370","P000901"
"ENSG00000113161","P000901"
"ENSG00000124767","P000901"
"ENSG00000151093","P000901"
"ENSG00000149313","P000901"
"ENSG00000138814 and ENSG00000221823","P000901"
"ENSG00000055609 and ENSG00000272333","P000901"
"ENSG00000141736 and ENSG00000146648","P000901"
"ENSG00000072062","P000901"
"ENSG00000157326","P000901"
"ENSG00000100714","P000901"
"ENSG00000065911","P000901"
"ENSG00000136877","P000901"
"ENSG00000135437","P000901"
"ENSG00000132196","P000901"
"ENSG00000072506 and ENSG00000084754 and ENSG00000138796","P000901"
"ENSG00000151151","P000901"
"ENSG00000100605","P000901"
"ENSG00000068383","P000901"
"ENSG00000105655","P000901"
"ENSG00000040933","P000901"
"ENSG00000145725","P000901"
"ENSG00000007168","P000901"
"ENSG00000078142","P000901"
"ENSG00000131979","P000901"
"ENSG00000119723","P000901"
"ENSG00000083807","P000901"
"ENSG00000023330","P000901"
"ENSG00000093010","P000901"
"ENSG00000072506","P000901"
"ENSG00000111716","P000901"
"ENSG00000070614","P000901"
"ENSG00000117528","P000901"
"ENSG00000105953","P000901"
"ENSG00000173085","P000901"
"ENSG00000090054 and ENSG00000100596 and ENSG00000172296","P000901"
"ENSG00000167186","P000901"
"ENSG00000092621","P000901"
"ENSG00000135069","P000901"
"ENSG00000146701","P000901"
"ENSG00000001630","P000901"
"ENSG00000052802","P000901"
"ENSG00000143149","P000901"
"ENSG00000099377","P000901"
"ENSG00000125166","P000901"
"ENSG00000182199","P000901"
"ENSG00000176974","P000901"
"ENSG00000128039","P000901"
"ENSG00000150540","P000901"
"ENSG00000102172","P000901"
"ENSG00000116649","P000901"
"ENSG00000128059","P000901"
"ENSG00000178921","P000901"
"ENSG00000116096","P000901"
"ENSG00000110871","P000901"
"ENSG00000109929","P000901"
"ENSG00000023697","P000901"
"ENSG00000087085","P000901"
"ENSG00000162066","P000901"
"ENSG00000068903","P000901"
"ENSG00000117305","P000901"
"ENSG00000131473","P000901"
"ENSG00000169359","P000901"
"ENSG00000091140 and ENSG00000131828 and ENSG00000150768 and ENSG00000168291","P000901"
"ENSG00000198931","P000901"
"ENSG00000101444","P000901"
"ENSG00000067057","P000901"
"ENSG00000125454","P000901"
"ENSG00000156110","P000901"
"ENSG00000033627","P000901"
"ENSG00000121879 and ENSG00000145675","P000901"
"ENSG00000167508","P000901"
