,preds,preds_raw,gene_name,cell
1299,1.0,0.70432746,ENSG00000014138 and ENSG00000101868,RN1
1300,1.0,0.7042503,ENSG00000014138 and ENSG00000062822 and ENSG00000077514 and ENSG00000100479 and ENSG00000101868 and ENSG00000106628 and ENSG00000115350 and ENSG00000148229 and ENSG00000175482 and ENSG00000177084,RN1
1301,1.0,0.5306453,ENSG00000009413,RN1
1302,0.0,0.49311662,ENSG00000051341,RN1
1305,1.0,0.7087559,ENSG00000111445,RN1
1309,1.0,0.72023755,ENSG00000132382,RN1
1310,1.0,0.6443926,ENSG00000140521,RN1
1313,1.0,0.5677527,ENSG00000256525,RN1
1314,0.0,0.121575385,ENSG00000156515,RN1
1315,0.0,0.4048335,ENSG00000159399,RN1
1318,1.0,0.718594,ENSG00000113456 and ENSG00000172613,RN1
1320,0.0,0.1607461,ENSG00000172890,RN1
1323,0.0,0.3183455,ENSG00000173614,RN1
1333,0.0,0.45242473,ENSG00000027847,RN1
1334,0.0,0.13012806,ENSG00000060642,RN1
1335,0.0,0.38440114,ENSG00000069943,RN1
1343,0.0,0.47183695,ENSG00000134910,RN1
1347,1.0,0.7110579,ENSG00000147162,RN1
1351,0.0,0.40332174,ENSG00000163527,RN1
1353,0.0,0.29652113,ENSG00000170340,RN1
1357,0.0,0.1435309,ENSG00000176383,RN1
1367,0.0,0.20663084,ENSG00000100299,RN1
1368,0.0,0.38524476,ENSG00000109107,RN1
1372,1.0,0.76174647,ENSG00000111669,RN1
1376,1.0,0.722114,ENSG00000178700,RN1
1377,1.0,0.72242063,ENSG00000228716,RN1
1378,1.0,0.75176185,ENSG00000119689,RN1
1380,0.0,0.29315946,ENSG00000067064,RN1
1381,1.0,0.68186563,ENSG00000152904,RN1
1382,1.0,0.68186563,ENSG00000160752,RN1
1383,0.0,0.36258793,ENSG00000123453,RN1
1385,1.0,0.60069716,ENSG00000090857,RN1
1390,1.0,0.634661,ENSG00000088305 and ENSG00000130816,RN1
1393,0.0,0.46238387,ENSG00000120697,RN1
1394,0.0,0.4985642,ENSG00000175548,RN1
1395,0.0,0.4345393,ENSG00000159063,RN1
1396,0.0,0.43341586,ENSG00000088035,RN1
1397,1.0,0.5026819,ENSG00000167130,RN1
1398,1.0,0.67795867,ENSG00000175283,RN1
1399,1.0,0.56052125,ENSG00000000419 and ENSG00000136908 and ENSG00000179085,RN1
1400,0.0,0.43231475,ENSG00000182858,RN1
1401,1.0,0.72164,ENSG00000172269,RN1
1402,0.0,0.43340683,ENSG00000086848,RN1
1406,0.0,0.22386824,ENSG00000131471,RN1
1407,0.0,0.06871277,ENSG00000131480,RN1
1408,1.0,0.760033,ENSG00000149925,RN1
1409,1.0,0.68645084,ENSG00000128951,RN1
1410,0.0,0.23089609,ENSG00000125877,RN1
1413,0.0,0.4754986,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858,RN1
1417,1.0,0.68002385,ENSG00000163931,RN1
1418,0.0,0.02237509,ENSG00000101187,RN1
1423,0.0,0.44009036,ENSG00000079459,RN1
1424,1.0,0.66904044,ENSG00000148459,RN1
1425,0.0,0.41263926,ENSG00000164494,RN1
1426,0.0,0.37347066,ENSG00000147454,RN1
1427,0.0,0.4961141,ENSG00000155287,RN1
1429,1.0,0.68349826,ENSG00000066926,RN1
1433,1.0,0.6616638,ENSG00000165060,RN1
1447,0.0,0.19801673,ENSG00000141959,RN1
1449,0.0,0.12157643,ENSG00000178802,RN1
1451,1.0,0.6867319,ENSG00000198380,RN1
1454,1.0,0.8069341,ENSG00000239900,RN1
1455,1.0,0.7914556,ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370,RN1
1456,1.0,0.77722543,ENSG00000253710,RN1
1457,0.0,0.19575116,ENSG00000071073,RN1
1460,0.0,0.3640678,ENSG00000176022,RN1
1461,1.0,0.51303834,ENSG00000149541,RN1
1465,0.0,0.39227772,ENSG00000117394,RN1
1467,1.0,0.75867575,ENSG00000111640,RN1
1470,0.0,0.31475055,ENSG00000181830,RN1
1474,0.0,0.4832476,ENSG00000160211,RN1
1475,0.0,0.49587217,ENSG00000130313,RN1
1478,0.0,0.3116922,ENSG00000162688,RN1
1482,0.0,0.47537294,ENSG00000169764,RN1
1484,0.0,0.49763745,ENSG00000154330,RN1
1487,0.0,0.38354218,ENSG00000139433,RN1
1489,0.0,0.48033166,ENSG00000115652,RN1
1491,0.0,0.20675214,ENSG00000177542,RN1
1493,1.0,0.68051016,ENSG00000163655,RN1
1494,0.0,0.21814278,ENSG00000115419,RN1
1496,0.0,0.06499298,ENSG00000110436,RN1
1497,1.0,0.6478529,ENSG00000171793,RN1
1498,0.0,0.4094746,ENSG00000198814,RN1
1500,1.0,0.52322114,ENSG00000144659,RN1
1516,0.0,0.046537258,ENSG00000143387,RN1
1520,0.0,0.053815242,ENSG00000174080,RN1
1522,1.0,0.5964127,ENSG00000006695,RN1
1523,0.0,0.36139086,ENSG00000054267,RN1
1524,1.0,0.79016906,ENSG00000117682,RN1
1525,1.0,0.56137353,ENSG00000120942,RN1
1526,0.0,0.29494825,ENSG00000183665,RN1
1527,0.0,0.24306053,ENSG00000117450,RN1
1528,0.0,0.016576676,ENSG00000126432,RN1
1529,0.0,0.02129004,ENSG00000165672,RN1
1530,1.0,0.51237607,ENSG00000167815,RN1
1536,0.0,0.2697448,ENSG00000181045,RN1
1537,0.0,0.49741325,ENSG00000033867,RN1
1540,0.0,0.35281137,ENSG00000004961,RN1
1544,1.0,0.5050298,ENSG00000108784,RN1
1545,1.0,0.5181988,ENSG00000151348 and ENSG00000182197,RN1
1549,0.0,0.38644066,ENSG00000153976,RN1
1552,0.0,0.4964695,ENSG00000064763,RN1
1557,0.0,0.4365158,ENSG00000256269,RN1
1558,0.0,0.4733338,ENSG00000188690,RN1
1559,0.0,0.34541097,ENSG00000106348,RN1
1560,1.0,0.69889253,ENSG00000178035,RN1
1563,0.0,0.122208305,ENSG00000151229,RN1
1564,1.0,0.6906821,ENSG00000103502,RN1
1565,0.0,0.14412604,ENSG00000198743,RN1
1568,1.0,0.59086376,ENSG00000166411,RN1
1569,0.0,0.14353092,ENSG00000174684,RN1
1571,0.0,0.22631241,ENSG00000160285,RN1
1575,1.0,0.6367037,ENSG00000159593,RN1
1576,0.0,0.41910392,ENSG00000166747,RN1
1582,0.0,0.11350751,ENSG00000176393,RN1
1584,1.0,0.7375454,ENSG00000172531,RN1
1585,0.0,0.4036926,ENSG00000186298,RN1
1586,1.0,0.7439622,ENSG00000213639,RN1
1587,0.0,0.36854288,ENSG00000131828 and ENSG00000168291,RN1
1588,0.0,0.3781909,ENSG00000144182,RN1
1589,1.0,0.6911642,ENSG00000116120 and ENSG00000179115,RN1
1590,0.0,0.34706953,ENSG00000165282,RN1
1592,0.0,0.19071671,ENSG00000082212,RN1
1597,1.0,0.78257173,ENSG00000100413,RN1
1598,1.0,0.54230106,ENSG00000164068,RN1
1599,1.0,0.6510391,ENSG00000173540,RN1
1601,0.0,0.121542476,ENSG00000095380,RN1
1605,1.0,0.6719396,ENSG00000168906,RN1
1608,1.0,0.7439578,ENSG00000101901,RN1
1611,0.0,0.12656376,ENSG00000168282,RN1
1614,0.0,0.49741325,ENSG00000144136,RN1
1623,1.0,0.701859,ENSG00000172339,RN1
1624,1.0,0.57310116,ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195,RN1
1626,0.0,0.3695101,ENSG00000111261,RN1
1627,1.0,0.62394786,ENSG00000013375,RN1
1628,0.0,0.33502507,ENSG00000117143,RN1
1629,0.0,0.017735783,ENSG00000197355,RN1
1631,0.0,0.15785065,ENSG00000096717,RN1
1632,0.0,0.15736613,ENSG00000124523,RN1
1633,0.0,0.17740336,ENSG00000124596,RN1
1634,0.0,0.15749267,ENSG00000133315,RN1
1636,0.0,0.1570827,ENSG00000157045,RN1
1638,0.0,0.28403053,ENSG00000187531,RN1
1640,0.0,0.313131,ENSG00000105835,RN1
1644,0.0,0.16074616,ENSG00000147813,RN1
1651,0.0,0.3255632,ENSG00000197601,RN1
1652,0.0,0.0950147,ENSG00000162813,RN1
1653,1.0,0.5131873,ENSG00000157593,RN1
1659,1.0,0.74083656,ENSG00000241878,RN1
1660,0.0,0.10816892,ENSG00000110958,RN1
1661,0.0,0.108164825,ENSG00000148334,RN1
1666,0.0,0.3680335,ENSG00000051382,RN1
1668,0.0,0.35983348,ENSG00000171608,RN1
1669,1.0,0.67166066,ENSG00000161217,RN1
1670,1.0,0.6852322,ENSG00000105568 and ENSG00000113575,RN1
1671,1.0,0.6915322,ENSG00000104695 and ENSG00000105568 and ENSG00000221914,RN1
1672,0.0,0.18496786,ENSG00000011485,RN1
1674,1.0,0.66665846,ENSG00000060069,RN1
1681,0.0,0.48183376,ENSG00000115241,RN1
1682,1.0,0.59086615,ENSG00000119414,RN1
1685,1.0,0.65901387,ENSG00000122484,RN1
1690,0.0,0.18074615,ENSG00000144579,RN1
1692,1.0,0.660732,ENSG00000149923,RN1
1694,1.0,0.661409,ENSG00000160075,RN1
1699,0.0,0.49600774,ENSG00000170836,RN1
1701,0.0,0.2874478,ENSG00000175215,RN1
1702,1.0,0.6930248,ENSG00000184203,RN1
1704,0.0,0.49702623,ENSG00000143393,RN1
1705,0.0,0.31948987,ENSG00000155252,RN1
1706,1.0,0.67970276,ENSG00000241973,RN1
1713,1.0,0.77296174,ENSG00000163684,RN1
1714,0.0,0.49648744,ENSG00000244486,RN1
1717,0.0,0.2571152,ENSG00000143224,RN1
1718,1.0,0.5001156,ENSG00000114491,RN1
1721,0.0,0.07863751,ENSG00000100092,RN1
1726,0.0,0.49717495,ENSG00000134333,RN1
1730,0.0,0.17349443,ENSG00000147224,RN1
1731,1.0,0.75184417,ENSG00000153574,RN1
1732,1.0,0.537731,ENSG00000123505,RN1
1733,1.0,0.6381887,ENSG00000144741,RN1
1735,1.0,0.6283385,ENSG00000168710,RN1
1737,0.0,0.39844412,ENSG00000136699,RN1
1742,0.0,0.22631241,ENSG00000104549,RN1
1745,0.0,0.089752875,ENSG00000139531,RN1
1747,0.0,0.32527646,ENSG00000117479,RN1
1752,0.0,0.14318042,ENSG00000100626,RN1
1755,1.0,0.7503165,ENSG00000102967,RN1
1758,1.0,0.79145527,ENSG00000143252,RN1
1760,1.0,0.6421524,ENSG00000015532,RN1
1761,0.0,0.33283013,ENSG00000102100,RN1
1762,0.0,0.05672899,ENSG00000117308,RN1
1764,0.0,0.46493766,ENSG00000130958,RN1
1766,0.0,0.46493766,ENSG00000285269,RN1
1769,0.0,0.013552411,ENSG00000109814,RN1
1770,0.0,0.109942175,ENSG00000116704,RN1
1781,1.0,0.70357996,ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450,RN1
1782,1.0,0.5920646,ENSG00000093000,RN1
1783,0.0,0.43048277,ENSG00000095319,RN1
1784,1.0,0.7043145,ENSG00000102900,RN1
1785,1.0,0.7038995,ENSG00000108559,RN1
1786,1.0,0.7067969,ENSG00000113569,RN1
1787,1.0,0.5326148,ENSG00000124789,RN1
1788,1.0,0.70542413,ENSG00000126883,RN1
1790,1.0,0.68213123,ENSG00000138750,RN1
1791,1.0,0.5188541,ENSG00000139496,RN1
1792,1.0,0.53239435,ENSG00000153201,RN1
1793,1.0,0.7157768,ENSG00000155561,RN1
1794,1.0,0.52110726,ENSG00000163002,RN1
1795,1.0,0.7349309,ENSG00000213024,RN1
1797,0.0,0.02296693,ENSG00000170385,RN1
1804,1.0,0.5068324,ENSG00000196950,RN1
1809,1.0,0.72488874,ENSG00000047249,RN1
1812,0.0,0.34241435,ENSG00000179163,RN1
1818,1.0,0.75081366,ENSG00000071553,RN1
1819,0.0,0.35096797,ENSG00000124006,RN1
1820,0.0,0.1337767,ENSG00000143933,RN1
1822,1.0,0.50891525,ENSG00000115884,RN1
1825,1.0,0.7840332,ENSG00000105254,RN1
1832,0.0,0.17786734,ENSG00000099904,RN1
1833,1.0,0.76189065,ENSG00000117410,RN1
1835,1.0,0.63551193,ENSG00000102030,RN1
1836,1.0,0.7314171,ENSG00000159720,RN1
1837,0.0,0.034462932,ENSG00000138031,RN1
1838,0.0,0.048471056,ENSG00000102312,RN1
1839,0.0,0.42381167,ENSG00000185344,RN1
1841,1.0,0.7608712,ENSG00000185883,RN1
1845,0.0,0.03443223,ENSG00000159899,RN1
1846,1.0,0.6969223,ENSG00000106636,RN1
1850,0.0,0.24204187,ENSG00000110583,RN1
1853,1.0,0.711898,ENSG00000121579,RN1
1856,1.0,0.72688377,ENSG00000135372,RN1
1859,0.0,0.067930155,ENSG00000156599,RN1
1865,1.0,0.66771704,ENSG00000173418,RN1
1866,0.0,0.11195946,ENSG00000174165,RN1
1870,0.0,0.12622528,ENSG00000177108,RN1
1871,0.0,0.061544616,ENSG00000180776,RN1
1875,0.0,0.20407489,ENSG00000188818,RN1
1876,0.0,0.41509277,ENSG00000204160,RN1
1,1.0,0.5033256,ENSG00000068366,RR2
3,1.0,0.61342365,ENSG00000123983,RR2
9,0.0,0.40007216,ENSG00000130304,RR2
10,0.0,0.33742407,ENSG00000143554,RR2
13,1.0,0.81103337,ENSG00000099194,RR2
17,0.0,0.34510624,ENSG00000110090,RR2
22,1.0,0.5304431,ENSG00000099797,RR2
24,1.0,0.5916775,ENSG00000066322,RR2
25,0.0,0.15573554,ENSG00000118402,RR2
29,0.0,0.31090358,ENSG00000084754 and ENSG00000138029 and ENSG00000167315,RR2
32,1.0,0.60941905,ENSG00000177646,RR2
33,0.0,0.29668313,ENSG00000157184,RR2
36,1.0,0.51162964,ENSG00000161533,RR2
37,0.0,0.24813117,ENSG00000178537,RR2
38,0.0,0.2481274,ENSG00000197119,RR2
40,0.0,0.2867381,ENSG00000197375,RR2
42,1.0,0.5962347,ENSG00000067840,RR2
43,0.0,0.4762131,ENSG00000101986,RR2
44,1.0,0.51969606,ENSG00000130821,RR2
49,1.0,0.6947435,ENSG00000185825,RR2
52,0.0,0.4932392,ENSG00000084754 and ENSG00000113790 and ENSG00000127884,RR2
53,0.0,0.47883254,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721,RR2
54,0.0,0.27350914,ENSG00000084207,RR2
56,0.0,0.45215753,ENSG00000134202,RR2
59,0.0,0.4526302,ENSG00000168765,RR2
62,0.0,0.4527669,ENSG00000213366,RR2
64,0.0,0.4770929,ENSG00000060971 and ENSG00000113790 and ENSG00000133835,RR2
65,1.0,0.89051086,ENSG00000072506 and ENSG00000084754 and ENSG00000138796,RR2
67,1.0,0.71074814,ENSG00000169710,RR2
68,0.0,0.28707048,ENSG00000167969,RR2
76,1.0,0.84555405,ENSG00000149084,RR2
77,1.0,0.83157766,ENSG00000146066,RR2
78,0.0,0.25746888,ENSG00000206527,RR2
82,0.0,0.30764464,ENSG00000134824,RR2
85,1.0,0.56289005,ENSG00000089597,RR2
88,1.0,0.56289005,ENSG00000198162,RR2
89,1.0,0.56289005,ENSG00000115275,RR2
90,1.0,0.94230473,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038,RR2
95,1.0,0.68781924,ENSG00000131446,RR2
96,0.0,0.4098336,ENSG00000139133,RR2
97,0.0,0.3576585,ENSG00000108932,RR2
98,0.0,0.27815977,ENSG00000141526,RR2
99,1.0,0.63276476,ENSG00000155380,RR2
100,0.0,0.28902015,ENSG00000168679,RR2
102,0.0,0.4783797,ENSG00000164039,RR2
103,1.0,0.83747536,ENSG00000127125,RR2
104,1.0,0.87337273,ENSG00000138621,RR2
109,1.0,0.8849431,ENSG00000163344,RR2
110,1.0,0.883366,ENSG00000167508,RR2
111,1.0,0.92624927,ENSG00000110921,RR2
113,0.0,0.2643882,ENSG00000124370,RR2
114,1.0,0.9262531,ENSG00000113161,RR2
115,0.0,0.44527856,ENSG00000124767,RR2
119,1.0,0.8587696,ENSG00000072506,RR2
121,1.0,0.6553811,ENSG00000100294,RR2
123,1.0,0.65594274,ENSG00000151093,RR2
124,1.0,0.8353673,ENSG00000149313,RR2
126,1.0,0.65897137,ENSG00000116237,RR2
127,0.0,0.41468617,ENSG00000138814 and ENSG00000221823,RR2
128,1.0,0.6893353,ENSG00000106799 and ENSG00000163513,RR2
129,0.0,0.4859276,ENSG00000104365 and ENSG00000213341,RR2
130,0.0,0.3250354,ENSG00000070770 and ENSG00000101266,RR2
131,0.0,0.23931174,ENSG00000132964 and ENSG00000155111,RR2
132,1.0,0.5982895,ENSG00000132155 and ENSG00000157764,RR2
145,0.0,0.41536644,ENSG00000034152,RR2
147,1.0,0.502769,ENSG00000038382,RR2
152,1.0,0.889966,ENSG00000058729,RR2
154,1.0,0.8397201,ENSG00000060237,RR2
156,1.0,0.6708763,ENSG00000065243,RR2
159,0.0,0.44403133,ENSG00000065883,RR2
161,0.0,0.22664048,ENSG00000067900,RR2
162,0.0,0.48192,ENSG00000069956,RR2
166,1.0,0.5007771,ENSG00000072062,RR2
168,1.0,0.666989,ENSG00000072518,RR2
173,0.0,0.47562692,ENSG00000076984,RR2
181,1.0,0.5364024,ENSG00000086015,RR2
184,1.0,0.8912032,ENSG00000087586,RR2
185,0.0,0.47786942,ENSG00000089022,RR2
188,0.0,0.2719095,ENSG00000096063,RR2
189,1.0,0.89843184,ENSG00000097046,RR2
192,1.0,0.5533086,ENSG00000100030,RR2
194,1.0,0.8198738,ENSG00000100749,RR2
198,0.0,0.38409346,ENSG00000101266,RR2
206,1.0,0.68426675,ENSG00000104375,RR2
211,0.0,0.23535934,ENSG00000105221,RR2
213,0.0,0.2508588,ENSG00000105613,RR2
214,1.0,0.81121933,ENSG00000105810,RR2
219,1.0,0.6067453,ENSG00000107779,RR2
221,1.0,0.5399053,ENSG00000108443,RR2
222,1.0,0.73354626,ENSG00000108946,RR2
226,0.0,0.23052903,ENSG00000110931,RR2
227,0.0,0.48149666,ENSG00000112062,RR2
229,1.0,0.8360748,ENSG00000112739,RR2
230,1.0,0.84062815,ENSG00000112742,RR2
232,1.0,0.83238107,ENSG00000113712,RR2
233,0.0,0.44729632,ENSG00000114302,RR2
248,0.0,0.30196977,ENSG00000117676,RR2
249,1.0,0.6796836,ENSG00000118046,RR2
250,0.0,0.25278604,ENSG00000118515,RR2
253,1.0,0.8873368,ENSG00000120539,RR2
254,0.0,0.23721555,ENSG00000121989,RR2
255,1.0,0.8234282,ENSG00000122966,RR2
257,1.0,0.8243721,ENSG00000123374,RR2
258,1.0,0.8716499,ENSG00000124784,RR2
259,1.0,0.82955724,ENSG00000125651,RR2
260,0.0,0.30208698,ENSG00000125834,RR2
261,0.0,0.27661183,ENSG00000126562,RR2
263,0.0,0.2709717,ENSG00000126934,RR2
265,1.0,0.84987855,ENSG00000127564,RR2
266,0.0,0.48726398,ENSG00000128829,RR2
267,0.0,0.4823256,ENSG00000130175,RR2
269,0.0,0.2523653,ENSG00000130669,RR2
273,0.0,0.2867958,ENSG00000132356,RR2
277,1.0,0.9020945,ENSG00000134058,RR2
280,0.0,0.29677513,ENSG00000134318,RR2
282,0.0,0.2505476,ENSG00000135250,RR2
283,1.0,0.5720499,ENSG00000135341,RR2
284,1.0,0.707916,ENSG00000135446,RR2
285,0.0,0.48113528,ENSG00000135503,RR2
288,1.0,0.9071725,ENSG00000136807,RR2
289,0.0,0.2860802,ENSG00000137193,RR2
291,0.0,0.46311548,ENSG00000137601,RR2
296,0.0,0.49309158,ENSG00000139908,RR2
298,1.0,0.8532792,ENSG00000140992,RR2
300,0.0,0.41876158,ENSG00000141551,RR2
303,0.0,0.4499052,ENSG00000142208,RR2
304,1.0,0.8492694,ENSG00000142731,RR2
312,1.0,0.83024526,ENSG00000146872,RR2
314,1.0,0.8400997,ENSG00000147133,RR2
315,0.0,0.26826438,ENSG00000148660,RR2
316,0.0,0.24756742,ENSG00000149269,RR2
317,0.0,0.23890549,ENSG00000149311,RR2
318,1.0,0.9114831,ENSG00000149554,RR2
330,1.0,0.8640232,ENSG00000156970,RR2
331,1.0,0.86971706,ENSG00000157106,RR2
332,0.0,0.4769912,ENSG00000157540,RR2
339,0.0,0.28198403,ENSG00000160584,RR2
341,0.0,0.24907361,ENSG00000162302,RR2
344,0.0,0.48767358,ENSG00000163349,RR2
347,0.0,0.47855577,ENSG00000163558,RR2
354,0.0,0.30884814,ENSG00000165304,RR2
356,1.0,0.73731655,ENSG00000166333,RR2
357,1.0,0.90272665,ENSG00000166483,RR2
359,1.0,0.9105649,ENSG00000166851,RR2
360,1.0,0.82060915,ENSG00000167258,RR2
363,0.0,0.2849925,ENSG00000168067,RR2
365,0.0,0.3556027,ENSG00000169032,RR2
368,1.0,0.8355997,ENSG00000169679,RR2
370,0.0,0.24460249,ENSG00000170145,RR2
371,1.0,0.90690273,ENSG00000170312,RR2
374,0.0,0.2549762,ENSG00000172071,RR2
375,1.0,0.84650195,ENSG00000172315,RR2
376,0.0,0.24456027,ENSG00000172939,RR2
377,1.0,0.5971579,ENSG00000173327,RR2
380,1.0,0.88145536,ENSG00000175054,RR2
382,1.0,0.7805641,ENSG00000176444,RR2
385,0.0,0.24310009,ENSG00000178093,RR2
387,1.0,0.82889026,ENSG00000178950,RR2
388,1.0,0.9104868,ENSG00000178999,RR2
390,1.0,0.51545155,ENSG00000180370,RR2
392,0.0,0.47841004,ENSG00000181409,RR2
400,0.0,0.26098844,ENSG00000185324,RR2
402,0.0,0.32108605,ENSG00000186716,RR2
405,0.0,0.24248748,ENSG00000188322,RR2
407,1.0,0.8286392,ENSG00000196455,RR2
413,0.0,0.2579801,ENSG00000198586,RR2
414,0.0,0.25866506,ENSG00000198648,RR2
417,0.0,0.23463383,ENSG00000204217,RR2
419,1.0,0.8710689,ENSG00000204435,RR2
428,0.0,0.02211635,ENSG00000156219,RR2
430,1.0,0.66747403,ENSG00000141736 and ENSG00000146648,RR2
431,0.0,0.45325443,ENSG00000126934 and ENSG00000169032,RR2
434,0.0,0.48379183,ENSG00000065361,RR2
436,1.0,0.7206651,ENSG00000077782,RR2
437,1.0,0.668467,ENSG00000092445,RR2
438,0.0,0.46460003,ENSG00000096968,RR2
439,0.0,0.47544354,ENSG00000097007,RR2
440,0.0,0.4673641,ENSG00000101213,RR2
442,0.0,0.4769695,ENSG00000103653,RR2
444,1.0,0.65706074,ENSG00000105976,RR2
446,1.0,0.60931796,ENSG00000113721,RR2
449,1.0,0.68746805,ENSG00000134853,RR2
450,1.0,0.6358495,ENSG00000140443,RR2
458,0.0,0.47824475,ENSG00000157404,RR2
460,0.0,0.4450512,ENSG00000162434,RR2
465,0.0,0.4165253,ENSG00000167601,RR2
468,1.0,0.8273795,ENSG00000169398,RR2
478,0.0,0.4248287,ENSG00000197122,RR2
482,1.0,0.85124755,ENSG00000121897,RR2
483,1.0,0.7088244,ENSG00000055609 and ENSG00000272333,RR2
484,1.0,0.9316933,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562,RR2
485,1.0,0.7689742,ENSG00000055609 and ENSG00000167548,RR2
486,0.0,0.4591787,ENSG00000005483,RR2
487,1.0,0.90772885,ENSG00000099381,RR2
489,1.0,0.70786244,ENSG00000104885,RR2
490,0.0,0.44975623,ENSG00000109685,RR2
491,1.0,0.76916736,ENSG00000110066,RR2
492,0.0,0.45774114,ENSG00000116539,RR2
493,1.0,0.7524296,ENSG00000118058,RR2
495,0.0,0.4589853,ENSG00000136169,RR2
496,1.0,0.6578767,ENSG00000139718,RR2
497,1.0,0.875695,ENSG00000143379,RR2
500,0.0,0.4548222,ENSG00000165671,RR2
502,0.0,0.4724425,ENSG00000181090,RR2
503,1.0,0.7684013,ENSG00000181555,RR2
504,1.0,0.90939987,ENSG00000183955,RR2
506,1.0,0.8892091,ENSG00000204371,RR2
507,1.0,0.75273275,ENSG00000106462,RR2
509,0.0,0.47372416,ENSG00000060656,RR2
514,1.0,0.8477294,ENSG00000076201,RR2
518,0.0,0.42359924,ENSG00000081721,RR2
519,0.0,0.39275223,ENSG00000084112,RR2
523,1.0,0.8299211,ENSG00000101224,RR2
526,0.0,0.3953493,ENSG00000108861,RR2
527,1.0,0.86881906,ENSG00000110536,RR2
530,0.0,0.48491788,ENSG00000112245,RR2
533,0.0,0.48780358,ENSG00000112679,RR2
535,0.0,0.3141928,ENSG00000120129,RR2
543,0.0,0.39718187,ENSG00000141298,RR2
561,1.0,0.64482427,ENSG00000164045,RR2
568,1.0,0.8441459,ENSG00000179295,RR2
569,1.0,0.5592141,ENSG00000184007,RR2
571,0.0,0.41038826,ENSG00000184545,RR2
574,1.0,0.52359456,ENSG00000196396,RR2
579,1.0,0.69087505,ENSG00000005882,RR2
583,0.0,0.46266884,ENSG00000111684,RR2
589,1.0,0.7856329,ENSG00000134255,RR2
597,0.0,0.4813188,ENSG00000138018,RR2
600,0.0,0.45072722,ENSG00000168000,RR2
606,0.0,0.48126075,ENSG00000077044,RR2
612,0.0,0.47777146,ENSG00000187134,RR2
619,1.0,0.8910861,ENSG00000102144,RR2
623,1.0,0.8734756,ENSG00000226784,RR2
625,0.0,0.34756905,ENSG00000157326,RR2
629,0.0,0.29722047,ENSG00000084754,RR2
631,0.0,0.27987078,ENSG00000127884,RR2
632,0.0,0.43979323,ENSG00000133835,RR2
635,0.0,0.22478318,ENSG00000167107,RR2
638,1.0,0.77817816,ENSG00000100714,RR2
639,1.0,0.8018993,ENSG00000138363,RR2
640,1.0,0.7905193,ENSG00000136877,RR2
641,1.0,0.7529724,ENSG00000159131,RR2
644,0.0,0.47853824,ENSG00000065911,RR2
646,0.0,0.47911906,ENSG00000163738,RR2
648,1.0,0.6971839,ENSG00000116745,RR2
655,0.0,0.15599509,ENSG00000117592,RR2
656,1.0,0.6813067,ENSG00000164294,RR2
657,1.0,0.91529477,ENSG00000167468,RR2
663,0.0,0.18930261,ENSG00000135437,RR2
665,0.0,0.47587648,ENSG00000052802,RR2
667,0.0,0.42548215,ENSG00000099377,RR2
668,0.0,0.1528615,ENSG00000121039,RR2
671,0.0,0.48282602,ENSG00000159692,RR2
673,0.0,0.48879176,ENSG00000167733,RR2
675,1.0,0.7021333,ENSG00000197894,RR2
679,0.0,0.36370397,ENSG00000132196,RR2
692,0.0,0.49411622,ENSG00000100997,RR2
694,1.0,0.60103405,ENSG00000011009,RR2
697,0.0,0.46911734,ENSG00000120992,RR2
699,0.0,0.46839228,ENSG00000135241,RR2
701,1.0,0.6357792,ENSG00000151151,RR2
702,1.0,0.77415687,ENSG00000127080,RR2
703,1.0,0.6358167,ENSG00000100605,RR2
705,0.0,0.2421947,ENSG00000068383,RR2
706,1.0,0.5868986,ENSG00000132376,RR2
711,0.0,0.40939778,ENSG00000040933,RR2
713,1.0,0.7319686,ENSG00000105655,RR2
716,0.0,0.4757953,ENSG00000145725,RR2
719,1.0,0.92971015,ENSG00000007168,RR2
721,1.0,0.90247697,ENSG00000143398,RR2
724,0.0,0.4620226,ENSG00000171862,RR2
730,1.0,0.6920219,ENSG00000078142,RR2
743,0.0,0.47920763,ENSG00000111077,RR2
745,0.0,0.47787923,ENSG00000112367,RR2
747,0.0,0.4776889,ENSG00000125458,RR2
748,1.0,0.590109,ENSG00000126821,RR2
749,0.0,0.48247963,ENSG00000137770,RR2
750,0.0,0.48084062,ENSG00000139505,RR2
753,1.0,0.90247685,ENSG00000165688,RR2
757,1.0,0.9024772,ENSG00000211456,RR2
764,0.0,0.37689543,ENSG00000143811,RR2
767,0.0,0.40308985,ENSG00000123739,RR2
773,0.0,0.40981704,ENSG00000131979,RR2
777,0.0,0.3790854,ENSG00000143149,RR2
779,0.0,0.45955014,ENSG00000119723,RR2
782,0.0,0.36038867,ENSG00000001630,RR2
