id,gene_PC1,gene_PC2,gene_PC3,gene_PC4,gene_PC5,gene_PC6,gene_PC7,gene_PC8,gene_PC9,gene_PC10,gene_PC11,gene_PC12,gene_PC13,gene_PC14,gene_PC15,gene_PC16,gene_PC17,gene_PC18,gene_PC19,gene_PC20,gene_PC21,gene_PC22,gene_PC23,gene_PC24,gene_PC25,gene_PC26,gene_PC27,gene_PC28,gene_PC29,gene_PC30,gene_PC31,gene_PC32,gene_PC33,gene_PC34,gene_PC35,gene_PC36,gene_PC37,gene_PC38,gene_PC39,gene_PC40,gene_PC41,gene_PC42,gene_PC43,gene_PC44,gene_PC45,gene_PC46,gene_PC47,gene_PC48,gene_PC49,gene_PC50,gene_PC51,gene_PC52,gene_PC53,gene_PC54,gene_PC55,gene_PC56,gene_PC57,gene_PC58,gene_PC59,gene_PC60,gene_PC61,gene_PC62,gene_PC63,gene_PC64,gene_PC65,gene_PC66,gene_PC67,gene_PC68,gene_PC69,gene_PC70,gene_PC71,gene_PC72,gene_PC73,gene_PC74,gene_PC75,gene_PC76,gene_PC77,gene_PC78,gene_PC79,gene_PC80,gene_PC81,gene_PC82,gene_PC83,gene_PC84,gene_PC85,gene_PC86,gene_PC87,gene_PC88,gene_PC89,gene_PC90,gene_PC91,gene_PC92,gene_PC93,gene_PC94,gene_PC95,gene_PC96,gene_PC97,gene_PC98,gene_PC99,gene_PC100
ENSG00000065911,10.3411730298486,0.193365770741503,-0.973000898929454,12.4132661069446,8.12353077471076,-0.192291406662486,-3.37728606231192,-4.72546812972426,-1.26565954645827,-3.17827696750348,-4.50397453487033,-1.35954468398051,-0.754096734416032,-1.00511651702112,1.70185854931319,1.02736471270371,-0.98521950692362,-5.08720604613938,3.40085883579861,-3.55593389871585,-10.1513161424619,2.22025152341076,7.10134243273923,6.31551304516608,-6.03004427091138,-11.2143239486374,-4.76301359338191,1.34478772483549,-4.92436332531044,-5.59466712620819,-2.2312675761913,-1.30208498568295,1.11842891146161,5.24415020838746,-5.61976795342448,4.54503427481065,-3.18266834626716,0.364500422393942,6.11541820767784,0.935034634001762,0.239180795054241,-4.41855742773025,-4.50947754387576,-4.68621330073328,-10.9490145811517,-5.36372032974009,3.7557669389258,-8.58827152958772,2.25530754082513,-5.00779612069605,3.70446928282936,12.1196101203036,-6.15892504978523,2.47601438718271,6.95527204623449,-1.03198157749171,-1.49619618955584,-0.240150122711658,1.33273407966142,2.43913321877044,9.16586997676495,6.19655977071216,-17.5101216939545,4.06003047181116,4.41199798142297,-0.060525860805222,5.59107186177514,-0.27351849073326,-7.25753546081598,6.71943475210373,-1.61695422237905,13.1054178428743,-2.66771983979278,5.53432677076788,-0.707938090959738,-4.16784756834294,-2.09504748755682,11.683848321179,15.7677640459277,-11.9287400759467,4.86634717198696,-6.83980208857632,-0.860410112140514,18.4120203661145,-5.31301182618872,-4.09920217211658,0.416141375023521,5.78933865915025,-1.08497209967815,-7.20589692893455,-2.76413410290056,-7.05555849003074,8.82800170665258,-4.03147847808062,-4.88552514022151,4.79585635355948,-19.7931468640022,-2.44345395963899,-14.6811550719071,-3.53725812531682
ENSG00000142657,-0.724705314665208,0.384340613582626,-0.732613934554273,1.13691139259088,-0.233483494913053,0.158858772752285,2.07554930020253,-1.28683481537792,-0.582159597750525,0.366161465163421,-0.256341592121122,-1.20785044402263,-0.690821581946679,-0.519036814518859,-2.03830083931875,-1.85787414012354,2.2447375014357,0.976755108904388,0.568959211139492,0.768557775203073,0.109582216599174,0.463776125655272,-0.19294772183244,1.79510438285994,0.668256615298883,-2.18811417764207,-1.42421252122688,-1.55555056190674,0.56439770222835,-1.40498751296093,1.4503271126854,-1.7500751248001,0.0420258070822716,0.0740635525195353,-0.727768189697268,2.20221747727129,1.22978416158638,-0.508716772902116,0.257755555657651,1.19118023320861,1.65845799533627,1.60611151453189,1.34236629844488,0.690543434979483,0.256594771443924,1.96570276120442,0.805552173835443,-0.363504955357985,0.358387492682493,-1.27342428057038,2.7847756822357,1.10303754448899,-3.89014123567676,2.32635115303227,0.687279176348969,-0.754803138850611,0.193100530122896,-0.687626738912504,4.068872386926,1.56083124923369,-2.29421407592221,-1.39211713296197,-0.678204249067809,-1.23638522245092,2.5041602512161,2.19358320928986,-3.28269460120674,-3.36292571321139,0.236205453216354,-1.08003042309234,-1.94730389327273,1.70140819779876,-0.865860406586427,-1.11844660440764,1.73455031065104,1.32437731224521,-3.54974529571023,1.44920580873117,4.62077938527076,0.765570558662854,1.82994121217946,0.762309042088823,0.449075486469065,-0.792700246568282,0.433824949723813,-2.32574570415542,0.826069846019779,-0.0720214261545207,0.962309427765778,-0.496085967505778,4.62678494131109,1.61127893367617,-1.98288393756929,0.935218151830263,2.27697095507771,-0.99690253113783,-1.13531423919869,-0.0592260360262631,-0.354339832198975,-2.40022489193017
ENSG00000139531,-3.41422755335491,-1.07887683691243,-0.178617235929245,-1.48913331201928,0.647070057426644,0.267271131278461,0.694475796743347,-0.298659562217049,0.27240243146962,0.216259558284245,0.657299762604791,0.822120929109205,-1.04666251654346,0.0289885399974746,0.0415955791950166,0.375709217627956,0.0285785868488389,-0.0432066402999077,-0.442581568567251,0.821938703373282,-0.44926202180219,-2.46025406597182,-0.67520702703556,-0.163444789607423,0.586417598014632,-0.364659619836605,-1.04283426276708,0.477191398141755,0.940568292095329,-0.437342166091526,0.048593345936155,0.755166850832624,-0.335437823916245,-0.50788192436747,-0.587545707225775,-0.354172164408345,-0.0317508778021728,-0.252411259085811,-0.837958879878605,0.469603167780433,-1.2768331327587,-0.067041267867037,-0.0528855967507081,-0.378110763245308,0.863197495103752,-0.40664762752573,-1.58626279852397,-1.10171038430625,-0.202722550429527,0.55449712161775,-0.196305124399913,-0.586512993152268,-0.302988656752299,0.284514842397392,0.73940808887513,0.222788987966608,-0.0492059099896422,-0.382588582331403,-0.551874259514555,0.456474543097533,0.350991681270757,-0.350785161627445,0.361709918347882,0.905433811840903,-0.125884246160765,-0.986427336830023,0.309510461873427,0.28706791507583,-0.0959888828985438,-0.34016446556402,-0.124120760828999,-0.332562991699772,-0.241325210670111,-0.0153263215793611,0.180375558719532,-0.185705815830794,0.363210427707259,0.879813474781097,0.409396943633567,-0.721119397044213,1.30674173415543,0.397528133774756,-0.574060832545633,0.671648040791348,0.19608978894821,-1.40070110382691,-0.200987132417789,1.01973919789406,-1.80733336966838,-0.730380578858206,-0.33335699900212,1.6148417196537,-0.775738531585927,0.898802757688547,-0.389751012349293,-0.437060839389528,0.409772268023265,0.021333550506318,-0.0132796995045375,-0.906205177317532
ENSG00000084774,6.72381300319054,-2.21495827523649,-1.87390142954659,-1.33386725146749,1.47085759349814,4.97238684841799,-0.46713959846879,-0.74867829618419,-0.875441673558319,-0.689264184050871,0.0806672439363586,-1.11865235472345,2.38757717784521,0.381079766595541,0.649164723466556,-1.15571039766394,0.0984963599160605,-1.48925187413322,-0.566347140215358,-2.126001744566,-1.07712303460913,1.98127833554512,-8.11786454273226,4.22748624749171,3.40681138098238,1.28426373317243,-1.13717878091195,-0.612430083666279,2.25697796841213,-2.9420131914762,2.26536122360176,1.17742125357729,2.83693156421507,0.494652695828159,0.0807837898536763,-0.832695136046186,-0.139576266286204,-1.34100875497214,1.93446143288321,1.12501275213262,2.45344427165141,0.135699208232967,1.93466886747194,-2.26610036544826,1.35227433389163,-0.96861814536971,1.41983469552109,-2.74634671637613,-1.85489501617963,0.0482792015806123,0.735377381746872,2.6553151010455,2.34145948398091,-1.25948742074678,1.29350355056505,-0.129321576686495,2.4411118647713,1.1013898290348,-2.06780071709589,0.346782396662546,0.686800259603122,0.421602251674643,-1.39972300291612,-2.26485646328637,0.304414286444504,1.60130039029274,-1.76209263781282,1.10232015020186,0.268655988021419,0.251174391684938,2.09678487379158,-2.15960237111392,-0.331583143950616,-1.96541184195149,-1.2925917119157,1.34864489114766,4.44264614644151,1.76082234733778,0.440575219262903,0.778652164262563,0.0562573875843316,-0.82816868103657,1.71748885146592,2.35584340114903,-1.5996160144999,1.88788314373031,-3.46344607521272,0.18898076318583,-0.796907517067511,-5.50882689573099,0.175375146390818,-3.13002230128511,0.112326909909326,0.218095455360309,5.582304057723,-2.04119983996007,0.742048843607963,6.76813194259736,3.76950961302938,1.90712046869916
ENSG00000143774,-2.27761233743194,-1.02572473000686,-0.157970303353925,-0.162738697908669,-0.683161296165532,-0.004998258447889,0.824875662006141,1.78567921592197,-1.2083473533914,1.38494557774913,0.144989113506214,-1.23991623649412,2.2300898623622,0.398041145090559,1.35773595075917,0.16182099860704,-1.3702296053033,0.109263706572615,-0.379223331864769,-0.628528310472342,1.14515914444536,1.00791461724529,1.71943175266997,0.499811009502857,0.970528541893537,-0.435537970468481,1.84642869943262,-0.546030847001762,2.3927038326311,0.666723237492894,-1.65932399035675,1.29032908548492,-0.181904272110208,-0.414932309814571,-1.4230251983769,0.980883060214831,0.391363183667212,1.26663518722726,-0.39582741313512,0.225904625747644,-1.59373119804524,1.0492045592455,2.22060600590311,0.497890640706987,0.529105433086674,-1.28833149343901,0.589923932574383,-0.00347697152529739,-0.465739949438022,0.869606448266212,2.59477477511515,-1.29055492640052,-0.424940198730466,-0.868878942520543,-0.991003707570642,-1.36900815541279,-0.639918254986441,-2.0517655033845,1.74399661741326,-3.03504222713631,0.442912402064562,-1.04749476317621,-0.463077628191824,-0.0957132850369329,0.774530579152543,1.14570221747249,0.301303873226823,0.696770576027928,-1.49192579891877,-0.0707127366259624,1.98416409392777,1.83630059544403,2.15063462371954,-0.0720036294274626,-0.417544013247877,1.1788240067063,4.75444003878914,0.831271034506277,-0.193320151871657,-0.0256667667872161,-0.776663707509934,-1.63370166261053,1.99002509077383,0.71000085342657,-0.673164109870359,2.41162540335942,-0.460270021825638,-0.944863494332786,-3.00012550030285,-0.149621157066226,0.773326882616574,0.375973498479366,-1.12677162008973,0.748690168799785,-1.0361578000261,-1.41679318721396,-0.047676746039898,0.0299799446676711,-0.140650240332262,-0.119162681535533
ENSG00000160282,-3.86948733280767,-1.09034357878718,0.220754201012207,-0.939750768903388,0.341784523474617,0.611071823336518,0.80782813943326,-0.063829498223029,-0.0997369530633853,0.113561850662355,-0.214307554689843,0.859097838656613,-0.947451502251763,0.448784078592196,-0.419894228326568,0.200848310813892,-1.0824251317834,-0.0776788059862769,-0.622205667666773,-0.120983595435017,0.382242088269823,-0.600663430212667,0.270879471147315,-0.725410606266354,0.886077737575371,1.06669112627053,-0.55975947016427,0.411997564222706,-0.247850440568624,0.749875939159398,0.421134373425509,1.32440427556932,-0.161977062988731,1.54615398106482,0.690609773543738,-0.701365607353516,-0.651492722608444,0.574337572917928,-0.711255589771002,-0.141604717565319,1.30119448942676,-0.0685746406654418,0.59936074733529,0.666562361005122,-0.973413524262003,-0.849717092266472,0.940500928441367,0.610935617912603,0.0636773970515222,0.175167203946142,0.00884108988340767,-2.41740186346747,0.986469244284845,-1.51789843392806,-0.0443790871421162,-0.0556892749913657,0.616564166156324,-0.833772677946999,0.530703536330566,0.517401577360805,-0.424839946315464,0.801132432359045,0.226706118569725,-1.60118351668213,-0.0397555387194637,-0.0161555846452943,-0.975869312578805,1.31936698376745,-0.0752112219852495,0.949088372374573,-1.48570984204326,1.37584491860725,0.0169562994053985,2.06415386231694,-0.976230450541662,1.12285797307972,0.393904843395192,0.891045538560324,-0.536425397267,1.1607089545047,-0.139129754132619,1.36432003409008,-0.105679705211177,-0.89512337453086,0.5290520982098,0.808621364272629,0.272694272584597,0.853126531330699,0.261984812128607,1.90172089702643,-1.62441807507273,0.778467729120374,2.70588326065717,0.766813904687465,0.22628095796622,1.94052206601757,-3.34690332835509,-0.295374669326353,1.42205428662584,-1.82824979078861
ENSG00000100092,-3.30585986966175,-0.810705099511396,-0.375199759272319,-1.18180994142707,0.179946698044854,0.904736728573717,0.443402538329975,0.551767161093066,0.274377705257497,0.746294153521249,0.814553741770828,0.538854236879478,-1.7893730784782,0.402545061069343,-0.335531900752654,-0.754025194279102,-0.638036350938941,0.227271007622004,0.23402557295681,0.171708311300034,1.40104373900234,0.365581645703605,0.0224624308523932,0.316464348640903,-1.02755833500144,0.270558691630061,0.682561958533854,-0.5865294368019,-0.376218607603652,1.15521851206969,0.0673224262738953,0.935769858709369,1.067906999862,1.59754051238582,1.80783412261423,-1.79565316353578,0.666688485134018,-0.49503671025838,-1.33019697824884,-1.63720716966768,-0.623455426040873,0.757646568838913,0.664427669737578,0.110484224576153,-2.18828421490967,0.770417528044185,-0.213117297149346,-0.662640281666111,0.67883782625941,-0.677742087205644,1.099391925307,0.111859027137684,0.425852032582517,2.44967940530791,2.65684500519451,-0.520272002036577,0.449254522741754,-2.27196242484018,-1.15859276779658,-0.755529254596618,-0.792902632894648,1.20457542472051,-1.75377733322471,-1.97634487824378,-1.00300430961768,-0.723108259839706,-1.4691495100594,-0.176228959277477,-1.84953015514638,1.77434031474029,0.378935299881138,-0.789621436753474,0.474894368420454,2.66485056060352,-0.710527462562433,-1.67771611985675,-1.75089311697137,-4.11567703949066,1.65502090779615,3.79531798906343,0.843838336114753,-0.93764423711805,-1.37632220391971,1.3292910987798,2.49726101039288,0.340643596889778,1.14152304775412,0.917653536413215,0.604452706853603,-0.339131588138385,0.214231080679508,0.464896876740369,-0.043112363827955,0.178833937104038,0.942279088261189,0.0750290386188657,0.0433771034728424,0.623801872104221,-0.0152542011683611,-0.477199604439284
ENSG00000116649,3.70583606467534,-1.0193737567728,-0.927687835269663,3.25458818068737,-0.357574115629272,6.655590622077,2.51888782060509,1.0947876375744,0.93993695627054,-2.08888562727418,0.497814468433326,-0.873692656623715,2.29740276858121,-0.518721157260728,-2.41119897019304,1.69703911454326,-3.63909069414046,-3.62639303932443,-0.273925787119349,-0.0889761824534666,-2.39937656507965,-1.84404819026809,-2.79283597379667,4.36375813399115,1.7165626738505,-1.71489766268027,-0.752075485117862,1.26455040075766,3.15096778505746,-3.02601035333716,0.0910236873599219,2.66135875962496,1.40413135769012,1.35567446544311,1.81800206412573,-2.57202418542671,1.94164843022623,-4.42874378377864,2.96866558416686,-0.708672274563083,2.61973727183316,-2.49740820898701,3.32133597442922,3.89109114223843,2.28920287561897,-1.42950317621962,0.269135440974598,-1.423395093517,0.302084566435742,0.988343789191662,-0.497997496151732,2.69507623730487,-3.25920907393691,-3.00052814073778,2.68024192794836,-5.18558522705575,-3.55980930314416,-0.528880260222168,-2.6482887253411,-2.0682028891022,0.621872983329096,-2.6941377535327,1.86644618957425,1.04802779613785,-0.755560068851215,-0.753025062846377,-0.0807417275424774,0.727260855902341,0.278851124122728,-0.867409950148135,-1.23079149117387,-1.75362102063811,0.796342717812787,-3.8593684104451,0.0371778744280959,-0.223460603478977,1.89184303007195,0.381515671279865,-0.122231577730902,1.12707276850008,-0.385903018030721,-1.16710589515173,3.79058545543992,-0.00902801844232912,0.0290239297187308,-1.57458532902873,-0.577654153155059,0.769669308796695,-0.87057806333637,-2.6115131813644,1.80299275144599,-0.0596850815827948,2.92136371109786,0.521709520889092,4.90855237545393,2.18584394096277,3.17187838752874,2.02728337870686,0.526709751934039,-1.06718308937251
ENSG00000146701,-1.74305347672783,-0.164901771512966,-0.347068716271339,0.0150427197356369,-2.65661794608737,1.32578564303556,0.00574470003270174,-1.16576646174016,-1.27305584227962,2.48124578628456,-1.98470505943076,-0.75892824288387,1.47760795903488,0.408282560267147,-0.469370145723309,-0.827997809079888,-1.679050757575,-1.01624298632169,0.372390564119077,-1.42719395608802,1.13628157418,-0.072865699321816,1.80174840477548,0.968125323550408,-0.599544753522849,-0.119845721756294,-0.190634784682189,-0.251323752343951,0.390715880079098,0.119149558368267,-0.0431036980250546,-0.137727176995632,0.946319231402796,0.902460473299245,-0.6637578158279,-0.443585086130577,0.95382150755139,-0.260790940804202,1.25922873806348,-0.0543514004814405,-1.12544738300896,1.56142310710887,1.20746587850467,-2.12268854732375,1.7511457813002,-0.845778407632906,0.69138488827351,0.628700110583671,-0.645705732189876,0.490167539947872,-0.838069620107641,0.0199310243112089,1.05165929026535,-0.460738731153475,-2.66550586930605,-1.14908835438984,0.593533967178015,0.535545087353968,1.2261227268776,-1.7313559450765,0.036887563194933,-0.0078334997387133,3.74273094117129,1.25586182672456,0.624493377422582,0.0210933438647593,0.570450020273512,-0.184423103559853,0.563094031448057,-0.976341374418392,-1.05871286760494,-0.79147232818032,-0.755387506401178,1.40946941607893,-1.16814351123215,0.828975609652807,0.299831034830496,-1.58182540156404,-0.443140446072872,-0.620649947074432,-0.273364815026358,0.283561671538291,-1.09028020778534,-0.872661404491014,-0.131317447789774,-0.795081862914524,-0.724016848926373,-0.430852531888399,0.712688663864348,-0.559490116134406,-0.253162598503662,0.760780541998376,0.0807413159234581,-0.111002781595791,-0.731584475739871,-2.38805502812098,0.994444438172858,1.01076640350665,-0.914470238021307,0.240435020025494
ENSG00000173599,-1.5981047554932,1.61123879226573,-0.143134536312632,2.44725300216981,-5.03880914399516,0.135334631254664,-0.776732577069698,-1.3967928252935,0.542673432238026,4.61629517483098,-3.78434489730617,0.884736609772025,-3.40658155767389,1.76772658727804,-0.493678601458823,2.403004651438,0.84396276861111,2.20371257368053,-1.77345864893552,-0.248835529561743,1.07864341910231,2.32214963438527,0.461209359313378,1.95141901237147,-1.44536555190259,-1.9731408061188,-0.152196779800647,-0.278666809789766,3.43928781375334,0.914124024975473,0.534561097075556,0.949098524080908,0.225472932625813,-0.190303219913867,-0.612390217579371,-3.67277962021887,1.70484920173595,0.193520995866221,0.0687863124893977,1.53044575814595,2.79683132460342,-0.342559254545661,-0.791547108796868,-0.611157779988683,-0.616275784560129,-2.08679879412847,1.2775023034275,1.25773061404765,-0.485428931237551,-0.373704492373605,-0.418866837058156,0.315255971524829,-0.673004766738972,-1.03702071336185,-0.115374156235679,-1.57608031343087,-1.8975631814985,4.65890454448233,2.30209247169997,1.16789194002961,-1.18055495599997,-1.13150485864841,1.11563193206544,-0.20338469214735,-0.975325449308649,0.351063756890055,1.31489775587078,0.880857058616004,0.0834439501093518,2.58223116005405,-1.34106790147288,2.47692206219763,-0.842232889056619,2.92409173106135,-1.42385382812406,0.3320137769404,-1.35713451095702,0.717386354259373,-4.59736725743975,0.555648335992347,0.956534996594308,-2.17727420495143,-1.49617263768631,-0.840660935715076,-4.38665154785901,-1.12164680210989,-3.72817449227008,0.138315444873296,0.868328975688013,-1.16142408377167,0.161956211604895,2.10779856287817,-2.41734521457168,-1.22814416879325,1.33619989259232,-0.467048183212113,-1.00624186486436,1.6761822433828,1.41761915513514,-2.45392040004703
ENSG00000196511,-2.90071685505333,-0.89733104346809,0.0769889656873523,-0.23479321757228,0.743327829970675,-1.018943585132,0.0793285687293479,0.594333400317288,0.262350654744207,-0.446106996519687,0.977782676868155,0.658381115144137,-1.05741281981562,-0.789552490823049,0.0395786934623921,0.824798041796491,1.49010667218624,-2.35149180325013,-1.06236406732756,0.550475077071622,0.791216267680995,1.29537482523707,-0.243019993604507,-0.629384203534073,-0.518380148534903,1.01637045153725,-0.147029435134726,0.193766878087076,-1.10755233721742,-0.538658063761585,0.351648302784293,-0.802177714159218,1.92391324528197,0.682085798138681,0.0479949838361035,0.201314375997863,-1.64671676603971,-0.134195243581363,-1.29279563586358,-0.239876992465702,0.593444511191515,1.11428710764922,-0.333430351151697,0.746396535385682,6.86651818562702e-06,-1.42865968744152,-0.177705690619331,-1.59792838448378,1.583867956845,-0.142838741765133,0.177450405957761,0.335776171024818,0.814577095458511,-0.431367785937651,-0.988559092248014,-0.00278221723713337,0.18690685030407,-0.709716641170781,-0.467395067559323,-0.962346487598843,0.39002721332735,0.580553168895959,-0.514453030855527,0.0698169495766037,-0.751400574474161,0.652276844122464,-0.32222663073469,-1.06830662814207,-0.133302837375013,0.828971093552503,-0.794653535272599,0.45697836932296,-0.863790447505927,0.299198888005963,-0.453425793107727,-1.51639267737963,0.085251066297301,0.42189436872612,-1.07211972665562,-0.996097461088966,0.220934667188073,0.45780340496891,-0.348157760516796,0.146745429067326,-0.918258874142784,-1.29706841188016,-0.232990085882486,-0.438989952380411,-0.592916739944575,-0.603855281607138,0.075869710411933,0.12027260352756,0.445927142040445,0.0696073451270911,-0.781376476102649,0.508644105975072,-0.889482108101709,0.729109143387066,-1.15018641035435,0.153962400239007
ENSG00000132196,-3.21096433516474,-1.11244202788328,-0.020704147967146,-0.704318392868435,0.651019306780886,-0.492090011523386,0.423745399897753,-0.329648446835819,-0.366869013085506,-0.230815930874967,0.6768534485543,0.362343525071411,0.517857661348607,-0.18865034944429,-0.236033440782424,0.738342024020375,0.318031995253693,0.82338163324837,-0.714720429863241,-0.340389041131999,0.343940594662772,-0.56644310079113,-0.148876301652001,-0.525168704702669,0.165120448859068,0.0438782075181301,0.0182121465451314,-0.967791991085915,-0.387446274325883,-1.29572439878816,0.759905915041213,-0.00486364551870922,0.542405853475118,0.163187717793258,-0.285698336041358,0.810917633810011,0.121323341904313,-0.386262478797742,-0.3393440610641,0.377013486313988,0.456351068522822,0.135824525044785,0.00222024513422259,-0.507641208660169,-0.0791350151181884,-0.380087813125718,-0.198965466714127,0.617379717189032,-0.0728805421593891,-0.198273586644668,-0.137142437982642,0.22935345156536,0.506438152800438,-0.118010343330149,-0.0260552095121916,0.128610160898673,-0.787622168815353,-0.294053002934802,0.44926462608962,0.183035058981213,-0.712679306719,0.462325756133617,0.55807301988966,0.326604735416482,-0.278984025720373,0.0202189102835658,0.392409106020109,-0.130236546010655,-0.996721022039721,-0.936109855684364,0.364866290976944,0.191586902187684,-0.287423529203217,0.0762094862348985,-0.336808324200175,-0.255033235326636,-0.0361559988082652,0.207946237605645,-0.669589072714103,-0.51118516723324,-0.101975207919884,-0.129167957806867,0.154141588434073,-0.108610887215466,0.871620350174482,-0.678426862640484,0.33374391706466,-0.719410776554735,-0.699021407448348,-0.226898949086171,-0.174378503184449,0.397395508035885,0.523945839255329,0.454388548986373,-0.0877563380049934,0.362345601134516,-0.756100792976674,0.287908005190163,0.12452010229453,-0.318276484652471
ENSG00000088002,-3.02793673419623,0.207928407689585,-0.338772099957869,0.114770582812902,-0.546248677890729,-1.3279990604753,1.12585902550636,0.140930248446464,-1.25443389299013,0.569950852816357,1.62624116924886,1.79053913346346,-0.821217607043444,0.049795039809806,-0.909149608079618,-0.968933382983108,-1.06134884000773,1.1473090254316,-2.65775491511944,-0.339105164322357,0.684428214643732,-0.641651876211492,1.32773565187306,0.304675208801194,-0.0445162429827677,-0.535555124147875,0.207342558041356,-2.66925595983704,0.285134188250168,0.171432877799836,3.08714168259402,0.503861180768987,-0.216721250362297,-0.178881547176488,0.0341517768498459,-2.57775925997172,1.96025964482459,1.4339297079688,-0.771235049353276,-0.522721315710399,1.2494669816546,0.952077105296527,1.38486350783014,0.877317129313407,1.17664025280553,1.66827019882288,-1.59212356658159,-2.46845989081369,-1.03336906911356,-0.800737975623686,3.39111853997883,0.101115867626404,-1.87273830641488,0.668873715125169,-2.43917230520328,0.208996139853207,1.3248944981882,-1.24571906000153,4.18792790682325,2.29030915988357,-1.27913741866192,0.162042846283684,-2.82598811447897,-2.27837246367464,2.46145223866932,4.27188809987213,1.55345794598343,0.0729605524708456,-4.51741604944874,-2.33910295938997,-2.98669823635394,0.63514354660496,0.1100186632009,-0.794611553908275,3.3013693582548,4.01072344653103,1.09317715326629,2.65067926481501,5.25001842506457,-4.28076971249679,9.58464496685113,1.94219620445923,1.70453940362544,-2.87105892852336,3.29685080017444,-2.83227483478733,-6.02482681504668,5.46720667394698,-1.97822061064833,-0.540237695916216,0.707278858417467,2.04937676219773,-1.36370244879165,2.970710589432,-0.017779130767469,3.79565674467876,3.40193802067578,-7.01173570360381,2.80759693326208,-5.92145758297992
ENSG00000068383,-2.7096556916348,0.111847378368775,-0.153558983594327,-0.643282220491793,-0.0366541728889415,-0.926774695187102,0.735346742133986,1.09416223408065,-0.0461050926138502,-0.348315577634686,1.69077570112773,-0.296813066032205,0.505137853199351,0.960421663957171,0.800713091910011,0.985687877983959,-0.397232484744315,1.31342319148255,-0.377236802405323,0.96928842812578,-1.38582763631541,-0.239725073781509,-0.316449059284163,-0.367820541323436,-0.0406753255942199,-0.841324747422137,-1.44125464193568,-1.50340303640843,-0.141988944595458,-0.504951982245299,1.86110316048998,-0.30000710892723,-0.0534255974104386,-0.141952803566279,-0.563005521936299,0.0129301827464889,1.19285186731234,0.203978426001892,-0.463565969111741,0.0504319277118726,0.0881152171437259,0.312404802889909,-0.268482816406899,0.586449242496484,0.228954432939567,0.243010174346888,0.954181002306427,2.41465796141991,0.411512237173858,-1.6123101514532,1.40795913479924,0.837202148005362,-0.476743302915964,0.393478527100303,-0.702363550121464,1.83794015685394,-0.300475654199175,-0.539479437161354,1.13642025428324,-0.0807536729445269,-1.33275470252103,-0.353015259344172,-0.00920042930271687,0.00298330084577001,-0.33307842868157,-0.161098468101582,-0.918844742674366,-0.656707737679095,-1.14775170430131,-1.50731198399449,0.0292263454933101,0.355259261901377,0.0496013403374673,1.60127825916929,-0.823976468291854,-1.60580075108925,1.19689435824899,0.397162463491895,0.478121083885431,0.931462410643933,-1.47642038321173,0.0303615791332988,1.98179954556074,-1.75792820909496,1.8543278976969,0.260468780957488,-0.233165383180852,-0.784652069904452,0.234655724328133,0.49678464694129,0.950303909584068,0.0322897492292118,-1.37151774099826,0.252047393845378,-0.27899432595564,-1.70945326215797,0.199072532195685,0.766231196960241,-0.230678001829137,0.182056010227673
ENSG00000101986,-3.43484419790993,-0.663189896925638,-0.377146969618101,-0.486743192458527,-0.806456062417326,0.216429602145916,0.807551476924667,-0.733550526495495,-0.130302324550648,-0.198995192417462,0.730183517098413,0.746884885850439,-0.685015483857127,0.0557632203740237,0.249473789050815,-0.349928661401673,-0.602012492580293,0.0747477459103365,-0.422128492788391,-0.906337348970478,0.727420189076466,-1.0694779200314,0.178676887306934,-0.0764467405628939,0.0388269029700514,0.437388761544104,1.03687177977141,0.728975067384312,-0.237399962256695,-0.317455895336558,0.661017514212751,0.666447064226866,-0.272064183916664,0.0557190522107778,0.275247787882659,0.275458697319452,-0.529424134665975,-0.430039894230677,0.164587032168404,-0.983430787031262,-0.651028500692317,0.349485802612058,0.167798318309722,-0.615799523421897,0.238611630294924,-0.830647329901014,0.50288537874493,0.726798565049496,-1.18465755544847,0.92138927567772,-1.26352660280226,-0.204825888393218,-0.162463121029196,1.41869735739446,-1.68739990534035,-1.19054309447053,0.175003585299338,1.42486773522099,0.284228064126967,-1.36905050202803,0.506066270032717,0.608906660885247,0.842007869908882,0.801518999779344,1.03036763518873,0.0885091737083228,1.49987526975218,0.446046445530024,-1.16916607104264,0.725766135449034,1.10902909321588,-0.436592862454937,0.553934600237396,0.989052151194241,-0.213072355515846,0.743618193229048,-0.0996549033681558,0.125876202147715,0.48632553308547,-0.612812473973618,0.875156301290292,-1.0025574539215,0.104528189159481,-0.68656942752397,-0.341808767670885,0.629768642845948,0.732175891048159,0.959105006174817,0.255071284725548,1.16554634364358,0.504825370637727,0.115077950029754,1.03938069685832,0.114596469369873,-0.635131950799607,0.869690968681193,0.460561979879523,-0.201571487665167,-1.50830918206044,0.065147387905417
