id,gene_PC1,gene_PC2,gene_PC3,gene_PC4,gene_PC5,gene_PC6,gene_PC7,gene_PC8,gene_PC9,gene_PC10,gene_PC11,gene_PC12,gene_PC13,gene_PC14,gene_PC15,gene_PC16,gene_PC17,gene_PC18,gene_PC19,gene_PC20,gene_PC21,gene_PC22,gene_PC23,gene_PC24,gene_PC25,gene_PC26,gene_PC27,gene_PC28,gene_PC29,gene_PC30,gene_PC31,gene_PC32,gene_PC33,gene_PC34,gene_PC35,gene_PC36,gene_PC37,gene_PC38,gene_PC39,gene_PC40,gene_PC41,gene_PC42,gene_PC43,gene_PC44,gene_PC45,gene_PC46,gene_PC47,gene_PC48,gene_PC49,gene_PC50
ENSG00000132196,-3.21096433516474,-1.11244202788328,-0.020704147967146,-0.704318392868435,0.651019306780886,-0.492090011523386,0.423745399897753,-0.329648446835819,-0.366869013085506,-0.230815930874967,0.6768534485543,0.362343525071411,0.517857661348607,-0.18865034944429,-0.236033440782424,0.738342024020375,0.318031995253693,0.82338163324837,-0.714720429863241,-0.340389041131999,0.343940594662772,-0.56644310079113,-0.148876301652001,-0.525168704702669,0.165120448859068,0.0438782075181301,0.0182121465451314,-0.967791991085915,-0.387446274325883,-1.29572439878816,0.759905915041213,-0.00486364551870922,0.542405853475118,0.163187717793258,-0.285698336041358,0.810917633810011,0.121323341904313,-0.386262478797742,-0.3393440610641,0.377013486313988,0.456351068522822,0.135824525044785,0.00222024513422259,-0.507641208660169,-0.0791350151181884,-0.380087813125718,-0.198965466714127,0.617379717189032,-0.0728805421593891,-0.198273586644668
ENSG00000088002,-3.02793673419623,0.207928407689585,-0.338772099957869,0.114770582812902,-0.546248677890729,-1.3279990604753,1.12585902550636,0.140930248446464,-1.25443389299013,0.569950852816357,1.62624116924886,1.79053913346346,-0.821217607043444,0.049795039809806,-0.909149608079618,-0.968933382983108,-1.06134884000773,1.1473090254316,-2.65775491511944,-0.339105164322357,0.684428214643732,-0.641651876211492,1.32773565187306,0.304675208801194,-0.0445162429827677,-0.535555124147875,0.207342558041356,-2.66925595983704,0.285134188250168,0.171432877799836,3.08714168259402,0.503861180768987,-0.216721250362297,-0.178881547176488,0.0341517768498459,-2.57775925997172,1.96025964482459,1.4339297079688,-0.771235049353276,-0.522721315710399,1.2494669816546,0.952077105296527,1.38486350783014,0.877317129313407,1.17664025280553,1.66827019882288,-1.59212356658159,-2.46845989081369,-1.03336906911356,-0.800737975623686
ENSG00000068383,-2.7096556916348,0.111847378368775,-0.153558983594327,-0.643282220491793,-0.0366541728889415,-0.926774695187102,0.735346742133986,1.09416223408065,-0.0461050926138502,-0.348315577634686,1.69077570112773,-0.296813066032205,0.505137853199351,0.960421663957171,0.800713091910011,0.985687877983959,-0.397232484744315,1.31342319148255,-0.377236802405323,0.96928842812578,-1.38582763631541,-0.239725073781509,-0.316449059284163,-0.367820541323436,-0.0406753255942199,-0.841324747422137,-1.44125464193568,-1.50340303640843,-0.141988944595458,-0.504951982245299,1.86110316048998,-0.30000710892723,-0.0534255974104386,-0.141952803566279,-0.563005521936299,0.0129301827464889,1.19285186731234,0.203978426001892,-0.463565969111741,0.0504319277118726,0.0881152171437259,0.312404802889909,-0.268482816406899,0.586449242496484,0.228954432939567,0.243010174346888,0.954181002306427,2.41465796141991,0.411512237173858,-1.6123101514532
ENSG00000101986,-3.43484419790993,-0.663189896925638,-0.377146969618101,-0.486743192458527,-0.806456062417326,0.216429602145916,0.807551476924667,-0.733550526495495,-0.130302324550648,-0.198995192417462,0.730183517098413,0.746884885850439,-0.685015483857127,0.0557632203740237,0.249473789050815,-0.349928661401673,-0.602012492580293,0.0747477459103365,-0.422128492788391,-0.906337348970478,0.727420189076466,-1.0694779200314,0.178676887306934,-0.0764467405628939,0.0388269029700514,0.437388761544104,1.03687177977141,0.728975067384312,-0.237399962256695,-0.317455895336558,0.661017514212751,0.666447064226866,-0.272064183916664,0.0557190522107778,0.275247787882659,0.275458697319452,-0.529424134665975,-0.430039894230677,0.164587032168404,-0.983430787031262,-0.651028500692317,0.349485802612058,0.167798318309722,-0.615799523421897,0.238611630294924,-0.830647329901014,0.50288537874493,0.726798565049496,-1.18465755544847,0.92138927567772
ENSG00000117528,0.663294666052515,0.24277612553343,-0.0634601850473891,-0.831424922683068,-0.853248090119004,-0.352772360936327,0.90396353674986,-1.79666745577601,-0.412205693264081,0.864911715199734,0.0662754353735729,1.26170561226214,-1.07746100789521,0.070474588105182,1.37289709429158,-1.29181352763374,0.877399066485774,-0.517098464414965,0.151607329690661,-0.813065221487838,-0.160302840303065,1.1459690305672,-2.33283225524437,0.19039467007084,2.42204895433833,-0.335719077224029,-0.557846672687956,-2.45301009751619,1.86488412156542,-1.02898732363128,1.46132175887398,-0.727440642152849,0.365364334373341,-0.617023743153285,-0.31762154947912,-0.642324780981773,0.443569487311286,-0.24998472860702,0.232052332027823,-2.07660422453324,-0.0168441628116115,0.664584590096425,-0.740231314068949,-1.01151399664669,0.202010656138141,0.330931400705188,-0.432996205525927,0.673818737164795,1.22628870358704,-0.528347523234071
ENSG00000184470,-1.96073708447457,0.0947168340339741,-1.37743071343949,-1.23742027500946,1.17550664244903,-0.0735667849560495,1.59025575528849,-0.761546949086761,0.266917091856178,0.844516489617621,0.844627173372354,0.512243886928669,-0.290956286659447,0.397218846905261,0.145298763526406,0.41759567228676,-0.705846372061037,0.0416744893286135,-0.0188924533510301,-1.21271645450141,0.271448187757886,-0.157247249459429,-0.851667415754122,-0.386668182079028,1.54701816738128,-0.322499774822266,0.243234281603282,-0.478089323151084,-1.03265464558922,1.52838460416589,-2.44140653031013,-1.05072070945001,-1.45573910068549,-1.64316249453225,-0.369591898319654,-0.311696757177373,-0.451275734519806,-1.18895692903035,-1.46786553931032,0.98328332671545,-0.0489015668010803,0.954105202060563,1.1017711154692,-0.102530428786651,1.02530140750379,-0.715194541049442,1.36277252679771,0.924959635166272,-0.265744805108828,1.85058384930085
ENSG00000164638,-3.64256924055752,-1.53970249988585,0.105637349985662,-1.41082807201704,1.15043387216302,-0.0357510671783849,0.353338289496931,-0.496575131100901,-0.0608212264358375,-0.356041102360368,0.546143948156956,0.249584031884779,0.375243769440873,-0.289179771571212,-0.64388220676227,0.785317509503333,-0.459255883956567,-0.45819222819663,-0.0444466753349954,0.0314704575663126,0.899333598277259,-0.49136666226307,-0.436553133966343,-0.567336376448511,0.342752235359385,0.410129650963524,-1.02309264723233,-0.61536364561201,1.13735610065895,0.456751590649378,0.0186585182278748,0.454108179229267,0.272567106980064,-1.35319038590941,0.611107888623923,0.0903183681122982,-0.312727369505607,0.0074180675011625,-0.42860468821478,-1.2557511191285,0.864302635886595,0.318123961332887,-0.00149030458595095,0.465454538899168,-0.37122304252566,0.24537470790272,0.570864901631168,0.828550807005868,-0.136822608230341,-0.466661798752246
ENSG00000108784,-3.59985361498138,-0.720346060684901,0.890714671350849,-0.761266723755402,-0.124615313549745,-0.655620970589953,-0.14611162425653,0.578588013665043,1.37784873703798,-0.82372890191962,-0.0145534957007933,-0.530747371770657,0.853566444936399,-1.70172507874334,1.06927557479521,0.766243325362347,-0.562369280610818,0.528859321016849,-0.875514179245984,-0.019095378365588,1.07929747783989,0.0191437992299214,0.947862418228998,-0.176448211874465,0.944404841532631,0.791397091124152,-0.431177076749592,-0.974717599487811,-0.0187321122406734,0.497360664889271,0.245745210998755,1.97797712553421,-0.244618395145672,0.388266348423448,0.190676789917626,-0.515229678528025,0.0983253238992242,1.19189191921696,-0.818635498798719,-0.121297289880128,1.41975518344319,0.580796751911411,0.518018363869043,1.70708582811484,-0.762727429787286,-0.6637014506591,-1.02338227142702,-0.334469334745923,-0.313860953711323,0.322109298332032
ENSG00000174669,-1.80500593833341,-1.61704211749355,-0.12394335859354,-1.65404395946529,0.202245796191983,0.739648739563806,0.640908546527432,0.209489835167393,0.208012746195611,0.333461661042412,1.17936296588601,0.650439066224073,-0.0227210391551708,-0.509363704696643,-0.53809549179756,0.57917051353831,-0.467171365162569,-0.352112967024749,-0.323586235073014,0.462862832756463,-0.0614323974826786,0.111042251602667,-0.305044694154009,-0.618963557020153,0.504452586565472,0.406654395452004,-1.36144755629975,0.039130916826499,0.887584768563707,-0.768876104697321,-0.254662098420941,-0.713438365750107,0.0196134494093068,-0.973380629722043,-0.358433221055269,-0.745264546697792,-0.117783442945326,-0.508727394305088,-0.369395983039214,-0.651201058603973,-0.0607458886049884,-0.436192517398451,0.219495511938543,0.640743138187709,-0.890271177176529,-0.568375184847499,0.558342771979385,-0.149543300930019,-0.196429684046893,-0.648681685862738
ENSG00000120158,-0.749182818539182,-0.301504399094717,-1.11854107975669,1.12871906370215,0.542892215663172,2.91771769357888,1.5902144894239,0.332630888834328,1.3867212317651,1.00654106187527,-0.391580958130207,0.530194498232944,-1.89434595877183,0.52703948699759,-0.342084311704238,1.40205821601062,-1.1146638535413,-0.727153174642035,-0.183408580133013,0.500576766401213,-2.33469144924719,-0.032566400975169,-1.15102668536879,0.539169040606848,0.466013816222728,-1.31862065366823,-0.230231815769713,1.87063733823482,0.802280254981242,-2.83139886866801,-0.66101852914213,1.90193283252128,-0.286087001605049,0.603164315755378,-0.401934151194676,-1.54147666499064,-0.893783161143217,-0.534082589860569,0.0296783594689466,0.552823964758745,1.69666699275693,-2.20532952227079,0.702813271714495,-0.296598932290596,1.22678588359898,-0.813314882188011,1.31858419143327,0.258014045315856,-1.62605896325663,-1.21938766684875
ENSG00000105220,1.05284924843053,0.609715486169147,-0.269854725977909,4.02421749525079,-3.96334981341101,2.53713969645379,2.27702157619662,-0.0488640799424073,-6.64656300529781,1.51851507525546,-11.0043280691835,-5.77887082556839,9.85444619661272,2.46705835613573,-0.557533995369334,-2.93397297463591,-6.19290232815004,-5.83216700855482,1.84508562257278,-2.32024841529171,3.77429838707453,-2.30001985921131,3.84320934662437,-0.868524704271655,-1.21151533309166,1.40901098472414,1.81747563341648,-1.99399155087788,0.0223512050075655,2.43337679897375,0.904400356501925,2.07264297879146,1.23584781869036,2.54890072691436,-0.127074842618313,0.762584482365524,-0.216031052169324,-2.11145458749194,1.68402523185461,0.039206692984397,-1.4380486288706,0.96532417156076,2.71467076982384,-3.43252730009541,1.8003646781258,-2.57378990505357,0.817758654274596,4.24772098677979,-0.905768361868922,-2.46737372241207
ENSG00000100605,-0.596601909277296,0.421910137366089,-1.43077661181662,0.610577285917484,1.27883790705296,0.37714271818273,0.225233769997392,0.861001546288354,-0.435367292103521,2.64277885015659,-0.550605454851156,0.472455826322076,-0.743091229696142,0.546880053891298,-0.398004070948935,0.590506830904726,-0.548568996287465,-0.58109385720582,-2.9244128734987,0.566187185186497,0.237394250563995,-1.59188136476217,-0.519221643800311,-0.403451764470156,0.332834727056508,-0.145987250183661,-0.447695776155249,0.684777216468012,0.115911664531507,1.71278735359581,-1.29666320157646,0.520103864294287,0.410916949160883,-0.290319426005231,-0.624822773468668,-0.595439478536826,-1.55044302642363,0.11346749025534,-1.4284524291612,-0.808162674968309,-1.73700064608517,-0.562484031763645,-0.596760316432643,-0.693067903534214,-1.60392334201316,-0.210046410336435,-0.105071737976536,0.00607855021765312,0.364338037662377,-1.40488747758815
ENSG00000005022,-0.0758440512285235,-0.835518981268943,0.0768362943535231,-1.32778889740822,-1.04440999406795,1.65198475483278,0.438624825545896,-1.7939065999396,-1.17295832910755,-0.814497523671893,-0.260308596180223,-0.0489227931636609,0.79109824921688,-0.165425333735557,0.149007485461947,-0.541643589219252,0.303482046701035,-1.32222777589927,-0.0409879170942541,-1.9820588397157,-0.891138946645562,-0.027215617684457,-0.570201333186961,2.77908099918609,-1.06780664092426,-0.817533722649521,-0.344631966073325,-0.102848832939172,1.15437102401907,-1.60565866243722,-0.320241316387472,-0.746280808791655,0.334584240809436,-0.675313536511088,0.0594934855683222,2.0301105921457,2.45297958202079,-0.530347354011471,2.25173352399657,-0.915902097733641,-0.151537214333196,0.0092613840336074,0.768426348107519,-3.26921678048328,-1.82631872252833,-0.0816637398983136,1.4950985260452,0.717627221630421,0.473139539202039,1.54848665078683
ENSG00000128951,12.6373648345399,-6.53847471633202,0.525338456880414,-1.58209021021144,0.221690257815987,5.65425639522588,-4.98787978781671,-0.231772282112143,1.81603008200391,4.89683978253837,1.21465218058685,1.1649543381422,-1.78674921054232,0.584417460602966,0.480561851819444,-1.26173169514698,-0.247410486650606,-1.3986694336061,-0.526413308855113,-2.74488553602062,1.46084463288034,-0.0885598093884111,-2.69023719378937,0.93183545554954,0.742448785988178,-0.489000420266448,-1.23133495194671,-0.152599849484324,1.40779731312306,-4.83322648642881,-1.68890565463927,-2.8817183233493,0.0842515624409927,-5.30406896778292,-0.1455960672953,4.32158010559472,0.467388812870659,2.75955672209607,0.486850197005166,2.14957764115866,-1.24824556726833,-2.46600522640853,-0.154798202605545,-2.87196348176127,1.50269224703131,3.65504134155537,2.79184377205053,-1.21769392970824,-4.35052155773606,0.550181842205892
ENSG00000170385,-1.56353381527529,1.31093416537104,0.113511353103286,0.740171713264633,0.281620395395261,-4.97842768894454,2.58429434858506,1.90247739005021,1.58127405360226,0.621516352912511,1.8265027758328,-3.93779001693591,-1.43365642461715,2.44049787911558,0.444240500932404,5.18668714637843,2.6915796452967,-1.52693666214502,2.02176026287598,0.412375612712274,-0.384972728322428,-5.14810110190993,-1.54352863601718,-2.21404394324799,2.8460024006872,-0.173713389811704,2.21756632341337,0.26645932539698,-3.6986672918729,1.39400700748152,-2.55653757452585,0.43025729106621,-0.266089126497875,0.95346894762039,1.66971448378153,-2.40634154497034,-2.96890436881393,1.12010523329575,-2.00168797615561,2.82357003513547,0.207978473229918,-3.70081204835966,0.0829962350654376,0.151755597975547,0.974001587567435,1.67700253636023,-4.73178737961758,-2.49691884003996,3.47783973783365,-3.70058474952497
ENSG00000197375,-1.82102043171987,0.271422645750858,-0.886060763151741,0.409423548985539,-1.23548705657941,0.364166075832574,0.514584651881095,-0.0109770181637783,-0.0994485548207502,0.269408265438427,0.0636801368429018,1.41141820232349,-2.16362242177537,-0.293844540901731,0.902745121012763,0.469483837349606,-0.665747927156824,-0.49650187676158,-1.77770360626106,-0.189387218588714,-0.0346758962634737,0.942973453296608,-0.497735108599485,-0.940522021862034,-0.365875076192656,-0.740697912023937,-0.707227733803937,-0.843213764929671,0.208799161561654,1.37898007271774,-1.09041461056084,1.47682271545769,0.484957486789401,-0.708475011508236,0.53767697119429,-0.972558916328602,-1.18278506721002,1.43957393559873,-1.02764462267587,0.110675277326389,0.528598297975665,0.114917184535876,0.0425533835356618,1.37793092693081,-0.442021629225852,-0.628092875885303,0.372380398386893,-0.116110609034686,-0.055970104008147,-0.624110923699511
ENSG00000072506,-1.53527595124786,2.29286752566018,0.108652539027098,0.946904808485086,-2.26326002609794,1.6833386402587,2.15138913945115,-3.20757185319319,1.33640320224558,6.47131020832135,-6.47668975236585,4.46984272773828,-11.7648188350155,5.0997189898685,5.50859110535303,-3.73155648812708,-0.180707176048411,0.867539804186897,0.832510640903226,-5.65979462382874,0.972518874091005,0.523157671941628,-2.82362021719769,2.58857979079259,2.13887290864746,-3.02927935904678,0.148080204178045,-0.331003160145744,-2.98563150441565,1.21385179396162,-6.86826413444127,0.804769252326948,-3.65522855462346,-8.82563552392911,-3.77036924799911,8.79016375003356,-6.62579810224706,-1.52032475121462,-5.92076882112499,1.24457538749792,-0.632176454087183,-2.99673101581004,-1.75250903827393,5.0468872579434,2.68033403662867,0.71653378034991,-0.305536269266062,4.9577292863221,3.94713306546277,0.506651087459517
ENSG00000147454,-1.38240874805825,2.87635320092787,2.34829730513534,-0.334430894368162,1.85433436364025,-2.05136685099455,0.241035692018636,1.45082330728147,0.200497290268348,0.0118022993292994,-0.977592540016517,-1.11779846871727,-2.09120279282115,-3.32304877775537,-0.254273880086676,-0.96871129475801,1.01273661769792,-3.1460416629756,-0.67311070787445,0.821616636764509,2.07908503429745,2.39298435108915,-2.85865852254967,2.72853271995582,-1.26658122835926,-0.16567165020846,-1.20947263198658,-0.83713549918823,0.0801294374054912,-0.882356874222538,-0.655855960453699,0.66633651409022,-0.363955735912333,3.57281493601384,-1.10101863354276,-0.44243692729222,-1.05514934320375,1.81749285912317,1.62155826186831,-1.50539364005598,0.989122702657698,-1.0546122435879,-2.32739944500705,0.693197111454483,-3.15600862178903,0.228240588266112,-1.37047557703198,-0.180207661744965,1.20446350291549,2.74107989295852
ENSG00000095596,-2.44236103666263,1.1514026064059,2.14545014117195,-0.134580067246727,0.397841222100982,-1.01787495154351,-1.71125132944745,-0.0746529883500386,2.6577949651399,0.857952493765754,-0.339201858792097,1.97939014391392,-2.75765134528127,2.9690925462322,-3.79777828982598,2.13004112474022,2.30939472588904,-1.49076337354703,0.888691863876782,1.92167931466695,-1.42274487163719,-3.46207978570749,-0.872510943375936,-0.761846641584965,0.595062219572266,-0.11892640463119,-2.45792638538986,-3.72029656254954,2.61601067536913,-0.983441811822553,1.65461422626094,-2.0125315165672,0.246700116642528,-1.37489904220965,3.53319556297,3.0276856222556,2.12809544460342,-3.84764749704925,-0.255939371407371,-1.65053208797095,2.5436332383449,0.849331755342623,1.17576411463555,-0.0310469321661467,-5.00944367502226,0.789407669222899,-6.00507523180536,2.36554237783269,0.221199784534155,-4.95150095244227
ENSG00000052802,0.211855166714983,1.34925211006884,0.148306333072389,2.39809624269907,-1.67510176171243,-2.63275186665548,-1.51607314020331,1.77977078477413,-2.00355853116847,2.45845989691759,-9.74713441698307,1.19552232195317,0.0553881628749865,2.3768181616704,-3.50771049165263,6.61554045321029,4.73651907079244,5.08299416784951,-2.73608465541265,1.6415214417197,0.479629629387986,-3.9032471983188,-1.5280355854953,-4.92454463364903,1.30690138849582,-0.304247268378512,0.545030129884992,-5.20086899103955,-4.29923983381837,-9.82108227639313,6.89796415857184,-3.82296222898058,-7.62677107524533,6.7721685806903,-0.522691049273855,9.24496104657733,4.5960195048668,-3.93914466287492,-4.70879496341879,3.37381645070047,4.06036663265279,5.32498491124019,-1.4710889806047,-1.27662502906365,1.52558324734382,3.37620524473052,-3.56373429581792,1.07331377447561,-0.790499815405515,1.40120992247051
ENSG00000116704,-2.01284748694348,-0.90374994090723,-0.0744570262580004,-0.865789298055218,0.114068382669758,-0.482729360248459,0.598728680548371,1.11051813935387,-0.173344026414003,1.31800139516481,0.663089192364856,0.547762770663814,-1.93156722185937,0.996497520294147,0.783844603330321,1.06818464743807,0.0352242610640305,-0.0650876315976969,-0.703839910212805,1.62854568122518,0.385428576617601,-0.432907242000905,-0.480724543558332,-0.0239245750138402,-0.531071916833895,-0.391835508094038,-0.227524968598364,0.475281766423873,0.419405579524774,0.534024707130944,-0.319073244663285,0.539855987584256,1.00180061856836,-0.373895322002648,-0.275164023582173,-1.17145594362215,1.2457502890247,-0.683686848372837,0.938326877345567,0.513715971166124,-0.864303137638818,-0.701644771078223,-0.42943404382793,0.940966948513465,-0.340406484968533,0.522066359490385,-0.619864481189364,1.00200682452539,1.87964228017013,0.373425782471779
ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858,0.382586551308415,2.65359113804688,0.475318790574502,0.312940226535244,-2.34592028078103,2.87751346286637,2.00282158296502,2.25290465517561,-1.56827536003615,-0.479770549717183,-1.40786801143811,2.36493546166774,3.80715766828153,1.18424834740079,-0.476788625664684,-0.0358363688577614,2.95244174349749,2.99909409291223,-1.35543891388287,0.822734486451718,1.22815419582199,-1.42401400371507,0.996186978599038,-1.18133669555932,1.003348295963,-0.598539864738892,0.81942435518722,1.86260191179628,-2.36799408439588,1.17509176292048,2.32711077682496,0.379086736299427,0.392189414293781,-1.33841411105138,0.38246645992102,-2.25495030872471,0.552724216916554,0.623866669161483,0.657110913141541,-1.90593224808334,-0.464942800188025,0.0456563570227888,0.111826967894683,3.22931609105995,-4.21947284643388,-2.06631949381541,0.36138686081694,-0.641514725091475,0.315286979640017,-0.577891311430657
ENSG00000101444,3.96656673400498,-1.4732448555131,-0.696449781523878,1.89029789737307,-3.09785559633706,3.81208228390166,-0.149243254143417,-1.09629060023064,1.09830678569935,2.36753835796622,-1.88660057618589,-1.36572163468147,1.76144137997307,-1.66134392618999,2.91896148078218,-0.541306676566431,0.882007577344735,-0.16951269266359,-0.532842166606014,-2.10649601242387,-0.758012148175368,-0.779422901346708,-0.0700219064084161,-0.0802162236851579,-2.70446726456507,-0.531392772566771,-1.88258323446013,-0.595529972477223,0.0767785662323967,-1.80365216028323,1.54886739821277,-0.452084850218355,-0.250620498049732,-1.33628231918655,0.25475494678082,3.14510943836103,2.31334265450879,-1.80238123225699,3.29475139906688,-1.48441296044058,-0.620731084211118,0.36738669017975,1.28136320641557,-0.19252366748231,0.416149277170486,-0.599446148266586,5.15189322257101,-1.06171724117749,-2.89100229784996,-2.06650793151355
ENSG00000134294,0.77025197262929,0.169484674598826,-0.829061608919228,2.46755295473593,2.07770174261751,-1.09822549638701,-0.186098686700958,0.45350444962741,1.48255228688651,0.837638229333097,0.969230455912355,0.0153886968060739,-0.464103249376742,-1.79104395807167,-1.18763199289345,2.04474441987331,1.35746814855333,-0.00433433058842119,4.33845409763988,3.40563197089885,-1.12966539261914,3.26749047634332,0.222616599177287,-0.621822672508803,-0.364954117443706,-0.980835262828567,1.00836526649418,2.02107677342076,-0.308784921276562,-2.03885602068041,1.01951211899944,4.18559215916564,-0.367433369735763,2.30581006808877,-4.83537070197828,0.918935319282308,1.5635129783045,1.7544762017839,2.3953876922429,4.11622924958929,1.65020541387914,0.753621559425081,0.978454728966019,-1.74015017901607,-0.967513201888268,1.92175118062834,0.613379212812324,1.26607982318941,3.47316645917861,1.10922460275166
ENSG00000170445,-2.84784373959474,-1.28460821725597,-0.512772604130876,-1.31079024509494,0.0666391070531269,0.75839643642535,0.727898679067873,-0.573720070167698,-0.399882846246121,-0.182909367144971,0.709644993177076,-0.0904688624501253,0.851604760268246,0.0902618113706759,0.0475454074226687,-0.0271947405585058,0.532027021107274,-0.134435271004889,-0.771929330081305,-0.471224173744147,-0.551589168551654,-0.405345152960633,0.315624428006826,0.487204361428538,-0.542968776880582,0.33087688273455,-0.293611880232241,-0.483112648149967,0.224552061950633,0.380028417752706,0.219532964666107,-0.172677359467325,-0.305524778410069,-0.403515520225347,0.755938704622722,-0.228074761824293,0.441102939041765,0.359296377174158,0.432905983017655,-0.0634924687729188,0.247992655056809,0.747308712150084,-0.326983462809477,-0.671753171901097,0.200112462145875,-0.293063339876796,0.193313136302298,0.41591140893992,0.144880771487626,0.255839720787073
ENSG00000125454,-1.7502302538566,-1.06611749019566,-1.00109441896169,-1.11606618382161,1.12313260539991,1.34760261873202,0.852670508131076,-0.411097943202678,-0.000372701032862849,-0.649786814448907,0.978140178275193,0.225805066594274,0.135657420004008,-0.298928711193525,-0.539486871331564,0.419613195763582,-0.523897375996427,-0.135627383735725,-1.42815242345695,-0.791801414763934,0.301366526882262,-0.33585586583433,-0.0543712303456741,0.442494440092439,-0.0899104749726793,0.126174955868069,-0.269251222050826,-0.573900296537913,-0.0697229196566046,0.673237812328924,-0.0407732200225481,1.04137079738039,-0.0921430341631912,-0.657983326532684,0.436861761041863,-0.174689407587548,0.0271432044386632,0.317642664344874,-0.198297911701042,-0.327865976292237,0.373645680823852,-0.143849233575704,-0.320899237419029,0.419765915637444,0.0727404591738601,-0.364160593058916,0.341748696213399,-0.00196931786629923,-0.324453635335414,-0.240372532919621
ENSG00000163541 and ENSG00000172340,-0.196947105771025,-0.131547407459197,-1.37366977062893,1.1777085185154,-1.70951405728336,-0.023130234113134,2.47099847523218,-2.50896295018423,-0.739442966238707,3.10210081058618,-3.89830882247051,0.324030610350128,0.404420567318884,1.37323778903425,2.05964891301588,-2.64561065760089,0.51943404185279,-1.05862216819158,1.68179357654749,-1.44578884923464,-1.55536714351694,0.88181505118678,0.310632198312013,1.97859184186384,-2.54822897295754,-1.78800314635373,-1.40786017931379,2.48163173607793,1.77066929843626,-2.65701891113095,-0.80929794605448,-0.366837765674121,1.31243629748296,2.6929575202759,4.89111907007778,-3.94284963103135,2.46541006466874,-4.99806484110142,11.9115558712882,-0.781275083337731,0.322114309404529,-0.310856806069407,1.45864531904984,-4.68051223234792,1.26248147298859,2.96742989251251,1.80490675240208,0.470589162196501,2.23310200088121,-0.609519221273703
ENSG00000178537,-3.34745420180139,-1.20905513547876,-0.415164671786905,-0.913738629522951,-1.15269931946086,0.00944303148600448,0.720381520328106,-1.17707453789606,-0.20150352114835,1.0368477443429,-0.384195232550606,0.347929354795,-0.907128176189145,0.237288458396073,0.842230374576303,-0.988209377368781,-0.64592564793272,-1.05610019184994,-0.0568338095820967,-0.477816732958348,-0.397606840373034,-0.644482267042477,0.594539240601745,-0.163525478262597,-0.738430210260873,0.638752372204845,-1.37781558892227,0.131723148774577,1.3565742675582,-0.608108917403628,1.08038694518598,-0.904553873881604,-0.674094337626619,-0.297912140090544,-0.381492360413153,-2.01983730634498,-1.1017395529234,1.94922177435982,1.64382138620272,0.155388976218886,0.23559823149226,-0.63461892935105,-0.151267922318488,0.739590032583879,0.815352965040092,0.626536040129496,0.990384893627288,0.492421442731201,-0.867867206719268,-1.48607693411766
ENSG00000166986,2.34944712782017,0.221439516115129,-0.617683319873988,5.83608726816775,5.53197760656968,0.238765627008228,0.877008479374005,-1.23819199009906,-0.0330322169543205,-0.889227456454487,0.350684790501429,-0.214561735580952,1.06252968936244,-0.466413294306709,0.1258251056605,1.10910468808384,2.07475559117334,-0.907627306293217,5.1544197039197,-2.67663583589394,-0.119536533730972,0.927183688711755,0.300649138080223,1.60836375087323,-0.193824430980173,-1.90342199570897,0.523592487194211,0.158429073545227,1.15026576359372,-1.07019167866822,1.10714952925868,-0.725617842032959,-0.00767104380210363,1.45948867828102,-2.3776409552811,1.82550046076996,-0.0418459864279215,-0.556892983381232,1.93114079842878,-0.341507007477833,-0.87037377708641,0.609600644227996,-1.43295547752682,-2.65473418758164,-1.16423878007205,-0.187223440502559,1.45342742135407,0.291954046135435,-1.08844990750212,-0.59645611687657
ENSG00000105835,3.19618718162257,10.3346993041066,2.73155628328952,6.82463722978772,-1.16205676019166,-6.97733792698178,1.3500076307396,3.31952790557056,-2.85814093997934,-0.949086635497281,-0.625132411489453,-1.88143525973289,-6.81590384066563,-7.13366496101877,0.675102192757977,4.59102194999538,-2.952016744564,-4.12372067533599,11.3982948442437,4.70607163768484,-13.8821082956568,-20.2011591513684,-4.53877349056578,3.81462613265256,3.23782449718791,-0.972585678843947,2.8500326975734,5.85084349047493,-2.85127804022996,7.04089875434759,-7.67789911945768,-9.09733274583058,0.873865640255849,15.5283450535153,-13.7698114468016,9.76190704871891,-8.91630287743207,2.1412891789841,9.46118425041722,7.24439913943992,0.781308836181662,-0.114710580571993,-4.24327814258512,-2.49896034610487,-17.2011503915491,-1.22396990934256,-1.10895090986267,-10.1658248856947,-0.711872747351402,-26.3181687876636
ENSG00000183048,0.262073518061561,0.107366109349553,-1.24479882163045,-1.97231612131709,-0.092045343697879,0.616520102939102,1.21513981612943,-0.853931599360026,0.321300421285015,1.57908741399168,-1.26992406820335,1.53471061030458,-1.51773318069419,0.686655000317693,0.535517826222674,-0.0308758729827413,-0.142348114060048,1.01691276002335,-1.81246685322747,-0.805116408028761,-0.413783361866649,-0.0393241736448993,-0.847918956432209,0.877963015783414,-0.516802395086716,0.131074065420701,-0.278809724997695,0.306436558572571,1.4096041270417,-0.158595333692398,0.624984320952008,0.10203209196524,0.450502336484472,-1.47722488612205,0.976636650214372,-0.541862680609818,1.11700535927771,0.820838891332306,0.993437694376249,0.597915985895222,1.12194988163877,0.479782147146358,0.439310010343993,0.589646260822115,0.0384633498033765,-0.27253128960389,2.26422728714467,-1.28329696531913,-0.806932427596493,0.123944670890918
