,preds,preds_raw,gene_name,cell
1240,1.0,0.8618256,ENSG00000132382,ACH-000146
1241,0.0,0.3254314,ENSG00000140521,ACH-000146
1244,0.0,0.33819234,ENSG00000256525,ACH-000146
1245,0.0,0.008578836,ENSG00000156515,ACH-000146
1246,0.0,0.22102508,ENSG00000159399,ACH-000146
1250,1.0,0.86141384,ENSG00000113456 and ENSG00000172613,ACH-000146
1252,0.0,0.04296699,ENSG00000172890,ACH-000146
1253,0.0,0.4712305,ENSG00000173614,ACH-000146
1263,0.0,0.05643595,ENSG00000027847,ACH-000146
1264,0.0,0.026562588,ENSG00000060642,ACH-000146
1265,0.0,0.07188328,ENSG00000069943,ACH-000146
1272,0.0,0.08476657,ENSG00000134910,ACH-000146
1276,1.0,0.9928416,ENSG00000147162,ACH-000146
1281,0.0,0.0797997,ENSG00000163527,ACH-000146
1282,0.0,0.050312564,ENSG00000170340,ACH-000146
1293,0.0,0.15421318,ENSG00000100299,ACH-000146
1295,0.0,0.13060512,ENSG00000109107,ACH-000146
1298,1.0,0.92768,ENSG00000111669,ACH-000146
1303,1.0,0.68132204,ENSG00000178700,ACH-000146
1304,1.0,0.68411463,ENSG00000228716,ACH-000146
1305,1.0,0.69617486,ENSG00000119689,ACH-000146
1307,1.0,0.650257,ENSG00000152904,ACH-000146
1308,1.0,0.6473278,ENSG00000160752,ACH-000146
1309,0.0,0.071193345,ENSG00000067064,ACH-000146
1314,1.0,0.9971522,ENSG00000030066 and ENSG00000047410 and ENSG00000058804 and ENSG00000069248 and ENSG00000075188 and ENSG00000085415 and ENSG00000093000 and ENSG00000094914 and ENSG00000095319 and ENSG00000101146 and ENSG00000102900 and ENSG00000108559 and ENSG00000110713 and ENSG00000111581 and ENSG00000113569 and ENSG00000119392 and ENSG00000120253 and ENSG00000124789 and ENSG00000125450 and ENSG00000126883 and ENSG00000132182 and ENSG00000136243 and ENSG00000138750 and ENSG00000139496 and ENSG00000153201 and ENSG00000153207 and ENSG00000155561 and ENSG00000157020 and ENSG00000157349 and ENSG00000163002 and ENSG00000196313 and ENSG00000213024,ACH-000146
1316,1.0,0.6464777,ENSG00000088305 and ENSG00000130816,ACH-000146
1318,0.0,0.24596752,ENSG00000120697,ACH-000146
1319,0.0,0.1693083,ENSG00000159063,ACH-000146
1320,0.0,0.2786285,ENSG00000175548,ACH-000146
1321,0.0,0.16777566,ENSG00000088035,ACH-000146
1322,0.0,0.3336059,ENSG00000167130,ACH-000146
1323,1.0,0.7104248,ENSG00000175283,ACH-000146
1324,1.0,0.87492263,ENSG00000172269,ACH-000146
1325,0.0,0.45824203,ENSG00000000419 and ENSG00000136908 and ENSG00000179085,ACH-000146
1326,0.0,0.16653267,ENSG00000182858,ACH-000146
1328,0.0,0.16772878,ENSG00000086848,ACH-000146
1330,0.0,0.024431009,ENSG00000196502,ACH-000146
1332,1.0,0.9278189,ENSG00000149925,ACH-000146
1333,1.0,0.9920288,ENSG00000128951,ACH-000146
1334,0.0,0.052176725,ENSG00000125877,ACH-000146
1337,0.0,0.2750597,ENSG00000087111 and ENSG00000101464 and ENSG00000124155 and ENSG00000142892 and ENSG00000197858,ACH-000146
1343,0.0,0.48570132,ENSG00000163931,ACH-000146
1344,0.0,0.002185595,ENSG00000101187,ACH-000146
1348,1.0,0.8986962,ENSG00000168522 and ENSG00000257365,ACH-000146
1350,0.0,0.172819,ENSG00000079459,ACH-000146
1351,1.0,0.5683931,ENSG00000148459,ACH-000146
1352,0.0,0.1489658,ENSG00000164494,ACH-000146
1355,0.0,0.0073853442,ENSG00000147454,ACH-000146
1356,0.0,0.0073853442,ENSG00000155287,ACH-000146
1357,1.0,0.587014,ENSG00000066926,ACH-000146
1361,1.0,0.6482276,ENSG00000165060,ACH-000146
1376,0.0,0.042428046,ENSG00000141959,ACH-000146
1378,0.0,0.090123765,ENSG00000160226,ACH-000146
1379,0.0,0.034619987,ENSG00000178802,ACH-000146
1380,1.0,0.74358654,ENSG00000198380,ACH-000146
1383,1.0,0.82396704,ENSG00000239900,ACH-000146
1384,1.0,0.89126456,ENSG00000073578 and ENSG00000117118 and ENSG00000143252 and ENSG00000204370,ACH-000146
1385,1.0,0.99201995,ENSG00000253710,ACH-000146
1386,0.0,0.039595615,ENSG00000071073,ACH-000146
1390,0.0,0.056384947,ENSG00000176022,ACH-000146
1391,0.0,0.39322245,ENSG00000149541,ACH-000146
1393,0.0,0.16046368,ENSG00000117394,ACH-000146
1396,1.0,0.928115,ENSG00000111640,ACH-000146
1398,0.0,0.036212165,ENSG00000104522,ACH-000146
1399,0.0,0.038447548,ENSG00000181830,ACH-000146
1407,0.0,0.26708668,ENSG00000160211,ACH-000146
1408,0.0,0.25487518,ENSG00000130313,ACH-000146
1411,0.0,0.0084851505,ENSG00000162688,ACH-000146
1417,0.0,0.1865891,ENSG00000169764,ACH-000146
1420,0.0,0.1176637,ENSG00000139433,ACH-000146
1423,0.0,0.2149178,ENSG00000115652,ACH-000146
1424,1.0,0.9935673,ENSG00000136628,ACH-000146
1425,0.0,0.03800724,ENSG00000177542,ACH-000146
1426,1.0,0.7256934,ENSG00000163655,ACH-000146
1427,0.0,0.19710736,ENSG00000115419,ACH-000146
1430,1.0,0.7201494,ENSG00000171793,ACH-000146
1431,1.0,0.9874746,ENSG00000172053,ACH-000146
1433,0.0,0.13678163,ENSG00000198814,ACH-000146
1434,1.0,0.9679088,ENSG00000106105,ACH-000146
1435,0.0,0.390609,ENSG00000144659,ACH-000146
1454,0.0,0.003705427,ENSG00000143387,ACH-000146
1458,0.0,0.016720578,ENSG00000172543,ACH-000146
1459,0.0,0.003310386,ENSG00000174080,ACH-000146
1462,0.0,0.053149436,ENSG00000117450,ACH-000146
1463,0.0,0.0016291111,ENSG00000126432,ACH-000146
1464,0.0,0.0021640162,ENSG00000165672,ACH-000146
1465,0.0,0.4853645,ENSG00000167815,ACH-000146
1466,0.0,0.43383297,ENSG00000006695,ACH-000146
1467,0.0,0.10893204,ENSG00000054267,ACH-000146
1468,1.0,0.99871564,ENSG00000117682,ACH-000146
1469,0.0,0.45299914,ENSG00000120942,ACH-000146
1470,0.0,0.08671501,ENSG00000183665,ACH-000146
1475,1.0,0.6610632,ENSG00000033867,ACH-000146
1478,0.0,0.34466612,ENSG00000108784,ACH-000146
1479,0.0,0.38890657,ENSG00000151348 and ENSG00000182197,ACH-000146
1483,0.0,0.19872476,ENSG00000064763,ACH-000146
1485,1.0,0.99466234,ENSG00000170445,ACH-000146
1488,1.0,0.50803125,ENSG00000256269,ACH-000146
1489,1.0,0.5019696,ENSG00000188690,ACH-000146
1491,0.0,0.11656131,ENSG00000106348,ACH-000146
1492,1.0,0.5366988,ENSG00000178035,ACH-000146
1494,1.0,0.64761287,ENSG00000103502,ACH-000146
1495,0.0,0.022537608,ENSG00000151229,ACH-000146
1498,0.0,0.4436621,ENSG00000166411,ACH-000146
1499,1.0,0.99065393,ENSG00000196305,ACH-000146
1500,0.0,0.015756842,ENSG00000174684,ACH-000146
1502,0.0,0.0567904,ENSG00000160285,ACH-000146
1504,1.0,0.61553365,ENSG00000159593,ACH-000146
1506,0.0,0.17675215,ENSG00000166747,ACH-000146
1513,1.0,0.978369,ENSG00000133706,ACH-000146
1516,1.0,0.8019636,ENSG00000172531,ACH-000146
1517,0.0,0.14077888,ENSG00000186298,ACH-000146
1518,1.0,0.85128176,ENSG00000213639,ACH-000146
1519,0.0,0.1093001,ENSG00000131828 and ENSG00000168291,ACH-000146
1520,1.0,0.99851876,ENSG00000065427,ACH-000146
1521,1.0,0.99462175,ENSG00000166986,ACH-000146
1522,1.0,0.99590415,ENSG00000116120 and ENSG00000179115,ACH-000146
1523,1.0,0.9530975,ENSG00000031698,ACH-000146
1524,1.0,0.9725053,ENSG00000113407,ACH-000146
1525,1.0,0.99825746,ENSG00000140105,ACH-000146
1526,1.0,0.99996495,ENSG00000134684,ACH-000146
1527,1.0,0.9989562,ENSG00000204394,ACH-000146
1528,0.0,0.070298456,ENSG00000165282,ACH-000146
1529,0.0,0.080500014,ENSG00000082212,ACH-000146
1534,1.0,0.6209351,ENSG00000173540,ACH-000146
1536,0.0,0.1883713,ENSG00000164068,ACH-000146
1537,1.0,0.986495,ENSG00000100413,ACH-000146
1538,0.0,0.018784368,ENSG00000095380,ACH-000146
1543,1.0,0.80784583,ENSG00000168906,ACH-000146
1546,1.0,0.9110623,ENSG00000101901,ACH-000146
1547,0.0,0.061533984,ENSG00000168282,ACH-000146
1549,0.0,0.17974207,ENSG00000144136,ACH-000146
1555,1.0,0.8878805,ENSG00000172339,ACH-000146
1556,0.0,0.4969417,ENSG00000007541 and ENSG00000100564 and ENSG00000135845 and ENSG00000165195,ACH-000146
1558,0.0,0.101580374,ENSG00000111261,ACH-000146
1559,0.0,0.4200026,ENSG00000013375,ACH-000146
1560,0.0,0.15393826,ENSG00000117143,ACH-000146
1561,0.0,0.017110303,ENSG00000197355,ACH-000146
1562,0.0,0.06384544,ENSG00000205923,ACH-000146
1564,0.0,0.015208549,ENSG00000096717,ACH-000146
1565,0.0,0.015013796,ENSG00000124523,ACH-000146
1566,0.0,0.016467959,ENSG00000124596,ACH-000146
1567,0.0,0.015205127,ENSG00000133315,ACH-000146
1571,0.0,0.014975386,ENSG00000157045,ACH-000146
1573,0.0,0.08499469,ENSG00000187531,ACH-000146
1575,1.0,0.83628535,ENSG00000105835,ACH-000146
1577,0.0,0.041351438,ENSG00000147813,ACH-000146
1585,0.0,0.08297196,ENSG00000197601,ACH-000146
1586,0.0,0.024584215,ENSG00000162813,ACH-000146
1587,0.0,0.33605048,ENSG00000157593,ACH-000146
1594,1.0,0.8514134,ENSG00000241878,ACH-000146
1595,0.0,0.030566487,ENSG00000110958,ACH-000146
1596,0.0,0.027662575,ENSG00000148334,ACH-000146
1600,0.0,0.048539862,ENSG00000105647,ACH-000146
1601,0.0,0.06057446,ENSG00000105851,ACH-000146
1604,0.0,0.08527959,ENSG00000171608,ACH-000146
1609,0.0,0.08308697,ENSG00000121879,ACH-000146
1610,1.0,0.555637,ENSG00000161217,ACH-000146
1611,1.0,0.78887635,ENSG00000105568 and ENSG00000113575,ACH-000146
1612,1.0,0.73761255,ENSG00000104695 and ENSG00000105568 and ENSG00000221914,ACH-000146
1613,0.0,0.034285508,ENSG00000011485,ACH-000146
1615,1.0,0.9373272,ENSG00000060069,ACH-000146
1620,0.0,0.23412673,ENSG00000115241,ACH-000146
1621,0.0,0.49630013,ENSG00000119414,ACH-000146
1623,1.0,0.9015159,ENSG00000122484,ACH-000146
1627,0.0,0.033500943,ENSG00000144579,ACH-000146
1629,1.0,0.8505566,ENSG00000149923,ACH-000146
1630,1.0,0.9225723,ENSG00000160075,ACH-000146
1635,0.0,0.26929453,ENSG00000170836,ACH-000146
1637,0.0,0.06389819,ENSG00000175215,ACH-000146
1638,1.0,0.6799106,ENSG00000184203,ACH-000146
1642,0.0,0.18669876,ENSG00000255072,ACH-000146
1643,0.0,0.16947424,ENSG00000143393,ACH-000146
1644,0.0,0.077111825,ENSG00000155252,ACH-000146
1645,1.0,0.6442315,ENSG00000241973,ACH-000146
1650,1.0,0.9466504,ENSG00000163684,ACH-000146
1652,0.0,0.06259387,ENSG00000143224,ACH-000146
1655,0.0,0.23780844,ENSG00000114491,ACH-000146
1657,0.0,0.011470327,ENSG00000100092,ACH-000146
1662,0.0,0.27371252,ENSG00000134333,ACH-000146
1665,0.0,0.010799768,ENSG00000162496,ACH-000146
1670,1.0,0.60405886,ENSG00000153574,ACH-000146
1671,0.0,0.037406813,ENSG00000147224,ACH-000146
1672,0.0,0.46705538,ENSG00000123505,ACH-000146
1674,0.0,0.48443633,ENSG00000168710,ACH-000146
1675,1.0,0.601954,ENSG00000144741,ACH-000146
1677,0.0,0.13491355,ENSG00000136699,ACH-000146
1682,0.0,0.056790423,ENSG00000104549,ACH-000146
1684,0.0,0.009891234,ENSG00000139531,ACH-000146
1687,0.0,0.07011472,ENSG00000117479,ACH-000146
1692,0.0,0.029416207,ENSG00000143811,ACH-000146
1696,1.0,0.5191027,ENSG00000102967,ACH-000146
1699,1.0,0.8912644,ENSG00000143252,ACH-000146
1701,0.0,0.24728565,ENSG00000015532,ACH-000146
1702,0.0,0.07550603,ENSG00000117308,ACH-000146
1704,0.0,0.16861928,ENSG00000130958,ACH-000146
1706,0.0,0.16861928,ENSG00000285269,ACH-000146
1707,0.0,0.043634277,ENSG00000102100,ACH-000146
1708,0.0,0.028629752,ENSG00000109814,ACH-000146
1711,0.0,0.028600382,ENSG00000116704,ACH-000146
1722,1.0,0.996958,ENSG00000030066 and ENSG00000069248 and ENSG00000075188 and ENSG00000110713 and ENSG00000111581 and ENSG00000120253 and ENSG00000125450,ACH-000146
1723,1.0,0.5937349,ENSG00000093000,ACH-000146
1724,0.0,0.20363612,ENSG00000095319,ACH-000146
1725,1.0,0.99651957,ENSG00000102900,ACH-000146
1726,1.0,0.9966143,ENSG00000108559,ACH-000146
1727,1.0,0.99509394,ENSG00000113569,ACH-000146
1728,0.0,0.3875481,ENSG00000124789,ACH-000146
1729,1.0,0.99671966,ENSG00000126883,ACH-000146
1731,0.0,0.088434316,ENSG00000136243,ACH-000146
1732,1.0,0.73065704,ENSG00000138750,ACH-000146
1733,0.0,0.25738814,ENSG00000139496,ACH-000146
1734,0.0,0.45962587,ENSG00000153201,ACH-000146
1735,1.0,0.9403775,ENSG00000155561,ACH-000146
1736,0.0,0.28899768,ENSG00000163002,ACH-000146
1737,1.0,0.9033417,ENSG00000213024,ACH-000146
1740,0.0,0.0027374874,ENSG00000170385,ACH-000146
1747,0.0,0.3550986,ENSG00000196950,ACH-000146
1753,1.0,0.75931144,ENSG00000047249,ACH-000146
1756,0.0,0.07995102,ENSG00000179163,ACH-000146
1760,0.0,0.021439701,ENSG00000176393,ACH-000146
1762,0.0,0.24831387,ENSG00000244486,ACH-000146
1763,1.0,0.8371954,ENSG00000071553,ACH-000146
1764,0.0,0.029583815,ENSG00000124006,ACH-000146
1765,0.0,0.013758519,ENSG00000143933,ACH-000146
1766,0.0,0.37647283,ENSG00000115884,ACH-000146
1769,1.0,0.9213486,ENSG00000105254,ACH-000146
1777,0.0,0.051846497,ENSG00000099904,ACH-000146
1778,1.0,0.96400595,ENSG00000117410,ACH-000146
1780,0.0,0.005024765,ENSG00000129467,ACH-000146
1781,1.0,0.8451052,ENSG00000102030,ACH-000146
1782,1.0,0.81525064,ENSG00000159720,ACH-000146
1783,0.0,0.0041929455,ENSG00000138031,ACH-000146
1784,0.0,0.007301793,ENSG00000102312,ACH-000146
1785,0.0,0.10844975,ENSG00000185344,ACH-000146
1786,1.0,0.96961796,ENSG00000185883,ACH-000146
1788,0.0,0.004255767,ENSG00000159899,ACH-000146
1789,1.0,0.9803786,ENSG00000106636,ACH-000146
1793,0.0,0.071381435,ENSG00000110583,ACH-000146
1794,1.0,0.97868526,ENSG00000121579,ACH-000146
1797,1.0,0.9864586,ENSG00000135372,ACH-000146
1800,0.0,0.012847108,ENSG00000156599,ACH-000146
1805,1.0,0.7014664,ENSG00000173418,ACH-000146
1806,0.0,0.021924099,ENSG00000174165,ACH-000146
1810,0.0,0.013113012,ENSG00000180776,ACH-000146
1814,0.0,0.062044244,ENSG00000188818,ACH-000146
1815,0.0,0.20802173,ENSG00000204160,ACH-000146
0,0.0,0.094935015,ENSG00000068366,ACH-000168
1,0.0,0.16671908,ENSG00000123983,ACH-000168
2,0.0,0.013020974,ENSG00000140284,ACH-000168
7,0.0,0.010190943,ENSG00000130304,ACH-000168
8,0.0,0.0074068415,ENSG00000143554,ACH-000168
11,1.0,0.57684886,ENSG00000099194,ACH-000168
13,0.0,0.018176578,ENSG00000177465,ACH-000168
14,0.0,0.014466265,ENSG00000184227,ACH-000168
18,0.0,0.06331859,ENSG00000186281,ACH-000168
19,0.0,0.014692219,ENSG00000110090,ACH-000168
23,0.0,0.13566954,ENSG00000099797,ACH-000168
25,0.0,0.13057628,ENSG00000066322,ACH-000168
28,0.0,0.021694392,ENSG00000084754 and ENSG00000138029 and ENSG00000167315,ACH-000168
29,0.0,0.008636315,ENSG00000157184,ACH-000168
32,0.0,0.14706385,ENSG00000177646,ACH-000168
35,0.0,0.09910604,ENSG00000161533,ACH-000168
36,0.0,0.0083882,ENSG00000197375,ACH-000168
37,0.0,0.006603211,ENSG00000178537,ACH-000168
38,0.0,0.006602845,ENSG00000197119,ACH-000168
41,0.0,0.010316695,ENSG00000101986,ACH-000168
43,0.0,0.17437094,ENSG00000185825,ACH-000168
45,0.0,0.042981062,ENSG00000084754 and ENSG00000113790 and ENSG00000127884,ACH-000168
46,0.0,0.030700764,ENSG00000084754 and ENSG00000113790 and ENSG00000167969 and ENSG00000198721,ACH-000168
47,0.0,0.025563681,ENSG00000012779,ACH-000168
50,0.0,0.002994921,ENSG00000084207,ACH-000168
52,0.0,0.0029949197,ENSG00000134202,ACH-000168
55,0.0,0.0029949197,ENSG00000168765,ACH-000168
57,0.0,0.002994921,ENSG00000213366,ACH-000168
58,0.0,0.040117938,ENSG00000060971 and ENSG00000113790 and ENSG00000133835,ACH-000168
59,0.0,0.29209113,ENSG00000072506 and ENSG00000084754 and ENSG00000138796,ACH-000168
60,0.0,0.14434807,ENSG00000169710,ACH-000168
61,0.0,0.008208125,ENSG00000167969,ACH-000168
70,0.0,0.40790385,ENSG00000149084,ACH-000168
71,0.0,0.38560066,ENSG00000146066,ACH-000168
73,0.0,0.02177888,ENSG00000206527,ACH-000168
77,0.0,0.015117609,ENSG00000134824,ACH-000168
80,0.0,0.06884169,ENSG00000089597,ACH-000168
83,0.0,0.06884169,ENSG00000198162,ACH-000168
84,0.0,0.06884169,ENSG00000115275,ACH-000168
85,1.0,0.9905054,ENSG00000118705 and ENSG00000129562 and ENSG00000134910 and ENSG00000163902 and ENSG00000244038,ACH-000168
90,0.0,0.23071243,ENSG00000131446,ACH-000168
91,0.0,0.022350788,ENSG00000139133,ACH-000168
93,0.0,0.011229816,ENSG00000108932,ACH-000168
95,0.0,0.0155393435,ENSG00000141526,ACH-000168
96,0.0,0.081792586,ENSG00000155380,ACH-000168
97,0.0,0.015550523,ENSG00000170190,ACH-000168
99,0.0,0.015498015,ENSG00000164039,ACH-000168
100,0.0,0.32762626,ENSG00000127125,ACH-000168
101,0.0,0.22146222,ENSG00000138621,ACH-000168
106,0.0,0.3197072,ENSG00000163344,ACH-000168
107,1.0,0.613365,ENSG00000167508,ACH-000168
108,1.0,0.7934702,ENSG00000110921,ACH-000168
111,0.0,0.009240776,ENSG00000124370,ACH-000168
112,1.0,0.79348993,ENSG00000113161,ACH-000168
116,0.0,0.01387942,ENSG00000124767,ACH-000168
117,0.0,0.3377628,ENSG00000072506,ACH-000168
119,0.0,0.107562415,ENSG00000100294,ACH-000168
120,0.0,0.46891847,ENSG00000149313,ACH-000168
122,0.0,0.102939874,ENSG00000151093,ACH-000168
124,0.0,0.11249702,ENSG00000116237,ACH-000168
125,0.0,0.01964034,ENSG00000138814 and ENSG00000221823,ACH-000168
126,0.0,0.040143505,ENSG00000106799 and ENSG00000163513,ACH-000168
127,0.0,0.02775467,ENSG00000104365 and ENSG00000213341,ACH-000168
128,0.0,0.025020536,ENSG00000070770 and ENSG00000101266,ACH-000168
129,0.0,0.020623315,ENSG00000132964 and ENSG00000155111,ACH-000168
130,0.0,0.12529825,ENSG00000132155 and ENSG00000157764,ACH-000168
143,0.0,0.033525143,ENSG00000034152,ACH-000168
144,0.0,0.041039694,ENSG00000038382,ACH-000168
148,1.0,0.9109404,ENSG00000058729,ACH-000168
150,1.0,0.6174431,ENSG00000060237,ACH-000168
152,0.0,0.040330213,ENSG00000065243,ACH-000168
156,0.0,0.092975765,ENSG00000065883,ACH-000168
158,0.0,0.012536152,ENSG00000067900,ACH-000168
159,0.0,0.040175855,ENSG00000069956,ACH-000168
164,0.0,0.038208216,ENSG00000072062,ACH-000168
166,0.0,0.0402863,ENSG00000072518,ACH-000168
170,0.0,0.038575616,ENSG00000076984,ACH-000168
177,0.0,0.040056515,ENSG00000086015,ACH-000168
180,1.0,0.97064847,ENSG00000087586,ACH-000168
181,0.0,0.034096893,ENSG00000089022,ACH-000168
185,0.0,0.029020704,ENSG00000096063,ACH-000168
186,1.0,0.9324304,ENSG00000097046,ACH-000168
189,0.0,0.040286183,ENSG00000100030,ACH-000168
191,1.0,0.53317964,ENSG00000100749,ACH-000168
195,0.0,0.021939918,ENSG00000101266,ACH-000168
203,0.0,0.043133724,ENSG00000104375,ACH-000168
206,0.0,0.0125221405,ENSG00000105221,ACH-000168
208,0.0,0.37172383,ENSG00000105810,ACH-000168
213,0.0,0.040318236,ENSG00000107779,ACH-000168
215,0.0,0.04051292,ENSG00000108443,ACH-000168
216,0.0,0.16064866,ENSG00000108946,ACH-000168
219,0.0,0.010758346,ENSG00000110931,ACH-000168
220,0.0,0.0398118,ENSG00000112062,ACH-000168
223,1.0,0.62174183,ENSG00000112739,ACH-000168
224,1.0,0.58652455,ENSG00000112742,ACH-000168
225,0.0,0.049452092,ENSG00000113163,ACH-000168
227,1.0,0.5155019,ENSG00000113712,ACH-000168
228,0.0,0.021909103,ENSG00000114302,ACH-000168
241,0.0,0.03979738,ENSG00000117676,ACH-000168
242,0.0,0.2441224,ENSG00000118046,ACH-000168
243,0.0,0.016710829,ENSG00000118515,ACH-000168
246,1.0,0.9022849,ENSG00000120539,ACH-000168
247,0.0,0.011776189,ENSG00000121989,ACH-000168
248,0.0,0.04507286,ENSG00000122966,ACH-000168
250,1.0,0.54422784,ENSG00000123374,ACH-000168
251,1.0,0.8338565,ENSG00000124784,ACH-000168
252,1.0,0.5821275,ENSG00000125651,ACH-000168
253,0.0,0.01649615,ENSG00000125834,ACH-000168
254,0.0,0.035695657,ENSG00000126934,ACH-000168
256,1.0,0.7704215,ENSG00000127564,ACH-000168
257,0.0,0.039543897,ENSG00000128829,ACH-000168
258,0.0,0.019856753,ENSG00000129465,ACH-000168
259,0.0,0.028449025,ENSG00000130175,ACH-000168
261,0.0,0.01351922,ENSG00000130669,ACH-000168
265,0.0,0.039093453,ENSG00000132356,ACH-000168
268,1.0,0.9766346,ENSG00000134058,ACH-000168
271,0.0,0.015906012,ENSG00000134318,ACH-000168
274,0.0,0.021041304,ENSG00000135250,ACH-000168
275,0.0,0.040199548,ENSG00000135341,ACH-000168
276,0.0,0.49105874,ENSG00000135446,ACH-000168
277,0.0,0.024845535,ENSG00000135503,ACH-000168
280,1.0,0.94622403,ENSG00000136807,ACH-000168
281,0.0,0.039904483,ENSG00000137193,ACH-000168
283,0.0,0.027023703,ENSG00000137601,ACH-000168
288,0.0,0.034896597,ENSG00000139908,ACH-000168
290,1.0,0.716853,ENSG00000140992,ACH-000168
292,0.0,0.022385163,ENSG00000141551,ACH-000168
294,0.0,0.03120955,ENSG00000142208,ACH-000168
295,1.0,0.6470298,ENSG00000142731,ACH-000168
301,1.0,0.5977085,ENSG00000146872,ACH-000168
303,1.0,0.64493036,ENSG00000147133,ACH-000168
304,0.0,0.022475975,ENSG00000148660,ACH-000168
305,0.0,0.0128197055,ENSG00000149269,ACH-000168
306,0.0,0.0072549162,ENSG00000149311,ACH-000168
307,1.0,0.9803051,ENSG00000149554,ACH-000168
318,1.0,0.7352601,ENSG00000156970,ACH-000168
319,1.0,0.8289394,ENSG00000157106,ACH-000168
320,0.0,0.051191643,ENSG00000157540,ACH-000168
326,0.0,0.039728556,ENSG00000160584,ACH-000168
328,0.0,0.012307491,ENSG00000162302,ACH-000168
329,0.0,0.03499066,ENSG00000162526,ACH-000168
331,0.0,0.039791025,ENSG00000163349,ACH-000168
333,0.0,0.03985849,ENSG00000163558,ACH-000168
340,0.0,0.0063565164,ENSG00000165304,ACH-000168
342,0.0,0.040599465,ENSG00000166333,ACH-000168
343,1.0,0.93989235,ENSG00000166483,ACH-000168
346,1.0,0.9812104,ENSG00000166851,ACH-000168
347,0.0,0.042825166,ENSG00000167258,ACH-000168
350,0.0,0.012799168,ENSG00000168067,ACH-000168
353,0.0,0.02688324,ENSG00000169032,ACH-000168
355,1.0,0.61561775,ENSG00000169679,ACH-000168
357,0.0,0.013135302,ENSG00000170145,ACH-000168
358,1.0,0.9792778,ENSG00000170312,ACH-000168
360,0.0,0.015198532,ENSG00000171219,ACH-000168
361,0.0,0.013518514,ENSG00000172071,ACH-000168
362,1.0,0.6821548,ENSG00000172315,ACH-000168
363,0.0,0.015677623,ENSG00000172939,ACH-000168
364,0.0,0.040219348,ENSG00000173327,ACH-000168
367,1.0,0.89215267,ENSG00000175054,ACH-000168
369,0.0,0.14602882,ENSG00000176444,ACH-000168
372,0.0,0.014218402,ENSG00000178093,ACH-000168
374,0.0,0.0841012,ENSG00000178950,ACH-000168
375,1.0,0.9795808,ENSG00000178999,ACH-000168
377,0.0,0.04031,ENSG00000180370,ACH-000168
378,0.0,0.02363092,ENSG00000181409,ACH-000168
385,0.0,0.01886447,ENSG00000185324,ACH-000168
387,0.0,0.039985325,ENSG00000186716,ACH-000168
391,0.0,0.050632242,ENSG00000196455,ACH-000168
396,0.0,0.020868767,ENSG00000198586,ACH-000168
397,0.0,0.02699284,ENSG00000198648,ACH-000168
400,0.0,0.01077667,ENSG00000204217,ACH-000168
402,1.0,0.717539,ENSG00000204435,ACH-000168
411,0.0,0.0027464635,ENSG00000156219,ACH-000168
414,0.0,0.038512584,ENSG00000126934 and ENSG00000169032,ACH-000168
423,0.0,0.06091727,ENSG00000077782,ACH-000168
424,0.0,0.06398668,ENSG00000092445,ACH-000168
425,0.0,0.045970917,ENSG00000096968,ACH-000168
426,0.0,0.04602849,ENSG00000097007,ACH-000168
427,0.0,0.036223102,ENSG00000101213,ACH-000168
430,0.0,0.037999414,ENSG00000103653,ACH-000168
435,0.0,0.055600997,ENSG00000113721,ACH-000168
436,0.0,0.056467254,ENSG00000122025,ACH-000168
439,0.0,0.054773677,ENSG00000140443,ACH-000168
444,0.0,0.045300763,ENSG00000157404,ACH-000168
446,0.0,0.04329002,ENSG00000162434,ACH-000168
460,0.0,0.034767088,ENSG00000197122,ACH-000168
464,0.0,0.44660753,ENSG00000121897,ACH-000168
465,0.0,0.14181578,ENSG00000055609 and ENSG00000272333,ACH-000168
466,1.0,0.97973573,ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562,ACH-000168
467,0.0,0.21760628,ENSG00000055609 and ENSG00000167548,ACH-000168
468,0.0,0.021054393,ENSG00000005483,ACH-000168
469,1.0,0.9473545,ENSG00000099381,ACH-000168
471,0.0,0.14689521,ENSG00000104885,ACH-000168
472,0.0,0.020923594,ENSG00000109685,ACH-000168
473,0.0,0.21475841,ENSG00000110066,ACH-000168
474,0.0,0.020990184,ENSG00000116539,ACH-000168
475,0.0,0.17772791,ENSG00000118058,ACH-000168
477,0.0,0.021049162,ENSG00000136169,ACH-000168
478,0.0,0.09410587,ENSG00000139718,ACH-000168
479,0.0,0.392968,ENSG00000143379,ACH-000168
482,0.0,0.020949997,ENSG00000165671,ACH-000168
484,0.0,0.02420822,ENSG00000181090,ACH-000168
485,0.0,0.21545716,ENSG00000181555,ACH-000168
486,1.0,0.8577524,ENSG00000183955,ACH-000168
488,1.0,0.6273411,ENSG00000204371,ACH-000168
489,0.0,0.17763227,ENSG00000106462,ACH-000168
491,0.0,0.038090456,ENSG00000060656,ACH-000168
493,1.0,0.59362745,ENSG00000076201,ACH-000168
498,0.0,0.018690838,ENSG00000081721,ACH-000168
499,0.0,0.015930526,ENSG00000084112,ACH-000168
503,0.0,0.04486164,ENSG00000101224,ACH-000168
504,0.0,0.016583074,ENSG00000108861,ACH-000168
505,1.0,0.527863,ENSG00000110536,ACH-000168
