"from"	"to"	"Metabolite"
"483"	"ENSG00000100116"	"ENSG00000087008"	"m1011"
"484"	"ENSG00000100116"	"ENSG00000161533"	"m1011"
"488"	"ENSG00000100116"	"ENSG00000169710"	"m1011"
"489"	"ENSG00000100116"	"ENSG00000100372"	"m1011"
"498"	"ENSG00000104522"	"ENSG00000087008"	"m1011"
"499"	"ENSG00000104522"	"ENSG00000161533"	"m1011"
"503"	"ENSG00000104522"	"ENSG00000169710"	"m1011"
"504"	"ENSG00000104522"	"ENSG00000100372"	"m1011"
"528"	"ENSG00000162551"	"ENSG00000087008"	"m1011"
"529"	"ENSG00000162551"	"ENSG00000161533"	"m1011"
"533"	"ENSG00000162551"	"ENSG00000169710"	"m1011"
"534"	"ENSG00000162551"	"ENSG00000100372"	"m1011"
"543"	"ENSG00000153574"	"ENSG00000087008"	"m1011"
"544"	"ENSG00000153574"	"ENSG00000161533"	"m1011"
"548"	"ENSG00000153574"	"ENSG00000169710"	"m1011"
"549"	"ENSG00000153574"	"ENSG00000100372"	"m1011"
"558"	"ENSG00000157353"	"ENSG00000087008"	"m1011"
"559"	"ENSG00000157353"	"ENSG00000161533"	"m1011"
"563"	"ENSG00000157353"	"ENSG00000169710"	"m1011"
"564"	"ENSG00000157353"	"ENSG00000100372"	"m1011"
"573"	"ENSG00000110195"	"ENSG00000087008"	"m1011"
"574"	"ENSG00000110195"	"ENSG00000161533"	"m1011"
"578"	"ENSG00000110195"	"ENSG00000169710"	"m1011"
"579"	"ENSG00000110195"	"ENSG00000100372"	"m1011"
"603"	"ENSG00000117308"	"ENSG00000087008"	"m1011"
"604"	"ENSG00000117308"	"ENSG00000161533"	"m1011"
"608"	"ENSG00000117308"	"ENSG00000169710"	"m1011"
"609"	"ENSG00000117308"	"ENSG00000100372"	"m1011"
"618"	"ENSG00000147119"	"ENSG00000087008"	"m1011"
"619"	"ENSG00000147119"	"ENSG00000161533"	"m1011"
"623"	"ENSG00000147119"	"ENSG00000169710"	"m1011"
"624"	"ENSG00000147119"	"ENSG00000100372"	"m1011"
"633"	"ENSG00000107798"	"ENSG00000087008"	"m1011"
"634"	"ENSG00000107798"	"ENSG00000161533"	"m1011"
"638"	"ENSG00000107798"	"ENSG00000169710"	"m1011"
"639"	"ENSG00000107798"	"ENSG00000100372"	"m1011"
"648"	"ENSG00000117054"	"ENSG00000087008"	"m1011"
"649"	"ENSG00000117054"	"ENSG00000161533"	"m1011"
"653"	"ENSG00000117054"	"ENSG00000169710"	"m1011"
"654"	"ENSG00000117054"	"ENSG00000100372"	"m1011"
"663"	"ENSG00000120915"	"ENSG00000087008"	"m1011"
"664"	"ENSG00000120915"	"ENSG00000161533"	"m1011"
"668"	"ENSG00000120915"	"ENSG00000169710"	"m1011"
"669"	"ENSG00000120915"	"ENSG00000100372"	"m1011"
"728"	"ENSG00000107798"	"ENSG00000107798"	"m1030"
"729"	"ENSG00000107798"	"ENSG00000170835"	"m1030"
"741"	"ENSG00000006534"	"ENSG00000146701"	"m1035"
"742"	"ENSG00000006534"	"ENSG00000134538"	"m1035"
"744"	"ENSG00000006534"	"ENSG00000131069"	"m1035"
"746"	"ENSG00000006534"	"ENSG00000086159"	"m1035"
"747"	"ENSG00000006534"	"ENSG00000100170"	"m1035"
"748"	"ENSG00000006534"	"ENSG00000103375"	"m1035"
"749"	"ENSG00000006534"	"ENSG00000143595"	"m1035"
"750"	"ENSG00000006534"	"ENSG00000161798"	"m1035"
"751"	"ENSG00000006534"	"ENSG00000165269"	"m1035"
"752"	"ENSG00000006534"	"ENSG00000165272"	"m1035"
"753"	"ENSG00000006534"	"ENSG00000167580"	"m1035"
"754"	"ENSG00000006534"	"ENSG00000171885"	"m1035"
"755"	"ENSG00000006534"	"ENSG00000240583"	"m1035"
"756"	"ENSG00000006534"	"ENSG00000259916"	"m1035"
"758"	"ENSG00000006534"	"ENSG00000068366"	"m1035"
"759"	"ENSG00000006534"	"ENSG00000103740"	"m1035"
"760"	"ENSG00000006534"	"ENSG00000123983"	"m1035"
"761"	"ENSG00000006534"	"ENSG00000130377"	"m1035"
"762"	"ENSG00000006534"	"ENSG00000140284"	"m1035"
"763"	"ENSG00000006534"	"ENSG00000151726"	"m1035"
"764"	"ENSG00000006534"	"ENSG00000164398"	"m1035"
"765"	"ENSG00000006534"	"ENSG00000197142"	"m1035"
"766"	"ENSG00000006534"	"ENSG00000239642"	"m1035"
"769"	"ENSG00000086159"	"ENSG00000138801"	"m1036"
"770"	"ENSG00000086159"	"ENSG00000198682"	"m1036"
"773"	"ENSG00000086159"	"ENSG00000138185"	"m1036"
"774"	"ENSG00000086159"	"ENSG00000168032"	"m1036"
"775"	"ENSG00000086159"	"ENSG00000188833"	"m1036"
"776"	"ENSG00000086159"	"ENSG00000101911"	"m1036"
"777"	"ENSG00000086159"	"ENSG00000147224"	"m1036"
"778"	"ENSG00000086159"	"ENSG00000229937"	"m1036"
"780"	"ENSG00000086159"	"ENSG00000116157"	"m1036"
"781"	"ENSG00000086159"	"ENSG00000117450"	"m1036"
"782"	"ENSG00000086159"	"ENSG00000117592"	"m1036"
"783"	"ENSG00000086159"	"ENSG00000126432"	"m1036"
"784"	"ENSG00000086159"	"ENSG00000164294"	"m1036"
"785"	"ENSG00000086159"	"ENSG00000165672"	"m1036"
"786"	"ENSG00000086159"	"ENSG00000167468"	"m1036"
"787"	"ENSG00000086159"	"ENSG00000167815"	"m1036"
"788"	"ENSG00000086159"	"ENSG00000176153"	"m1036"
"789"	"ENSG00000086159"	"ENSG00000198704"	"m1036"
"790"	"ENSG00000086159"	"ENSG00000211445"	"m1036"
"791"	"ENSG00000086159"	"ENSG00000224586"	"m1036"
"792"	"ENSG00000086159"	"ENSG00000233276"	"m1036"
"793"	"ENSG00000086159"	"ENSG00000068366"	"m1036"
"794"	"ENSG00000086159"	"ENSG00000103740"	"m1036"
"795"	"ENSG00000086159"	"ENSG00000123983"	"m1036"
"796"	"ENSG00000086159"	"ENSG00000130377"	"m1036"
"797"	"ENSG00000086159"	"ENSG00000140284"	"m1036"
"798"	"ENSG00000086159"	"ENSG00000151726"	"m1036"
"799"	"ENSG00000086159"	"ENSG00000164398"	"m1036"
"800"	"ENSG00000086159"	"ENSG00000197142"	"m1036"
"801"	"ENSG00000086159"	"ENSG00000239642"	"m1036"
"802"	"ENSG00000086159"	"ENSG00000054179"	"m1036"
"805"	"ENSG00000086159"	"ENSG00000171302"	"m1036"
"806"	"ENSG00000086159"	"ENSG00000187097"	"m1036"
"808"	"ENSG00000086159"	"ENSG00000197217"	"m1036"
"809"	"ENSG00000086159"	"ENSG00000197586"	"m1036"
"819"	"ENSG00000107798"	"ENSG00000057252"	"m1042"
"820"	"ENSG00000107798"	"ENSG00000167780"	"m1042"
"822"	"ENSG00000134538"	"ENSG00000057252"	"m1042"
"823"	"ENSG00000134538"	"ENSG00000167780"	"m1042"
"828"	"ENSG00000007350"	"ENSG00000057252"	"m1042"
"829"	"ENSG00000007350"	"ENSG00000167780"	"m1042"
"831"	"ENSG00000156110"	"ENSG00000134538"	"m1043"
"832"	"ENSG00000156110"	"ENSG00000057252"	"m1043"
"833"	"ENSG00000156110"	"ENSG00000167780"	"m1043"
"834"	"ENSG00000156110"	"ENSG00000012660"	"m1043"
"835"	"ENSG00000156110"	"ENSG00000066322"	"m1043"
"836"	"ENSG00000156110"	"ENSG00000118402"	"m1043"
"837"	"ENSG00000156110"	"ENSG00000119915"	"m1043"
"838"	"ENSG00000156110"	"ENSG00000164181"	"m1043"
"839"	"ENSG00000156110"	"ENSG00000170522"	"m1043"
"840"	"ENSG00000156110"	"ENSG00000197977"	"m1043"
"848"	"ENSG00000156110"	"ENSG00000087076"	"m1043"
"849"	"ENSG00000156110"	"ENSG00000099377"	"m1043"
"850"	"ENSG00000156110"	"ENSG00000100867"	"m1043"
"851"	"ENSG00000156110"	"ENSG00000109854"	"m1043"
"852"	"ENSG00000156110"	"ENSG00000121039"	"m1043"
"853"	"ENSG00000156110"	"ENSG00000138400"	"m1043"
"854"	"ENSG00000156110"	"ENSG00000139988"	"m1043"
"855"	"ENSG00000156110"	"ENSG00000145439"	"m1043"
"856"	"ENSG00000156110"	"ENSG00000159692"	"m1043"
"857"	"ENSG00000156110"	"ENSG00000160439"	"m1043"
"858"	"ENSG00000156110"	"ENSG00000164039"	"m1043"
"859"	"ENSG00000156110"	"ENSG00000167733"	"m1043"
"860"	"ENSG00000156110"	"ENSG00000170426"	"m1043"
"861"	"ENSG00000156110"	"ENSG00000170786"	"m1043"
"862"	"ENSG00000156110"	"ENSG00000176387"	"m1043"
"863"	"ENSG00000156110"	"ENSG00000183921"	"m1043"
"864"	"ENSG00000156110"	"ENSG00000184860"	"m1043"
"865"	"ENSG00000156110"	"ENSG00000186153"	"m1043"
"866"	"ENSG00000156110"	"ENSG00000187134"	"m1043"
"867"	"ENSG00000156110"	"ENSG00000197894"	"m1043"
"868"	"ENSG00000156110"	"ENSG00000198074"	"m1043"
