"from"	"to"	"Metabolite"
"353"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000087008"	"m1021"
"354"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000161533"	"m1021"
"358"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000100372"	"m1021"
"361"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000169710"	"m1021"
"368"	"ENSG00000110195"	"ENSG00000087008"	"m1021"
"369"	"ENSG00000110195"	"ENSG00000161533"	"m1021"
"373"	"ENSG00000110195"	"ENSG00000100372"	"m1021"
"376"	"ENSG00000110195"	"ENSG00000169710"	"m1021"
"383"	"ENSG00000196177"	"ENSG00000087008"	"m1021"
"384"	"ENSG00000196177"	"ENSG00000161533"	"m1021"
"388"	"ENSG00000196177"	"ENSG00000100372"	"m1021"
"391"	"ENSG00000196177"	"ENSG00000169710"	"m1021"
"458"	"ENSG00000100714"	"ENSG00000087008"	"m1021"
"459"	"ENSG00000100714"	"ENSG00000161533"	"m1021"
"463"	"ENSG00000100714"	"ENSG00000100372"	"m1021"
"473"	"ENSG00000106633"	"ENSG00000087008"	"m1021"
"474"	"ENSG00000106633"	"ENSG00000161533"	"m1021"
"478"	"ENSG00000106633"	"ENSG00000100372"	"m1021"
"481"	"ENSG00000106633"	"ENSG00000169710"	"m1021"
"503"	"ENSG00000111058"	"ENSG00000087008"	"m1021"
"504"	"ENSG00000111058"	"ENSG00000161533"	"m1021"
"508"	"ENSG00000111058"	"ENSG00000100372"	"m1021"
"511"	"ENSG00000111058"	"ENSG00000169710"	"m1021"
"518"	"ENSG00000107798"	"ENSG00000087008"	"m1021"
"519"	"ENSG00000107798"	"ENSG00000161533"	"m1021"
"523"	"ENSG00000107798"	"ENSG00000100372"	"m1021"
"526"	"ENSG00000107798"	"ENSG00000169710"	"m1021"
"533"	"ENSG00000117308"	"ENSG00000087008"	"m1021"
"534"	"ENSG00000117308"	"ENSG00000161533"	"m1021"
"538"	"ENSG00000117308"	"ENSG00000100372"	"m1021"
"541"	"ENSG00000117308"	"ENSG00000169710"	"m1021"
"578"	"ENSG00000157353"	"ENSG00000087008"	"m1021"
"579"	"ENSG00000157353"	"ENSG00000161533"	"m1021"
"583"	"ENSG00000157353"	"ENSG00000100372"	"m1021"
"586"	"ENSG00000157353"	"ENSG00000169710"	"m1021"
"593"	"ENSG00000162066"	"ENSG00000087008"	"m1021"
"594"	"ENSG00000162066"	"ENSG00000161533"	"m1021"
"598"	"ENSG00000162066"	"ENSG00000100372"	"m1021"
"601"	"ENSG00000162066"	"ENSG00000169710"	"m1021"
"608"	"ENSG00000176974"	"ENSG00000087008"	"m1021"
"609"	"ENSG00000176974"	"ENSG00000161533"	"m1021"
"613"	"ENSG00000176974"	"ENSG00000100372"	"m1021"
"616"	"ENSG00000176974"	"ENSG00000169710"	"m1021"
"668"	"ENSG00000104522"	"ENSG00000087008"	"m1021"
"669"	"ENSG00000104522"	"ENSG00000161533"	"m1021"
"673"	"ENSG00000104522"	"ENSG00000100372"	"m1021"
"676"	"ENSG00000104522"	"ENSG00000169710"	"m1021"
"698"	"ENSG00000100116"	"ENSG00000087008"	"m1021"
"699"	"ENSG00000100116"	"ENSG00000161533"	"m1021"
"703"	"ENSG00000100116"	"ENSG00000100372"	"m1021"
"706"	"ENSG00000100116"	"ENSG00000169710"	"m1021"
"728"	"ENSG00000147119"	"ENSG00000087008"	"m1021"
"729"	"ENSG00000147119"	"ENSG00000161533"	"m1021"
"733"	"ENSG00000147119"	"ENSG00000100372"	"m1021"
"736"	"ENSG00000147119"	"ENSG00000169710"	"m1021"
"774"	"ENSG00000107798"	"ENSG00000107798"	"m1034"
"775"	"ENSG00000107798"	"ENSG00000170835"	"m1034"
"788"	"ENSG00000006534"	"ENSG00000172497"	"m1039"
"789"	"ENSG00000006534"	"ENSG00000086159"	"m1039"
"790"	"ENSG00000006534"	"ENSG00000100170"	"m1039"
