"from"	"to"	"Metabolite"
"553"	"ENSG00000086159"	"ENSG00000167815"	"m1039"
"554"	"ENSG00000086159"	"ENSG00000176153"	"m1039"
"555"	"ENSG00000086159"	"ENSG00000198704"	"m1039"
"556"	"ENSG00000086159"	"ENSG00000211445"	"m1039"
"557"	"ENSG00000086159"	"ENSG00000224586"	"m1039"
"558"	"ENSG00000086159"	"ENSG00000233276"	"m1039"
"559"	"ENSG00000086159"	"ENSG00000054179"	"m1039"
"560"	"ENSG00000086159"	"ENSG00000138185"	"m1039"
"561"	"ENSG00000086159"	"ENSG00000168032"	"m1039"
"562"	"ENSG00000086159"	"ENSG00000171302"	"m1039"
"563"	"ENSG00000086159"	"ENSG00000187097"	"m1039"
"564"	"ENSG00000086159"	"ENSG00000188833"	"m1039"
"565"	"ENSG00000086159"	"ENSG00000197217"	"m1039"
"566"	"ENSG00000086159"	"ENSG00000197586"	"m1039"
"567"	"ENSG00000086159"	"ENSG00000068366"	"m1039"
"568"	"ENSG00000086159"	"ENSG00000103740"	"m1039"
"569"	"ENSG00000086159"	"ENSG00000123983"	"m1039"
"570"	"ENSG00000086159"	"ENSG00000130377"	"m1039"
"571"	"ENSG00000086159"	"ENSG00000140284"	"m1039"
"572"	"ENSG00000086159"	"ENSG00000151726"	"m1039"
"573"	"ENSG00000086159"	"ENSG00000164398"	"m1039"
"574"	"ENSG00000086159"	"ENSG00000197142"	"m1039"
"575"	"ENSG00000086159"	"ENSG00000239642"	"m1039"
"592"	"ENSG00000007350"	"ENSG00000057252"	"m1045"
"593"	"ENSG00000007350"	"ENSG00000167780"	"m1045"
"595"	"ENSG00000107798"	"ENSG00000057252"	"m1045"
"596"	"ENSG00000107798"	"ENSG00000167780"	"m1045"
"598"	"ENSG00000134538"	"ENSG00000057252"	"m1045"
"599"	"ENSG00000134538"	"ENSG00000167780"	"m1045"
"603"	"ENSG00000121691"	"ENSG00000087076"	"m1046"
"604"	"ENSG00000121691"	"ENSG00000099377"	"m1046"
"605"	"ENSG00000121691"	"ENSG00000100867"	"m1046"
"606"	"ENSG00000121691"	"ENSG00000109854"	"m1046"
"607"	"ENSG00000121691"	"ENSG00000121039"	"m1046"
"608"	"ENSG00000121691"	"ENSG00000138400"	"m1046"
"609"	"ENSG00000121691"	"ENSG00000139988"	"m1046"
"610"	"ENSG00000121691"	"ENSG00000145439"	"m1046"
"611"	"ENSG00000121691"	"ENSG00000159692"	"m1046"
"612"	"ENSG00000121691"	"ENSG00000160439"	"m1046"
"613"	"ENSG00000121691"	"ENSG00000164039"	"m1046"
"614"	"ENSG00000121691"	"ENSG00000167733"	"m1046"
"615"	"ENSG00000121691"	"ENSG00000170426"	"m1046"
"616"	"ENSG00000121691"	"ENSG00000170786"	"m1046"
"617"	"ENSG00000121691"	"ENSG00000176387"	"m1046"
"618"	"ENSG00000121691"	"ENSG00000183921"	"m1046"
"619"	"ENSG00000121691"	"ENSG00000184860"	"m1046"
"620"	"ENSG00000121691"	"ENSG00000186153"	"m1046"
"621"	"ENSG00000121691"	"ENSG00000187134"	"m1046"
"622"	"ENSG00000121691"	"ENSG00000197894"	"m1046"
"623"	"ENSG00000121691"	"ENSG00000198074"	"m1046"
"624"	"ENSG00000121691"	"ENSG00000198189"	"m1046"
"625"	"ENSG00000121691"	"ENSG00000198610"	"m1046"
"626"	"ENSG00000121691"	"ENSG00000204228"	"m1046"
"627"	"ENSG00000121691"	"ENSG00000227471"	"m1046"
"628"	"ENSG00000121691"	"ENSG00000240857"	"m1046"
"629"	"ENSG00000121691"	"ENSG00000012660"	"m1046"
"630"	"ENSG00000121691"	"ENSG00000066322"	"m1046"
"631"	"ENSG00000121691"	"ENSG00000118402"	"m1046"
"632"	"ENSG00000121691"	"ENSG00000119915"	"m1046"
"633"	"ENSG00000121691"	"ENSG00000164181"	"m1046"
"634"	"ENSG00000121691"	"ENSG00000170522"	"m1046"
"635"	"ENSG00000121691"	"ENSG00000197977"	"m1046"
"636"	"ENSG00000121691"	"ENSG00000134538"	"m1046"
"644"	"ENSG00000121691"	"ENSG00000057252"	"m1046"
"645"	"ENSG00000121691"	"ENSG00000167780"	"m1046"
"646"	"ENSG00000156110"	"ENSG00000087076"	"m1046"
"647"	"ENSG00000156110"	"ENSG00000099377"	"m1046"
"648"	"ENSG00000156110"	"ENSG00000100867"	"m1046"
"649"	"ENSG00000156110"	"ENSG00000109854"	"m1046"
"650"	"ENSG00000156110"	"ENSG00000121039"	"m1046"
"651"	"ENSG00000156110"	"ENSG00000138400"	"m1046"
"652"	"ENSG00000156110"	"ENSG00000139988"	"m1046"
"653"	"ENSG00000156110"	"ENSG00000145439"	"m1046"
"654"	"ENSG00000156110"	"ENSG00000159692"	"m1046"
"655"	"ENSG00000156110"	"ENSG00000160439"	"m1046"
"656"	"ENSG00000156110"	"ENSG00000164039"	"m1046"
"657"	"ENSG00000156110"	"ENSG00000167733"	"m1046"
"658"	"ENSG00000156110"	"ENSG00000170426"	"m1046"
"659"	"ENSG00000156110"	"ENSG00000170786"	"m1046"
"660"	"ENSG00000156110"	"ENSG00000176387"	"m1046"
"661"	"ENSG00000156110"	"ENSG00000183921"	"m1046"
"662"	"ENSG00000156110"	"ENSG00000184860"	"m1046"
"663"	"ENSG00000156110"	"ENSG00000186153"	"m1046"
"664"	"ENSG00000156110"	"ENSG00000187134"	"m1046"
"665"	"ENSG00000156110"	"ENSG00000197894"	"m1046"
"666"	"ENSG00000156110"	"ENSG00000198074"	"m1046"
"667"	"ENSG00000156110"	"ENSG00000198189"	"m1046"
"668"	"ENSG00000156110"	"ENSG00000198610"	"m1046"
"669"	"ENSG00000156110"	"ENSG00000204228"	"m1046"
"670"	"ENSG00000156110"	"ENSG00000227471"	"m1046"
"671"	"ENSG00000156110"	"ENSG00000240857"	"m1046"
"672"	"ENSG00000156110"	"ENSG00000012660"	"m1046"
"673"	"ENSG00000156110"	"ENSG00000066322"	"m1046"
"674"	"ENSG00000156110"	"ENSG00000118402"	"m1046"
"675"	"ENSG00000156110"	"ENSG00000119915"	"m1046"
"676"	"ENSG00000156110"	"ENSG00000164181"	"m1046"
"677"	"ENSG00000156110"	"ENSG00000170522"	"m1046"
"678"	"ENSG00000156110"	"ENSG00000197977"	"m1046"
"679"	"ENSG00000156110"	"ENSG00000134538"	"m1046"
"687"	"ENSG00000156110"	"ENSG00000057252"	"m1046"
