"from"	"to"	"Metabolite"
"721"	"ENSG00000006534"	"ENSG00000161798"	"m1030"
"722"	"ENSG00000006534"	"ENSG00000165269"	"m1030"
"723"	"ENSG00000006534"	"ENSG00000165272"	"m1030"
"724"	"ENSG00000006534"	"ENSG00000167580"	"m1030"
"725"	"ENSG00000006534"	"ENSG00000171885"	"m1030"
"726"	"ENSG00000006534"	"ENSG00000240583"	"m1030"
"727"	"ENSG00000006534"	"ENSG00000259916"	"m1030"
"728"	"ENSG00000006534"	"ENSG00000131069"	"m1030"
"729"	"ENSG00000006534"	"ENSG00000068366"	"m1030"
"730"	"ENSG00000006534"	"ENSG00000103740"	"m1030"
"731"	"ENSG00000006534"	"ENSG00000123983"	"m1030"
"732"	"ENSG00000006534"	"ENSG00000130377"	"m1030"
"733"	"ENSG00000006534"	"ENSG00000140284"	"m1030"
"734"	"ENSG00000006534"	"ENSG00000151726"	"m1030"
"735"	"ENSG00000006534"	"ENSG00000164398"	"m1030"
"736"	"ENSG00000006534"	"ENSG00000197142"	"m1030"
"737"	"ENSG00000006534"	"ENSG00000239642"	"m1030"
"738"	"ENSG00000006534"	"ENSG00000134538"	"m1030"
"745"	"ENSG00000086159"	"ENSG00000068366"	"m1031"
"746"	"ENSG00000086159"	"ENSG00000103740"	"m1031"
"747"	"ENSG00000086159"	"ENSG00000123983"	"m1031"
"748"	"ENSG00000086159"	"ENSG00000130377"	"m1031"
"749"	"ENSG00000086159"	"ENSG00000140284"	"m1031"
"750"	"ENSG00000086159"	"ENSG00000151726"	"m1031"
"751"	"ENSG00000086159"	"ENSG00000164398"	"m1031"
"752"	"ENSG00000086159"	"ENSG00000197142"	"m1031"
"753"	"ENSG00000086159"	"ENSG00000239642"	"m1031"
"754"	"ENSG00000086159"	"ENSG00000138801"	"m1031"
"755"	"ENSG00000086159"	"ENSG00000198682"	"m1031"
"756"	"ENSG00000086159"	"ENSG00000101911"	"m1031"
"757"	"ENSG00000086159"	"ENSG00000147224"	"m1031"
"758"	"ENSG00000086159"	"ENSG00000229937"	"m1031"
"760"	"ENSG00000086159"	"ENSG00000116157"	"m1031"
"761"	"ENSG00000086159"	"ENSG00000117450"	"m1031"
"762"	"ENSG00000086159"	"ENSG00000117592"	"m1031"
"763"	"ENSG00000086159"	"ENSG00000126432"	"m1031"
"764"	"ENSG00000086159"	"ENSG00000164294"	"m1031"
"765"	"ENSG00000086159"	"ENSG00000165672"	"m1031"
"766"	"ENSG00000086159"	"ENSG00000167468"	"m1031"
"767"	"ENSG00000086159"	"ENSG00000167815"	"m1031"
"768"	"ENSG00000086159"	"ENSG00000176153"	"m1031"
"769"	"ENSG00000086159"	"ENSG00000198704"	"m1031"
"770"	"ENSG00000086159"	"ENSG00000211445"	"m1031"
"771"	"ENSG00000086159"	"ENSG00000224586"	"m1031"
"772"	"ENSG00000086159"	"ENSG00000233276"	"m1031"
"773"	"ENSG00000086159"	"ENSG00000054179"	"m1031"
"774"	"ENSG00000086159"	"ENSG00000138185"	"m1031"
"775"	"ENSG00000086159"	"ENSG00000168032"	"m1031"
"776"	"ENSG00000086159"	"ENSG00000171302"	"m1031"
"777"	"ENSG00000086159"	"ENSG00000187097"	"m1031"
