"from"	"to"	"Metabolite"
"480"	"ENSG00000068903"	"ENSG00000117054"	"m1119"
"481"	"ENSG00000068903"	"ENSG00000177646"	"m1119"
"483"	"ENSG00000072778"	"ENSG00000180432"	"m1121"
"486"	"ENSG00000180432"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"m1124"
"487"	"ENSG00000180432"	"ENSG00000196502"	"m1124"
"488"	"ENSG00000180432"	"ENSG00000197165"	"m1124"
"489"	"ENSG00000180432"	"ENSG00000213648"	"m1124"
"490"	"ENSG00000180432"	"ENSG00000261052"	"m1124"
"493"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000156110"	"m1129"
"494"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000156136"	"m1129"
"495"	"ENSG00000149742"	"ENSG00000169710"	"m1131"
"496"	"ENSG00000149742"	"ENSG00000152463"	"m1131"
"500"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000196517"	"m1134"
"501"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000268104"	"m1134"
"502"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000183044"	"m1134"
"503"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000103569"	"m1134"
"507"	"ENSG00000165841"	"ENSG00000196517"	"m1134"
"508"	"ENSG00000165841"	"ENSG00000268104"	"m1134"
"509"	"ENSG00000165841"	"ENSG00000183044"	"m1134"
"510"	"ENSG00000165841"	"ENSG00000103569"	"m1134"
"512"	"ENSG00000072778"	"ENSG00000160209"	"m1135"
"526"	"ENSG00000088305 and ENSG00000130816"	"ENSG00000088826"	"m1143"
"533"	"ENSG00000196517"	"ENSG00000196517"	"m1149"
"534"	"ENSG00000196517"	"ENSG00000268104"	"m1149"
"541"	"ENSG00000169710"	"ENSG00000119723"	"m1157"
"542"	"ENSG00000169710"	"ENSG00000130649"	"m1157"
"543"	"ENSG00000169710"	"ENSG00000145476"	"m1157"
"544"	"ENSG00000169710"	"ENSG00000019186"	"m1158"
"547"	"ENSG00000108839"	"ENSG00000108839"	"m116"
"548"	"ENSG00000108839"	"ENSG00000068366"	"m116"
"549"	"ENSG00000108839"	"ENSG00000103740"	"m116"
"550"	"ENSG00000108839"	"ENSG00000123983"	"m116"
"551"	"ENSG00000108839"	"ENSG00000130377"	"m116"
"552"	"ENSG00000108839"	"ENSG00000140284"	"m116"
"553"	"ENSG00000108839"	"ENSG00000151726"	"m116"
"554"	"ENSG00000108839"	"ENSG00000164398"	"m116"
"555"	"ENSG00000108839"	"ENSG00000197142"	"m116"
"556"	"ENSG00000108839"	"ENSG00000239642"	"m116"
"579"	"ENSG00000057252"	"ENSG00000103257"	"m1165"
"580"	"ENSG00000074800"	"ENSG00000103257"	"m1165"
"581"	"ENSG00000103257"	"ENSG00000120437"	"m1170"
"590"	"ENSG00000099797"	"ENSG00000104823"	"m1177"
"591"	"ENSG00000099797"	"ENSG00000167969"	"m1177"
"592"	"ENSG00000099797"	"ENSG00000198721"	"m1177"
"593"	"ENSG00000099797"	"ENSG00000068903"	"m1177"
"594"	"ENSG00000099797"	"ENSG00000077463"	"m1177"
"595"	"ENSG00000099797"	"ENSG00000078124"	"m1177"
"596"	"ENSG00000099797"	"ENSG00000096717"	"m1177"
"597"	"ENSG00000099797"	"ENSG00000124523"	"m1177"
"598"	"ENSG00000099797"	"ENSG00000124596"	"m1177"
"599"	"ENSG00000099797"	"ENSG00000132744"	"m1177"
"600"	"ENSG00000099797"	"ENSG00000133315"	"m1177"
"601"	"ENSG00000099797"	"ENSG00000138744"	"m1177"
"602"	"ENSG00000099797"	"ENSG00000142082"	"m1177"
"603"	"ENSG00000099797"	"ENSG00000156795"	"m1177"
"604"	"ENSG00000099797"	"ENSG00000157045"	"m1177"
"605"	"ENSG00000099797"	"ENSG00000172264"	"m1177"
"606"	"ENSG00000099797"	"ENSG00000187531"	"m1177"
"608"	"ENSG00000104823"	"ENSG00000057252"	"m1179"
"609"	"ENSG00000104823"	"ENSG00000167780"	"m1179"
"622"	"ENSG00000162365"	"ENSG00000162365"	"m1187"
"623"	"ENSG00000162365"	"ENSG00000187048"	"m1187"
"624"	"ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562"	"ENSG00000112499"	"m1188"
"626"	"ENSG00000014641"	"ENSG00000146701"	"m1192"
"627"	"ENSG00000112499"	"ENSG00000138109"	"m1194"
"628"	"ENSG00000112499"	"ENSG00000165841"	"m1194"
"629"	"ENSG00000120053"	"ENSG00000014641"	"m1196"
"630"	"ENSG00000120053"	"ENSG00000138400"	"m1196"
"638"	"ENSG00000156510"	"ENSG00000105220"	"m1207"
"640"	"ENSG00000055609 and ENSG00000272333"	"ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562"	"m1211"
"641"	"ENSG00000103064"	"ENSG00000007350"	"m1212"
"642"	"ENSG00000103064"	"ENSG00000151005"	"m1212"
"643"	"ENSG00000103064"	"ENSG00000163931"	"m1212"
"644"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000103064"	"m1213"
"645"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000103257"	"m1213"
"646"	"ENSG00000130649"	"ENSG00000179761"	"m1216"
"649"	"ENSG00000100156"	"ENSG00000099998"	"m122"
"650"	"ENSG00000100156"	"ENSG00000100031"	"m122"
"651"	"ENSG00000100156"	"ENSG00000100121"	"m122"
"652"	"ENSG00000100156"	"ENSG00000131067"	"m122"
"653"	"ENSG00000100156"	"ENSG00000133475"	"m122"
"654"	"ENSG00000100156"	"ENSG00000149435"	"m122"
"655"	"ENSG00000100156"	"ENSG00000167741"	"m122"
"661"	"ENSG00000107798"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m1229"
"665"	"ENSG00000110090"	"ENSG00000095321"	"m1237"
"669"	"ENSG00000103222"	"ENSG00000241635"	"m1242"
"670"	"ENSG00000103222"	"ENSG00000242366"	"m1242"
"671"	"ENSG00000103222"	"ENSG00000242515"	"m1242"
"695"	"ENSG00000057252"	"ENSG00000106633"	"m1246"
"696"	"ENSG00000057252"	"ENSG00000156510"	"m1246"
"697"	"ENSG00000057252"	"ENSG00000156515"	"m1246"
"698"	"ENSG00000057252"	"ENSG00000159399"	"m1246"
"699"	"ENSG00000057252"	"ENSG00000160883"	"m1246"
"700"	"ENSG00000057252"	"ENSG00000140505"	"m1246"
"701"	"ENSG00000241635"	"ENSG00000106633"	"m1246"
"702"	"ENSG00000241635"	"ENSG00000156510"	"m1246"
"703"	"ENSG00000241635"	"ENSG00000156515"	"m1246"
"704"	"ENSG00000241635"	"ENSG00000159399"	"m1246"
"705"	"ENSG00000241635"	"ENSG00000160883"	"m1246"
"706"	"ENSG00000241635"	"ENSG00000140505"	"m1246"
"707"	"ENSG00000083123"	"ENSG00000106633"	"m1246"
"708"	"ENSG00000083123"	"ENSG00000156510"	"m1246"
"709"	"ENSG00000083123"	"ENSG00000156515"	"m1246"
"710"	"ENSG00000083123"	"ENSG00000159399"	"m1246"
"711"	"ENSG00000083123"	"ENSG00000160883"	"m1246"
"712"	"ENSG00000083123"	"ENSG00000140505"	"m1246"
"713"	"ENSG00000107798"	"ENSG00000106633"	"m1246"
"714"	"ENSG00000107798"	"ENSG00000156510"	"m1246"
"715"	"ENSG00000107798"	"ENSG00000156515"	"m1246"
"716"	"ENSG00000107798"	"ENSG00000159399"	"m1246"
"717"	"ENSG00000107798"	"ENSG00000160883"	"m1246"
"718"	"ENSG00000107798"	"ENSG00000140505"	"m1246"
"719"	"ENSG00000125166"	"ENSG00000106633"	"m1246"
"720"	"ENSG00000125166"	"ENSG00000156510"	"m1246"
"721"	"ENSG00000125166"	"ENSG00000156515"	"m1246"
"722"	"ENSG00000125166"	"ENSG00000159399"	"m1246"
"723"	"ENSG00000125166"	"ENSG00000160883"	"m1246"
"724"	"ENSG00000125166"	"ENSG00000140505"	"m1246"
"731"	"ENSG00000072042"	"ENSG00000106633"	"m1246"
"732"	"ENSG00000072042"	"ENSG00000156510"	"m1246"
"733"	"ENSG00000072042"	"ENSG00000156515"	"m1246"
"734"	"ENSG00000072042"	"ENSG00000159399"	"m1246"
