"from"	"to"	"Metabolite"
"853"	"ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562"	"ENSG00000112499"	"m1196"
"854"	"ENSG00000130649"	"ENSG00000162365"	"m1197"
"855"	"ENSG00000130649"	"ENSG00000187048"	"m1197"
"856"	"ENSG00000100156"	"ENSG00000099998"	"m120"
"857"	"ENSG00000100156"	"ENSG00000100031"	"m120"
"858"	"ENSG00000100156"	"ENSG00000100121"	"m120"
"859"	"ENSG00000100156"	"ENSG00000131067"	"m120"
"860"	"ENSG00000100156"	"ENSG00000133475"	"m120"
"861"	"ENSG00000100156"	"ENSG00000149435"	"m120"
"862"	"ENSG00000100156"	"ENSG00000167741"	"m120"
"863"	"ENSG00000014641"	"ENSG00000146701"	"m1200"
"864"	"ENSG00000112499"	"ENSG00000138109"	"m1202"
"865"	"ENSG00000112499"	"ENSG00000165841"	"m1202"
"866"	"ENSG00000138109"	"ENSG00000130649"	"m1203"
"867"	"ENSG00000120053"	"ENSG00000014641"	"m1204"
"868"	"ENSG00000120053"	"ENSG00000138400"	"m1204"
"869"	"ENSG00000179142"	"ENSG00000119723"	"m1206"
"870"	"ENSG00000179142"	"ENSG00000130649"	"m1206"
"871"	"ENSG00000179142"	"ENSG00000145476"	"m1206"
"878"	"ENSG00000156510"	"ENSG00000105220"	"m1213"
"880"	"ENSG00000055609 and ENSG00000272333"	"ENSG00000114902 and ENSG00000118363 and ENSG00000129128 and ENSG00000140612 and ENSG00000166562"	"m1217"
"881"	"ENSG00000103064"	"ENSG00000007350"	"m1218"
"882"	"ENSG00000103064"	"ENSG00000151005"	"m1218"
"883"	"ENSG00000103064"	"ENSG00000163931"	"m1218"
"884"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000103064"	"m1219"
"885"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"ENSG00000103257"	"m1219"
"896"	"ENSG00000107798"	"ENSG00000084754 and ENSG00000138029 and ENSG00000167315"	"m1235"
"1098"	"ENSG00000110090"	"ENSG00000095321"	"m1242"
"1099"	"ENSG00000110090"	"ENSG00000110090"	"m1244"
"1100"	"ENSG00000110090"	"ENSG00000169169"	"m1244"
"1101"	"ENSG00000110090"	"ENSG00000205560"	"m1244"
"1104"	"ENSG00000196517"	"ENSG00000241635"	"m1247"
"1105"	"ENSG00000196517"	"ENSG00000242366"	"m1247"
"1106"	"ENSG00000196517"	"ENSG00000242515"	"m1247"
"1114"	"ENSG00000103222"	"ENSG00000241635"	"m1247"
"1115"	"ENSG00000103222"	"ENSG00000242366"	"m1247"
"1116"	"ENSG00000103222"	"ENSG00000242515"	"m1247"
"1134"	"ENSG00000083123"	"ENSG00000138363"	"m1251"
"1135"	"ENSG00000083123"	"ENSG00000057252"	"m1251"
"1136"	"ENSG00000083123"	"ENSG00000167780"	"m1251"
"1137"	"ENSG00000125166"	"ENSG00000138363"	"m1251"
"1138"	"ENSG00000125166"	"ENSG00000057252"	"m1251"
"1139"	"ENSG00000125166"	"ENSG00000167780"	"m1251"
"1140"	"ENSG00000060971"	"ENSG00000138363"	"m1251"
"1141"	"ENSG00000060971"	"ENSG00000057252"	"m1251"
"1142"	"ENSG00000060971"	"ENSG00000167780"	"m1251"
"1146"	"ENSG00000241635"	"ENSG00000138363"	"m1251"
"1147"	"ENSG00000241635"	"ENSG00000057252"	"m1251"
"1148"	"ENSG00000241635"	"ENSG00000167780"	"m1251"
"1149"	"ENSG00000072042"	"ENSG00000138363"	"m1251"
"1150"	"ENSG00000072042"	"ENSG00000057252"	"m1251"
"1151"	"ENSG00000072042"	"ENSG00000167780"	"m1251"
"1163"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000100156"	"m1257"
"1164"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000108932"	"m1257"
"1165"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000118596"	"m1257"
"1166"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000141526"	"m1257"
"1167"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000155380"	"m1257"
"1168"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000168679"	"m1257"
"1169"	"ENSG00000084453 and ENSG00000111700"	"ENSG00000170190"	"m1257"
"1170"	"ENSG00000145217"	"ENSG00000135929"	"m1258"
"1171"	"ENSG00000145217"	"ENSG00000084453 and ENSG00000111700"	"m1258"
"1172"	"ENSG00000145217"	"ENSG00000057252"	"m1258"
"1173"	"ENSG00000145217"	"ENSG00000167780"	"m1258"
"1175"	"ENSG00000145217"	"ENSG00000100626"	"m1258"
"1176"	"ENSG00000145217"	"ENSG00000106648"	"m1258"
"1177"	"ENSG00000145217"	"ENSG00000109586"	"m1258"
"1178"	"ENSG00000145217"	"ENSG00000110328"	"m1258"
"1179"	"ENSG00000145217"	"ENSG00000115339"	"m1258"
"1180"	"ENSG00000145217"	"ENSG00000119514"	"m1258"
"1181"	"ENSG00000145217"	"ENSG00000130035"	"m1258"
"1182"	"ENSG00000145217"	"ENSG00000131386"	"m1258"
"1183"	"ENSG00000145217"	"ENSG00000136542"	"m1258"
"1184"	"ENSG00000145217"	"ENSG00000139629"	"m1258"
"1185"	"ENSG00000145217"	"ENSG00000141429"	"m1258"
"1186"	"ENSG00000145217"	"ENSG00000143641"	"m1258"
"1187"	"ENSG00000145217"	"ENSG00000144278"	"m1258"
"1188"	"ENSG00000145217"	"ENSG00000158089"	"m1258"
"1189"	"ENSG00000145217"	"ENSG00000164574"	"m1258"
"1190"	"ENSG00000145217"	"ENSG00000174473"	"m1258"
"1191"	"ENSG00000145217"	"ENSG00000178234"	"m1258"
"1192"	"ENSG00000145217"	"ENSG00000182870"	"m1258"
"1193"	"ENSG00000145217"	"ENSG00000185274"	"m1258"
"1194"	"ENSG00000145217"	"ENSG00000257594"	"m1258"
"1195"	"ENSG00000145217"	"ENSG00000259075"	"m1258"
"1198"	"ENSG00000145217"	"ENSG00000120563"	"m1258"
"1199"	"ENSG00000145217"	"ENSG00000174876"	"m1258"
"1200"	"ENSG00000145217"	"ENSG00000187733"	"m1258"
"1201"	"ENSG00000145217"	"ENSG00000237763"	"m1258"
