"from"	"to"	"Metabolite"
"704"	"ENSG00000060971"	"ENSG00000160883"	"m1210"
"717"	"ENSG00000145217"	"ENSG00000135929"	"m1216"
"718"	"ENSG00000145217"	"ENSG00000120563"	"m1216"
"719"	"ENSG00000145217"	"ENSG00000174876"	"m1216"
"720"	"ENSG00000145217"	"ENSG00000187733"	"m1216"
"721"	"ENSG00000145217"	"ENSG00000237763"	"m1216"
"722"	"ENSG00000145217"	"ENSG00000240038"	"m1216"
"723"	"ENSG00000145217"	"ENSG00000243480"	"m1216"
"726"	"ENSG00000145217"	"ENSG00000099624 and ENSG00000110955 and ENSG00000116459 and ENSG00000124172 and ENSG00000135390 and ENSG00000152234 and ENSG00000154518 and ENSG00000154723 and ENSG00000156411 and ENSG00000159199 and ENSG00000165629 and ENSG00000167283 and ENSG00000167863 and ENSG00000169020 and ENSG00000173915 and ENSG00000198899 and ENSG00000228253 and ENSG00000241468 and ENSG00000241837"	"m1216"
"729"	"ENSG00000064763"	"ENSG00000135929"	"m1216"
"730"	"ENSG00000064763"	"ENSG00000120563"	"m1216"
"731"	"ENSG00000064763"	"ENSG00000174876"	"m1216"
"732"	"ENSG00000064763"	"ENSG00000187733"	"m1216"
"733"	"ENSG00000064763"	"ENSG00000237763"	"m1216"
"734"	"ENSG00000064763"	"ENSG00000240038"	"m1216"
"735"	"ENSG00000064763"	"ENSG00000243480"	"m1216"
"738"	"ENSG00000064763"	"ENSG00000099624 and ENSG00000110955 and ENSG00000116459 and ENSG00000124172 and ENSG00000135390 and ENSG00000152234 and ENSG00000154518 and ENSG00000154723 and ENSG00000156411 and ENSG00000159199 and ENSG00000165629 and ENSG00000167283 and ENSG00000167863 and ENSG00000169020 and ENSG00000173915 and ENSG00000198899 and ENSG00000228253 and ENSG00000241468 and ENSG00000241837"	"m1216"
"741"	"ENSG00000068366"	"ENSG00000135929"	"m1216"
"742"	"ENSG00000068366"	"ENSG00000120563"	"m1216"
"743"	"ENSG00000068366"	"ENSG00000174876"	"m1216"
"744"	"ENSG00000068366"	"ENSG00000187733"	"m1216"
"745"	"ENSG00000068366"	"ENSG00000237763"	"m1216"
"746"	"ENSG00000068366"	"ENSG00000240038"	"m1216"
"747"	"ENSG00000068366"	"ENSG00000243480"	"m1216"
"750"	"ENSG00000068366"	"ENSG00000099624 and ENSG00000110955 and ENSG00000116459 and ENSG00000124172 and ENSG00000135390 and ENSG00000152234 and ENSG00000154518 and ENSG00000154723 and ENSG00000156411 and ENSG00000159199 and ENSG00000165629 and ENSG00000167283 and ENSG00000167863 and ENSG00000169020 and ENSG00000173915 and ENSG00000198899 and ENSG00000228253 and ENSG00000241468 and ENSG00000241837"	"m1216"
"784"	"ENSG00000147119"	"ENSG00000060971"	"m1218"
"785"	"ENSG00000147119"	"ENSG00000072506"	"m1218"
"786"	"ENSG00000147119"	"ENSG00000072778"	"m1218"
"787"	"ENSG00000147119"	"ENSG00000084754"	"m1218"
"788"	"ENSG00000147119"	"ENSG00000115361"	"m1218"
"789"	"ENSG00000147119"	"ENSG00000117054"	"m1218"
"790"	"ENSG00000147119"	"ENSG00000127884"	"m1218"
"791"	"ENSG00000147119"	"ENSG00000138029"	"m1218"
"792"	"ENSG00000147119"	"ENSG00000138796"	"m1218"
"793"	"ENSG00000147119"	"ENSG00000167315"	"m1218"
"794"	"ENSG00000147119"	"ENSG00000177646"	"m1218"
"795"	"ENSG00000147119"	"ENSG00000107798"	"m1218"
"796"	"ENSG00000147119"	"ENSG00000170835"	"m1218"
"799"	"ENSG00000147119"	"ENSG00000147576"	"m1218"
"800"	"ENSG00000147119"	"ENSG00000172955"	"m1218"
"801"	"ENSG00000147119"	"ENSG00000187758"	"m1218"
"802"	"ENSG00000147119"	"ENSG00000196344"	"m1218"
"803"	"ENSG00000147119"	"ENSG00000196616"	"m1218"
"804"	"ENSG00000147119"	"ENSG00000197894"	"m1218"
"805"	"ENSG00000147119"	"ENSG00000198099"	"m1218"
"806"	"ENSG00000147119"	"ENSG00000248144"	"m1218"
"814"	"ENSG00000147119"	"ENSG00000135929"	"m1218"
"816"	"ENSG00000196177"	"ENSG00000110090"	"m1225"
"817"	"ENSG00000196177"	"ENSG00000169169"	"m1225"
"818"	"ENSG00000196177"	"ENSG00000205560"	"m1225"
"822"	"ENSG00000103064"	"ENSG00000087008"	"m1228"
"823"	"ENSG00000103064"	"ENSG00000161533"	"m1228"
"824"	"ENSG00000100156"	"ENSG00000099998"	"m123"
"825"	"ENSG00000100156"	"ENSG00000100031"	"m123"
"826"	"ENSG00000100156"	"ENSG00000100121"	"m123"
"827"	"ENSG00000100156"	"ENSG00000131067"	"m123"
"828"	"ENSG00000100156"	"ENSG00000133475"	"m123"
"829"	"ENSG00000100156"	"ENSG00000149435"	"m123"
"830"	"ENSG00000100156"	"ENSG00000167741"	"m123"
"831"	"ENSG00000103064"	"ENSG00000103064"	"m1233"
"832"	"ENSG00000103064"	"ENSG00000103257"	"m1233"
"833"	"ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848"	"ENSG00000103064"	"m1234"
"834"	"ENSG00000048392 and ENSG00000100348 and ENSG00000167325 and ENSG00000171848"	"ENSG00000103257"	"m1234"
