"from"	"to"	"Metabolite"
"647"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000184860"	"m1050"
"648"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000186153"	"m1050"
"649"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000187134"	"m1050"
"650"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000197894"	"m1050"
"651"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198074"	"m1050"
"652"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198189"	"m1050"
"653"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000198610"	"m1050"
"654"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000204228"	"m1050"
"655"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000227471"	"m1050"
"656"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000240857"	"m1050"
"657"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000057252"	"m1050"
"658"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000167780"	"m1050"
"659"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000012660"	"m1050"
"660"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000066322"	"m1050"
"661"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000118402"	"m1050"
"662"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000119915"	"m1050"
"663"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000164181"	"m1050"
"664"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000170522"	"m1050"
"665"	"ENSG00000130876 and ENSG00000168003"	"ENSG00000197977"	"m1050"
"673"	"ENSG00000156110"	"ENSG00000134538"	"m1050"
"674"	"ENSG00000156110"	"ENSG00000087076"	"m1050"
"675"	"ENSG00000156110"	"ENSG00000099377"	"m1050"
"676"	"ENSG00000156110"	"ENSG00000100867"	"m1050"
"677"	"ENSG00000156110"	"ENSG00000109854"	"m1050"
"678"	"ENSG00000156110"	"ENSG00000121039"	"m1050"
"679"	"ENSG00000156110"	"ENSG00000138400"	"m1050"
"680"	"ENSG00000156110"	"ENSG00000139988"	"m1050"
"681"	"ENSG00000156110"	"ENSG00000145439"	"m1050"
"682"	"ENSG00000156110"	"ENSG00000159692"	"m1050"
"683"	"ENSG00000156110"	"ENSG00000160439"	"m1050"
"684"	"ENSG00000156110"	"ENSG00000164039"	"m1050"
"685"	"ENSG00000156110"	"ENSG00000167733"	"m1050"
"686"	"ENSG00000156110"	"ENSG00000170426"	"m1050"
"687"	"ENSG00000156110"	"ENSG00000170786"	"m1050"
"688"	"ENSG00000156110"	"ENSG00000176387"	"m1050"
"689"	"ENSG00000156110"	"ENSG00000183921"	"m1050"
"690"	"ENSG00000156110"	"ENSG00000184860"	"m1050"
"691"	"ENSG00000156110"	"ENSG00000186153"	"m1050"
"692"	"ENSG00000156110"	"ENSG00000187134"	"m1050"
"693"	"ENSG00000156110"	"ENSG00000197894"	"m1050"
"694"	"ENSG00000156110"	"ENSG00000198074"	"m1050"
"695"	"ENSG00000156110"	"ENSG00000198189"	"m1050"
"696"	"ENSG00000156110"	"ENSG00000198610"	"m1050"
"697"	"ENSG00000156110"	"ENSG00000204228"	"m1050"
"698"	"ENSG00000156110"	"ENSG00000227471"	"m1050"
"699"	"ENSG00000156110"	"ENSG00000240857"	"m1050"
"700"	"ENSG00000156110"	"ENSG00000057252"	"m1050"
"701"	"ENSG00000156110"	"ENSG00000167780"	"m1050"
"702"	"ENSG00000156110"	"ENSG00000012660"	"m1050"
"703"	"ENSG00000156110"	"ENSG00000066322"	"m1050"
"704"	"ENSG00000156110"	"ENSG00000118402"	"m1050"
"705"	"ENSG00000156110"	"ENSG00000119915"	"m1050"
"706"	"ENSG00000156110"	"ENSG00000164181"	"m1050"
"707"	"ENSG00000156110"	"ENSG00000170522"	"m1050"
"708"	"ENSG00000156110"	"ENSG00000197977"	"m1050"
"716"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000134538"	"m1050"
"717"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000087076"	"m1050"
"718"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000099377"	"m1050"
"719"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000100867"	"m1050"
"720"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000109854"	"m1050"
"721"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000121039"	"m1050"
"722"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000138400"	"m1050"
"723"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000139988"	"m1050"
"724"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000145439"	"m1050"
"725"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000159692"	"m1050"
"726"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000160439"	"m1050"
"727"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000164039"	"m1050"
"728"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000167733"	"m1050"
"729"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170426"	"m1050"
"730"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170786"	"m1050"
"731"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000176387"	"m1050"
"732"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000183921"	"m1050"
"733"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000184860"	"m1050"
"734"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000186153"	"m1050"
"735"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000187134"	"m1050"
"736"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000197894"	"m1050"
"737"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198074"	"m1050"
"738"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198189"	"m1050"
"739"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000198610"	"m1050"
"740"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000204228"	"m1050"
"741"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000227471"	"m1050"
"742"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000240857"	"m1050"
"743"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000057252"	"m1050"
"744"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000167780"	"m1050"
"745"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000012660"	"m1050"
"746"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000066322"	"m1050"
"747"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000118402"	"m1050"
"748"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000119915"	"m1050"
"749"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000164181"	"m1050"
"750"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000170522"	"m1050"
"751"	"ENSG00000060971 and ENSG00000113790 and ENSG00000133835"	"ENSG00000197977"	"m1050"
"759"	"ENSG00000121691"	"ENSG00000134538"	"m1050"
"760"	"ENSG00000121691"	"ENSG00000087076"	"m1050"
"761"	"ENSG00000121691"	"ENSG00000099377"	"m1050"
"762"	"ENSG00000121691"	"ENSG00000100867"	"m1050"
"763"	"ENSG00000121691"	"ENSG00000109854"	"m1050"
"764"	"ENSG00000121691"	"ENSG00000121039"	"m1050"
"765"	"ENSG00000121691"	"ENSG00000138400"	"m1050"
"766"	"ENSG00000121691"	"ENSG00000139988"	"m1050"
"767"	"ENSG00000121691"	"ENSG00000145439"	"m1050"
"768"	"ENSG00000121691"	"ENSG00000159692"	"m1050"
"769"	"ENSG00000121691"	"ENSG00000160439"	"m1050"
"770"	"ENSG00000121691"	"ENSG00000164039"	"m1050"
"771"	"ENSG00000121691"	"ENSG00000167733"	"m1050"
