"from"	"to"	"Metabolite"
"5540"	"ENSG00000111058"	"ENSG00000100372"	"m1033"
"5544"	"ENSG00000196177"	"ENSG00000087008"	"m1033"
"5545"	"ENSG00000196177"	"ENSG00000161533"	"m1033"
"5551"	"ENSG00000196177"	"ENSG00000169710"	"m1033"
"5555"	"ENSG00000196177"	"ENSG00000100372"	"m1033"
"5574"	"ENSG00000107798"	"ENSG00000087008"	"m1033"
"5575"	"ENSG00000107798"	"ENSG00000161533"	"m1033"
"5581"	"ENSG00000107798"	"ENSG00000169710"	"m1033"
"5585"	"ENSG00000107798"	"ENSG00000100372"	"m1033"
"5589"	"ENSG00000100714"	"ENSG00000087008"	"m1033"
"5590"	"ENSG00000100714"	"ENSG00000161533"	"m1033"
"5600"	"ENSG00000100714"	"ENSG00000100372"	"m1033"
"5604"	"ENSG00000162066"	"ENSG00000087008"	"m1033"
"5605"	"ENSG00000162066"	"ENSG00000161533"	"m1033"
"5611"	"ENSG00000162066"	"ENSG00000169710"	"m1033"
"5615"	"ENSG00000162066"	"ENSG00000100372"	"m1033"
"5619"	"ENSG00000117054"	"ENSG00000087008"	"m1033"
"5620"	"ENSG00000117054"	"ENSG00000161533"	"m1033"
"5626"	"ENSG00000117054"	"ENSG00000169710"	"m1033"
"5630"	"ENSG00000117054"	"ENSG00000100372"	"m1033"
"5649"	"ENSG00000110195"	"ENSG00000087008"	"m1033"
"5650"	"ENSG00000110195"	"ENSG00000161533"	"m1033"
"5656"	"ENSG00000110195"	"ENSG00000169710"	"m1033"
"5660"	"ENSG00000110195"	"ENSG00000100372"	"m1033"
"5664"	"ENSG00000157353"	"ENSG00000087008"	"m1033"
"5665"	"ENSG00000157353"	"ENSG00000161533"	"m1033"
"5671"	"ENSG00000157353"	"ENSG00000169710"	"m1033"
"5675"	"ENSG00000157353"	"ENSG00000100372"	"m1033"
"5679"	"ENSG00000104522"	"ENSG00000087008"	"m1033"
"5680"	"ENSG00000104522"	"ENSG00000161533"	"m1033"
"5686"	"ENSG00000104522"	"ENSG00000169710"	"m1033"
"5690"	"ENSG00000104522"	"ENSG00000100372"	"m1033"
"5739"	"ENSG00000100116"	"ENSG00000087008"	"m1033"
"5740"	"ENSG00000100116"	"ENSG00000161533"	"m1033"
"5746"	"ENSG00000100116"	"ENSG00000169710"	"m1033"
"5750"	"ENSG00000100116"	"ENSG00000100372"	"m1033"
"5769"	"ENSG00000117308"	"ENSG00000087008"	"m1033"
"5770"	"ENSG00000117308"	"ENSG00000161533"	"m1033"
"5776"	"ENSG00000117308"	"ENSG00000169710"	"m1033"
"5780"	"ENSG00000117308"	"ENSG00000100372"	"m1033"
"5784"	"ENSG00000162551"	"ENSG00000087008"	"m1033"
"5785"	"ENSG00000162551"	"ENSG00000161533"	"m1033"
"5791"	"ENSG00000162551"	"ENSG00000169710"	"m1033"
"5795"	"ENSG00000162551"	"ENSG00000100372"	"m1033"
"5814"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000087008"	"m1033"
"5815"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000161533"	"m1033"
"5821"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000169710"	"m1033"
"5825"	"ENSG00000072506 and ENSG00000084754 and ENSG00000138796"	"ENSG00000100372"	"m1033"
"5844"	"ENSG00000147119"	"ENSG00000087008"	"m1033"
"5845"	"ENSG00000147119"	"ENSG00000161533"	"m1033"
"5851"	"ENSG00000147119"	"ENSG00000169710"	"m1033"
"5855"	"ENSG00000147119"	"ENSG00000100372"	"m1033"
"5859"	"ENSG00000153574"	"ENSG00000087008"	"m1033"
"5860"	"ENSG00000153574"	"ENSG00000161533"	"m1033"
"5866"	"ENSG00000153574"	"ENSG00000169710"	"m1033"
"5870"	"ENSG00000153574"	"ENSG00000100372"	"m1033"
"5874"	"ENSG00000176974"	"ENSG00000087008"	"m1033"
"5875"	"ENSG00000176974"	"ENSG00000161533"	"m1033"
"5881"	"ENSG00000176974"	"ENSG00000169710"	"m1033"
"5885"	"ENSG00000176974"	"ENSG00000100372"	"m1033"
"5889"	"ENSG00000106633"	"ENSG00000087008"	"m1033"
"5890"	"ENSG00000106633"	"ENSG00000161533"	"m1033"
"5896"	"ENSG00000106633"	"ENSG00000169710"	"m1033"
"5900"	"ENSG00000106633"	"ENSG00000100372"	"m1033"
"5922"	"ENSG00000093010"	"ENSG00000002726"	"m105"
"5923"	"ENSG00000093010"	"ENSG00000131471"	"m105"
"5924"	"ENSG00000093010"	"ENSG00000131480"	"m105"
"5934"	"ENSG00000006534"	"ENSG00000131069"	"m1053"
"5935"	"ENSG00000006534"	"ENSG00000146701"	"m1053"
"5936"	"ENSG00000006534"	"ENSG00000054179"	"m1053"
"5937"	"ENSG00000006534"	"ENSG00000138185"	"m1053"
"5938"	"ENSG00000006534"	"ENSG00000168032"	"m1053"
"5939"	"ENSG00000006534"	"ENSG00000171302"	"m1053"
"5940"	"ENSG00000006534"	"ENSG00000187097"	"m1053"
"5941"	"ENSG00000006534"	"ENSG00000188833"	"m1053"
"5942"	"ENSG00000006534"	"ENSG00000197217"	"m1053"
"5943"	"ENSG00000006534"	"ENSG00000197586"	"m1053"
"5946"	"ENSG00000006534"	"ENSG00000134538"	"m1053"
"5948"	"ENSG00000006534"	"ENSG00000086159"	"m1053"
"5949"	"ENSG00000006534"	"ENSG00000100170"	"m1053"
"5950"	"ENSG00000006534"	"ENSG00000103375"	"m1053"
"5951"	"ENSG00000006534"	"ENSG00000143595"	"m1053"
"5952"	"ENSG00000006534"	"ENSG00000161798"	"m1053"
"5953"	"ENSG00000006534"	"ENSG00000165269"	"m1053"
"5954"	"ENSG00000006534"	"ENSG00000165272"	"m1053"
"5955"	"ENSG00000006534"	"ENSG00000167580"	"m1053"
"5956"	"ENSG00000006534"	"ENSG00000171885"	"m1053"
"5957"	"ENSG00000006534"	"ENSG00000240583"	"m1053"
"5958"	"ENSG00000006534"	"ENSG00000259916"	"m1053"
"5960"	"ENSG00000006534"	"ENSG00000068366"	"m1053"
"5961"	"ENSG00000006534"	"ENSG00000103740"	"m1053"
"5962"	"ENSG00000006534"	"ENSG00000123983"	"m1053"
"5963"	"ENSG00000006534"	"ENSG00000130377"	"m1053"
"5964"	"ENSG00000006534"	"ENSG00000140284"	"m1053"
"5965"	"ENSG00000006534"	"ENSG00000151726"	"m1053"
"5966"	"ENSG00000006534"	"ENSG00000164398"	"m1053"
"5967"	"ENSG00000006534"	"ENSG00000197142"	"m1053"
"5968"	"ENSG00000006534"	"ENSG00000239642"	"m1053"
"5970"	"ENSG00000086159"	"ENSG00000138801"	"m1054"
"5971"	"ENSG00000086159"	"ENSG00000198682"	"m1054"
"5976"	"ENSG00000086159"	"ENSG00000138185"	"m1054"
"5977"	"ENSG00000086159"	"ENSG00000168032"	"m1054"
"5978"	"ENSG00000086159"	"ENSG00000188833"	"m1054"
"5979"	"ENSG00000086159"	"ENSG00000101911"	"m1054"
"5980"	"ENSG00000086159"	"ENSG00000147224"	"m1054"
"5981"	"ENSG00000086159"	"ENSG00000229937"	"m1054"
"5982"	"ENSG00000086159"	"ENSG00000068366"	"m1054"
